IHDG: WisdomTree International Hedged Dividend Growth Fund
Inception Date: 2014-05-07
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	855414
Shares Outstanding: 21750000
Expense Ratio: 0.58%
Tracks This Index: WisdomTree International Hedged Dividend Growth Index
ETFdb.com Category: Foreign Large Cap Equities
Issuer: WisdomTree
Structure: ETF
ETF Home Page: https://etfdb.com/etf/IHDG


Holding,Symbol,Weighting
Rio Tinto plc,RIO,6.5%
BHP Group Ltd,BHP,5.72%
LVMH Moet Hennessy Louis Vuitton SE,MC,4.51%
SoftBank Corp.,9434,4.08%
Roche Holding Ltd,ROG,3.97%
GlaxoSmithKline plc,GSK,3.91%
Unilever PLC,UNA,3.5%
SAP SE,SAP,3.31%
Linde plc,LIN,2.94%
Unilever PLC,ULVR,2.7%
Rio Tinto Limited,RIO,2.49%
Novo Nordisk A/S Class B,NOVO.B,2.29%
ASML Holding NV,ASML,2.1%
RELX PLC,REL,1.75%
China Overseas Land & Investment Limited,688,1.56%
Roche Holding AG,RO,1.45%
Tokyo Electron Ltd.,8035,1.42%
Hong Kong Exchanges & Clearing Ltd.,388,1.38%
Neste Corporation,NESTE,1.38%
Orsted,ORSTED,1.2%
Partners Group Holding AG,PGHN,1.2%
Kone Oyj Class B,KNEBV,1.16%
"Chugai Pharmaceutical Co., Ltd.",4519,1.01%
CSL Limited,CSL,0.98%
"Murata Manufacturing Co., Ltd.",6981,0.95%
Siemens Healthineers AG,SHL,0.89%
Hermes International SCA,RMS,0.89%
Bridgestone Corporation,5108,0.87%
Givaudan SA,GIVN,0.87%
Kuehne & Nagel International AG,KNIN,0.83%
Infineon Technologies AG,IFX,0.79%
Atlas Copco AB Class A,ATCO.A,0.71%
Sony Corporation,6758,0.65%
"FAST RETAILING CO., LTD.",9983,0.65%
Coloplast A/S Class B,COLO.B,0.61%
Essity AB Class B,ESSITY.B,0.6%
Berkeley Group Holdings plc,BKG,0.59%
Keyence Corporation,6861,0.58%
Vestas Wind Systems A/S,VWS,0.54%
Kao Corp.,4452,0.53%
Atlas Copco AB Class B,ATCO.B,0.53%
Geberit AG,GEBN,0.52%
Hargreaves Lansdown plc,HL,0.48%
Astellas Pharma Inc.,4503,0.48%
Knorr-Bremse AG,KBX,0.48%
Goodman Group,GMG,0.47%
"Recruit Holdings Co., Ltd.",6098,0.47%
Ferrari NV,RACE,0.46%
"Techtronic Industries Co., Ltd.",669,0.45%
Wolters Kluwer NV,WKL,0.45%
Brambles Limited,BXB,0.44%
Ashtead Group plc,AHT,0.41%
BANDAI NAMCO Holdings Inc.,7832,0.41%
"DAIKIN INDUSTRIES, LTD.",6367,0.39%
Smith & Nephew plc,SN,0.37%
HOYA CORPORATION,7741,0.37%
Ferrexpo plc,FXPO,0.35%
Trend Micro Incorporated,4704,0.32%
ASM International N.V.,ASM,0.31%
Recordati Industria Chimica e Farmaceutica S.p.A.,REC,0.31%
Logitech International S.A.,LOGN,0.31%
Ashmore Group plc,ASHM,0.3%
Singapore Exchange Ltd.,S68,0.3%
Sika AG,SIKA,0.29%
Oracle Corporation Japan,4716,0.29%
Disco Corporation,6146,0.28%
Intertek Group plc,ITRK,0.26%
Bunzl plc,BNZL,0.25%
Euronext NV,ENX,0.25%
"OBIC Co., Ltd.",4684,0.25%
