WBIF: WBI Bull|Bear Value 1000 ETF
Inception Date: 2014-08-25
Fund Holdings as of: 2021-01-04
Total Assets Under Management (in thousands):	35960
Shares Outstanding: 1338000
Expense Ratio: 1.18%
Tracks This Index: n/a
ETFdb.com Category: Large Cap Blend Equities
Issuer: WBI Shares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/WBIF


Holding,Symbol,Weighting
Jefferies Financial Group Inc.,JEF,5.13%
Newell Brands Inc,NWL,4.9%
"Interpublic Group of Companies, Inc.",IPG,4.71%
Old Republic International Corporation,ORI,4.64%
Target Corporation,TGT,4.59%
Humana Inc.,HUM,4.48%
Cincinnati Financial Corporation,CINF,4.3%
Hershey Company,HSY,4.27%
Fifth Third Bancorp,FITB,4.23%
Aon Plc Class A,AON,4.21%
"United Parcel Service, Inc. Class B",UPS,4.03%
Dollar General Corporation,DG,3.93%
"Novavax, Inc.",NVAX,3.79%
U.S. Dollar,Other,3.7%
"Lowe\'s Companies, Inc.",LOW,3.6%
Astrazeneca PLC Sponsored ADR,AZN,3.41%
Oracle Corporation,ORCL,3.36%
Walt Disney Company,DIS,3.0%
Pfizer Inc.,PFE,2.94%
CRISPR Therapeutics AG,CRSP,2.51%
"Shopify, Inc. Class A",SHOP,2.32%
Capital One Financial Corporation,COF,2.11%
Apple Inc.,AAPL,2.09%
Whirlpool Corporation,WHR,2.07%
"Steel Dynamics, Inc.",STLD,2.03%
Polaris Inc.,PII,2.01%
TJX Companies Inc,TJX,1.97%
Microsoft Corporation,MSFT,1.87%
Johnson & Johnson,JNJ,1.09%
Iovance Biotherapeutics Inc,IOVA,0.99%
"Sarepta Therapeutics, Inc.",SRPT,0.98%
T. Rowe Price Group,TROW,0.74%
