VGT: Vanguard Information Technology ETF
Inception Date: 2004-01-30
Fund Holdings as of: 2020-11-30
Total Assets Under Management (in thousands):	40894500
Shares Outstanding: 117554000
Expense Ratio: 0.1%
Tracks This Index: MSCI US Investable Market Information Technology 25/50 Index
ETFdb.com Category: Technology Equities
Issuer: Vanguard
Structure: ETF
ETF Home Page: https://etfdb.com/etf/VGT


Holding,Symbol,Weighting
Apple Inc.,AAPL,20.63%
Microsoft Corporation,MSFT,15.59%
Visa Inc. Class A,V,3.36%
NVIDIA Corporation,NVDA,3.35%
Mastercard Incorporated Class A,MA,3.05%
PayPal Holdings Inc,PYPL,2.42%
Adobe Inc.,ADBE,2.33%
"salesforce.com, inc.",CRM,2.27%
Intel Corporation,INTC,2.08%
"Cisco Systems, Inc.",CSCO,1.84%
Qualcomm Inc,QCOM,1.68%
Broadcom Inc.,AVGO,1.64%
Accenture Plc Class A,ACN,1.61%
Texas Instruments Incorporated,TXN,1.5%
Oracle Corporation,ORCL,1.17%
International Business Machines Corporation,IBM,1.11%
"Advanced Micro Devices, Inc.",AMD,1.1%
"ServiceNow, Inc.",NOW,1.04%
Intuit Inc.,INTU,0.93%
"Fidelity National Information Services, Inc.",FIS,0.93%
"Zoom Video Communications, Inc. Class A",ZM,0.84%
"Square, Inc. Class A",SQ,0.79%
"Applied Materials, Inc.",AMAT,0.76%
"Automatic Data Processing, Inc.",ADP,0.76%
"Micron Technology, Inc.",MU,0.72%
Lam Research Corporation,LRCX,0.67%
"Fiserv, Inc.",FISV,0.66%
"Autodesk, Inc.",ADSK,0.62%
Global Payments Inc.,GPN,0.59%
"Analog Devices, Inc.",ADI,0.52%
NXP Semiconductors NV,NXPI,0.45%
Cognizant Technology Solutions Corporation Class A,CTSH,0.43%
"Twilio, Inc. Class A",TWLO,0.42%
KLA Corporation,KLAC,0.4%
"Workday, Inc. Class A",WDAY,0.4%
"DocuSign, Inc.",DOCU,0.4%
Amphenol Corporation Class A,APH,0.4%
"Trade Desk, Inc. Class A",TTD,0.38%
TE Connectivity Ltd.,TEL,0.38%
U.S. Dollar,Other,0.37%
"Xilinx, Inc.",XLNX,0.36%
"Synopsys, Inc.",SNPS,0.35%
Microchip Technology Incorporated,MCHP,0.34%
Splunk Inc.,SPLK,0.33%
"Cadence Design Systems, Inc.",CDNS,0.33%
HP Inc.,HPQ,0.32%
Marvell Technology Group Ltd.,MRVL,0.31%
"Paychex, Inc.",PAYX,0.31%
"Okta, Inc. Class A",OKTA,0.3%
"Motorola Solutions, Inc.",MSI,0.3%
"ANSYS, Inc.",ANSS,0.29%
Corning Inc,GLW,0.29%
"Palo Alto Networks, Inc.",PANW,0.29%
"Skyworks Solutions, Inc.",SWKS,0.24%
"Maxim Integrated Products, Inc.",MXIM,0.23%
Keysight Technologies Inc,KEYS,0.23%
"FLEETCOR Technologies, Inc.",FLT,0.23%
"Coupa Software, Inc.",COUP,0.22%
"RingCentral, Inc. Class A",RNG,0.22%
"CrowdStrike Holdings, Inc. Class A",CRWD,0.22%
"VeriSign, Inc.",VRSN,0.21%
"Paycom Software, Inc.",PAYC,0.21%
Zebra Technologies Corporation Class A,ZBRA,0.2%
"Teradyne, Inc.",TER,0.19%
CDW Corp.,CDW,0.19%
"Qorvo, Inc.",QRVO,0.18%
"EPAM Systems, Inc.",EPAM,0.18%
"Slack Technologies, Inc. Class A",WORK,0.17%
"Fortinet, Inc.",FTNT,0.17%
"HubSpot, Inc.",HUBS,0.17%
Dell Technologies Inc Class C,DELL,0.17%
"Broadridge Financial Solutions, Inc.",BR,0.17%
"Akamai Technologies, Inc.",AKAM,0.17%
"Tyler Technologies, Inc.",TYL,0.17%
"Enphase Energy, Inc.",ENPH,0.17%
"Zendesk, Inc.",ZEN,0.16%
"SS&C Technologies Holdings, Inc.",SSNC,0.16%
"Arista Networks, Inc.",ANET,0.16%
Datadog Inc Class A,DDOG,0.15%
"Citrix Systems, Inc.",CTXS,0.15%
Trimble Inc.,TRMB,0.15%
"MongoDB, Inc. Class A",MDB,0.14%
"SolarEdge Technologies, Inc.",SEDG,0.14%
Hewlett Packard Enterprise Co.,HPE,0.14%
Fair Isaac Corporation,FICO,0.14%
Seagate Technology PLC,STX,0.14%
"Leidos Holdings, Inc.",LDOS,0.14%
Avalara Inc,AVLR,0.14%
"Black Knight, Inc.",BKI,0.14%
"Gartner, Inc.",IT,0.14%
"Monolithic Power Systems, Inc.",MPWR,0.14%
Western Digital Corporation,WDC,0.14%
"Entegris, Inc.",ENTG,0.13%
Cognex Corporation,CGNX,0.13%
"Ceridian HCM Holding, Inc.",CDAY,0.13%
"Jack Henry & Associates, Inc.",JKHY,0.13%
"GoDaddy, Inc. Class A",GDDY,0.13%
PTC Inc.,PTC,0.12%
Cloudflare Inc Class A,NET,0.12%
"VMware, Inc. Class A",VMW,0.12%
ON Semiconductor Corporation,ON,0.12%
"NetApp, Inc.",NTAP,0.12%
"Nuance Communications, Inc.",NUAN,0.12%
Booz Allen Hamilton Holding Corporation Class A,BAH,0.12%
"Zscaler, Inc.",ZS,0.11%
"Five9, Inc.",FIVN,0.1%
"F5 Networks, Inc.",FFIV,0.1%
"Snowflake, Inc. Class A",SNOW,0.1%
NortonLifeLock Inc.,NLOK,0.1%
"Cree, Inc.",CREE,0.1%
Universal Display Corporation,OLED,0.1%
"Guidewire Software, Inc.",GWRE,0.1%
"Aspen Technology, Inc.",AZPN,0.09%
Western Union Company,WU,0.09%
"First Solar, Inc.",FSLR,0.08%
"Anaplan, Inc.",PLAN,0.08%
Elastic NV,ESTC,0.08%
"MKS Instruments, Inc.",MKSI,0.08%
Inphi Corporation,IPHI,0.08%
IPG Photonics Corporation,IPGP,0.08%
Flex Ltd.,FLEX,0.08%
WEX Inc.,WEX,0.08%
"Euronet Worldwide, Inc.",EEFT,0.07%
II-VI Incorporated,IIVI,0.07%
"Lumentum Holdings, Inc.",LITE,0.07%
Paylocity Holding Corp.,PCTY,0.07%
SYNNEX Corporation,SNX,0.07%
"Fastly, Inc. Class A",FSLY,0.07%
"Manhattan Associates, Inc.",MANH,0.07%
"Arrow Electronics, Inc.",ARW,0.07%
Ciena Corporation,CIEN,0.07%
"Dynatrace, Inc.",DT,0.07%
"Juniper Networks, Inc.",JNPR,0.07%
DXC Technology Co.,DXC,0.06%
"BlackLine, Inc.",BL,0.06%
"Bill.com Holdings, Inc.",BILL,0.06%
"Alteryx, Inc. Class A",AYX,0.06%
Lattice Semiconductor Corporation,LSCC,0.06%
"Smartsheet, Inc. Class A",SMAR,0.06%
"Proofpoint, Inc.",PFPT,0.06%
"CDK Global, Inc.",CDK,0.06%
"Littelfuse, Inc.",LFUS,0.06%
"Q2 Holdings, Inc.",QTWO,0.06%
"RealPage, Inc.",RP,0.06%
"Dolby Laboratories, Inc. Class A",DLB,0.06%
CACI International Inc Class A,CACI,0.06%
"Dropbox, Inc. Class A",DBX,0.06%
"Brooks Automation, Inc.",BRKS,0.05%
Jabil Inc.,JBL,0.05%
Pegasystems Inc.,PEGA,0.05%
Silicon Laboratories Inc.,SLAB,0.05%
National Instruments Corporation,NATI,0.05%
"CMC Materials, Inc.",CCMP,0.05%
"Cirrus Logic, Inc.",CRUS,0.05%
"FLIR Systems, Inc.",FLIR,0.05%
Science Applications International Corp.,SAIC,0.05%
"Nutanix, Inc. Class A",NTNX,0.05%
Sabre Corp.,SABR,0.04%
"Advanced Energy Industries, Inc.",AEIS,0.04%
"SPS Commerce, Inc.",SPSC,0.04%
"MAXIMUS, Inc.",MMS,0.04%
NCR Corporation,NCR,0.04%
Appian Corporation Class A,APPN,0.04%
"LiveRamp Holdings, Inc.",RAMP,0.04%
Xerox Holdings Corporation,XRX,0.04%
Novanta Inc,NOVT,0.04%
"Envestnet, Inc.",ENV,0.04%
Verint Systems Inc.,VRNT,0.04%
"Everbridge, Inc.",EVBG,0.04%
Vontier Corp,VNT,0.04%
Rapid7 Inc.,RPD,0.04%
"J2 Global, Inc.",JCOM,0.04%
"Power Integrations, Inc.",POWI,0.04%
"Digital Turbine, Inc.",APPS,0.04%
"SailPoint Technologies Holdings, Inc.",SAIL,0.04%
"LivePerson, Inc.",LPSN,0.04%
"Varonis Systems, Inc.",VRNS,0.04%
"KBR, Inc.",KBR,0.04%
"ACI Worldwide, Inc.",ACIW,0.04%
Semtech Corporation,SMTC,0.04%
"Pure Storage, Inc. Class A",PSTG,0.04%
"FormFactor, Inc.",FORM,0.03%
"Workiva, Inc. Class A",WK,0.03%
"Cornerstone Ondemand, Inc.",CSOD,0.03%
"Avnet, Inc.",AVT,0.03%
"Qualys, Inc.",QLYS,0.03%
"Perspecta, Inc.",PRSP,0.03%
Rogers Corporation,ROG,0.03%
"FireEye, Inc.",FEYE,0.03%
"Vishay Intertechnology, Inc.",VSH,0.03%
Mimecast Limited,MIME,0.03%
"New Relic, Inc.",NEWR,0.03%
"Medallia, Inc.",MDLA,0.03%
"Box, Inc. Class A",BOX,0.03%
"Coherent, Inc.",COHR,0.03%
Viavi Solutions Inc,VIAV,0.03%
MicroStrategy Incorporated Class A,MSTR,0.03%
"Insight Enterprises, Inc.",NSIT,0.03%
AppFolio Inc Class A,APPF,0.03%
"Alarm.com Holdings, Inc.",ALRM,0.03%
Alliance Data Systems Corporation,ADS,0.03%
"ExlService Holdings, Inc.",EXLS,0.03%
"Acacia Communications, Inc.",ACIA,0.03%
Fabrinet,FN,0.03%
"Itron, Inc.",ITRI,0.03%
