QINT: American Century Quality Diversified International ETF
Inception Date: 2018-09-10
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	133920
Shares Outstanding: 2750000
Expense Ratio: 0.39%
Tracks This Index: Alpha Vee American Century Diversified International Equity Index
ETFdb.com Category: Foreign Large Cap Equities
Issuer: American Century Investments
Structure: ETF
ETF Home Page: https://etfdb.com/etf/QINT


Holding,Symbol,Weighting
Fortescue Metals Group Ltd,FMG,2.92%
"Nintendo Co., Ltd.",7974,1.63%
"Chugai Pharmaceutical Co., Ltd.",4519,1.47%
Partners Group Holding AG,PGHN,1.19%
Sanofi,SAN,1.17%
Swedish Match AB,SWMA,1.17%
Canadian Pacific Railway Limited,CP,1.13%
Spirax-Sarco Engineering PLC,SPX,1.12%
Japan Tobacco Inc.,2914,1.1%
EMS-CHEMIE HOLDING AG,EMSN,1.09%
Neste Corporation,NESTE,1.06%
"ONO Pharmaceutical Co., Ltd.",4528,1.04%
UCB S.A.,UCB,1.03%
"Sekisui House, Ltd.",1928,1.01%
Tokyo Electron Ltd.,8035,0.98%
Constellation Software Inc.,CSU,0.98%
Orange SA,ORA,0.93%
Vestas Wind Systems A/S,VWS,0.88%
Euronext NV,ENX,0.88%
"Kirin Holdings Company, Limited",2503,0.86%
Manulife Financial Corporation,MFC,0.77%
Essity AB Class B,ESSITY.B,0.75%
Sonic Healthcare Limited,SHL,0.75%
Koninklijke Ahold Delhaize N.V.,AD,0.73%
Kuehne & Nagel International AG,KNIN,0.72%
Roche Holding Ltd,ROG,0.7%
NEC Corp.,6701,0.69%
Telefonica SA,TEF,0.65%
Koninklijke Philips N.V.,PHIA,0.64%
Singapore Exchange Ltd.,S68,0.63%
Astellas Pharma Inc.,4503,0.62%
Eni S.p.A.,ENI,0.62%
Evonik Industries AG,EVK,0.61%
Kingspan Group Plc,KRX,0.6%
DiaSorin S.p.A.,DIA,0.6%
VAT Group AG,VACN,0.59%
Evolution Gaming Group AB,EVO,0.57%
"MonotaRO Co., Ltd.",3064,0.56%
Genmab A/S,GMAB,0.56%
Ferrari NV,RACE,0.55%
"Canadian Tire Corporation, Limited Class A",CTC.A,0.54%
Alibaba Group Holding Ltd. Sponsored ADR,BABA,0.53%
"NetEase, Inc. Sponsored ADR",NTES,0.53%
Stora Enso Oyj Class R,STERV,0.53%
Atlas Copco AB Class A,ATCO.A,0.53%
ANTA Sports Products Ltd.,2020,0.53%
BYD Company Limited Class H,1211,0.52%
Pandora A/S,PNDORA,0.52%
Bouygues SA,EN,0.52%
Experian PLC,EXPN,0.51%
George Weston Limited,WN,0.5%
"Techtronic Industries Co., Ltd.",669,0.5%
Aristocrat Leisure Limited,ALL,0.49%
a2 Milk Company Ltd.,A2M,0.48%
Sartorius Stedim Biotech SA,DIM,0.47%
"GMO Payment Gateway, Inc.",3769,0.46%
Amundi SA,AMUN,0.45%
"Great Wall Motor Co., Ltd. Class H",2333,0.44%
"Celltrion, Inc.",068270,0.44%
Publicis Groupe SA,PUB,0.44%
MediaTek Inc,2454,0.44%
TAL Education Group Sponsored ADR Class A,TAL,0.43%
Repsol SA,REP,0.42%
Kajima Corporation,1812,0.42%
Pearson PLC,PSON,0.42%
Covestro AG,1COV,0.41%
GEA Group AG,G1A,0.41%
SKF AB Class B,SKF.B,0.41%
NCsoft Corporation,036570,0.41%
"CyberAgent, Inc.",4751,0.4%
Royal Unibrew A/S,RBREW,0.4%
ASML Holding NV,ASML,0.39%
Rightmove plc,RMV,0.39%
Goodman Group,GMG,0.38%
Adecco Group AG,ADEN,0.38%
Perrigo Co. Plc,PRGO,0.37%
Fujitsu Limited,6702,0.36%
"Kobe Bussan Co., Ltd.",3038,0.36%
Magellan Financial Group Ltd,MFG,0.35%
Komatsu Ltd.,6301,0.35%
Computershare Limited,CPU,0.35%
Nihon M&A Center Inc.,2127,0.34%
China Resources Cement Holdings Limited,1313,0.34%
ageas SA/NV,AGS,0.33%
ASM International N.V.,ASM,0.33%
"Brother Industries, Ltd.",6448,0.33%
NN Group N.V.,NN,0.33%
Deutsche Post AG,DPW,0.32%
Hargreaves Lansdown plc,HL,0.31%
"China Molybdenum Co., Ltd. Class H",3993,0.31%
Kingfisher Plc,KGF,0.3%
Li Ning Company Limited,2331,0.29%
Novatek Microelectronics Corp.,3034,0.29%
Rio Tinto plc,RIO,0.29%
JD Sports Fashion Plc,JD,0.28%
