NEED: Direxion Daily Consumer Staples Bull 3X Shares
Inception Date: 2018-11-29
Fund Holdings as of: 2020-09-29
Total Assets Under Management (in thousands):	4260
Shares Outstanding: 150000
Expense Ratio: 0.97%
Tracks This Index: S&P Consumer Staples Select Sector Index (-300%)
ETFdb.com Category: Leveraged Equities
Issuer: Direxion
Structure: ETF
ETF Home Page: https://etfdb.com/etf/NEED


Holding,Symbol,Weighting
Procter & Gamble Co,PG,17.9076%
Walmart Inc,WMT,9.9743%
PepsiCo Inc,PEP,9.9468%
Coca-Cola Co,KO,9.9094%
Costco Wholesale Corp,COST,4.8099%
Mondelez International Inc,MDLZ,4.7719%
Philip Morris International Inc,PM,4.2396%
Altria Group Inc,MO,4.216%
Colgate-Palmolive Co,CL,3.8639%
Kimberly-Clark Corp,KMB,2.9468%
Estee Lauder Companies Inc,EL,2.8581%
General Mills Inc,GIS,2.1621%
Constellation Brands Inc,STZ,1.8616%
Sysco Corp,SYY,1.839%
Monster Beverage Corp,MNST,1.7415%
Clorox Co,CLX,1.5703%
Kroger Co,KR,1.555%
Archer-Daniels-Midland Co,ADM,1.5118%
Walgreens Boots Alliance Inc,WBA,1.5046%
McCormick & Company Inc,MKC,1.3904%
Church & Dwight Co Inc,CHD,1.3598%
Hershey Co,HSY,1.2327%
Kraft Heinz Co,KHC,1.1333%
Tyson Foods Inc,TSN,1.0254%
Conagra Brands Inc,CAG,1.0242%
Kellogg Co,K,0.9514%
Brown-Forman Corp,BF.B,0.8104%
Hormel Foods Corp,HRL,0.8061%
J M Smucker Co,SJM,0.7638%
Campbell Soup Co,CPB,0.5748%
Lamb Weston Holdings Inc,LW,0.5608%
Molson Coors Beverage Co,TAP,0.373%
Cash Component,CASH,-1.1963%
