KBWR: Invesco KBW Regional Banking ETF
Inception Date: 2011-11-01
Fund Holdings as of: 2021-01-04
Total Assets Under Management (in thousands):	39233
Shares Outstanding: 830000
Expense Ratio: 0.35%
Tracks This Index: KBW Regional Banking Index
ETFdb.com Category: Financials Equities
Issuer: Invesco
Structure: ETF
ETF Home Page: https://etfdb.com/etf/KBWR


Holding,Symbol,Weighting
Signature Bank,SBNY,4.2%
"East West Bancorp, Inc.",EWBC,4.17%
"Commerce Bancshares, Inc.",CBSH,3.82%
"Prosperity Bancshares, Inc.(R)",PB,3.67%
"Cullen/Frost Bankers, Inc.",CFR,3.18%
"BankUnited, Inc.",BKU,2.19%
Hancock Whitney Corporation,HWC,2.16%
"Pinnacle Financial Partners, Inc.",PNFP,2.13%
Western Alliance Bancorp,WAL,2.09%
"Popular, Inc.",BPOP,2.07%
Cathay General Bancorp,CATY,2.05%
Bank OZK,OZK,2.04%
Wintrust Financial Corporation,WTFC,2.03%
"Glacier Bancorp, Inc.",GBCI,2.03%
Associated Banc-Corp,ASB,2.03%
"Columbia Banking System, Inc.",COLB,2.02%
Sterling Bancorp,STL,2.02%
Webster Financial Corporation,WBS,2.01%
"United Bankshares, Inc.",UBSI,2.0%
PacWest Bancorp,PACW,2.0%
TCF Financial Corporation,TCF,1.99%
Investors Bancorp Inc,ISBC,1.98%
BancorpSouth Bank,BXS,1.97%
Umpqua Holdings Corporation,UMPQ,1.97%
"United Community Banks, Inc.",UCBI,1.97%
South State Corporation,SSB,1.96%
"First Hawaiian, Inc.",FHB,1.96%
"New York Community Bancorp, Inc.",NYCB,1.96%
F.N.B. Corporation,FNB,1.94%
First Financial Bankshares Inc,FFIN,1.94%
Valley National Bancorp,VLY,1.93%
"Home BancShares, Inc.",HOMB,1.91%
Old National Bancorp,ONB,1.9%
"Texas Capital Bancshares, Inc.",TCBI,1.9%
Bank of Hawaii Corporation,BOH,1.87%
CVB Financial Corp.,CVBF,1.86%
Synovus Financial Corp.,SNV,1.85%
UMB Financial Corporation,UMBF,1.83%
"Community Bank System, Inc.",CBU,1.81%
Fulton Financial Corporation,FULT,1.66%
Cadence Bancorporation Class A,CADE,1.65%
"Washington Federal, Inc.",WAFD,1.57%
"First Midwest Bancorp, Inc.",FMBI,1.48%
First Financial Bancorp.,FFBC,1.4%
Trustmark Corporation,TRMK,1.39%
"Provident Financial Services, Inc.",PFS,1.14%
"Hope Bancorp, Inc.",HOPE,1.09%
First Commonwealth Financial Corporation,FCF,0.85%
"Brookline Bancorp, Inc.",BRKL,0.77%
"Boston Private Financial Holdings, Inc.",BPFH,0.56%
MUTUAL FUND (OTHER),Other,0.02%
U.S. Dollar,Other,0.01%
