CCOR: Core Alternative ETF
Inception Date: 2017-05-24
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	140762
Shares Outstanding: 4950000
Expense Ratio: 1.23%
Tracks This Index: n/a
ETFdb.com Category: Large Cap Growth Equities
Issuer: Core Alternative Capital
Structure: ETF
ETF Home Page: https://etfdb.com/etf/CCOR


Holding,Symbol,Weighting
Morgan Stanley,MS,2.92%
JPMorgan Chase & Co.,JPM,2.85%
Apple Inc.,AAPL,2.83%
Alphabet Inc. Class A,GOOGL,2.61%
Microsoft Corporation,MSFT,2.57%
Starbucks Corporation,SBUX,2.57%
"PepsiCo, Inc.",PEP,2.55%
Norfolk Southern Corporation,NSC,2.54%
Accenture Plc Class A,ACN,2.52%
Johnson & Johnson,JNJ,2.48%
"Waste Management, Inc.",WM,2.48%
Walmart Inc.,WMT,2.47%
UnitedHealth Group Incorporated,UNH,2.41%
Oracle Corporation,ORCL,2.39%
Sysco Corporation,SYY,2.39%
"NextEra Energy, Inc.",NEE,2.37%
"Broadridge Financial Solutions, Inc.",BR,2.36%
Eli Lilly and Company,LLY,2.35%
Southern Company,SO,2.31%
Dollar General Corporation,DG,2.29%
Procter & Gamble Company,PG,2.27%
"Air Products and Chemicals, Inc.",APD,2.25%
Blackstone Group Inc. Class A,BX,2.24%
3M Company,MMM,2.21%
AT&T Inc.,T,2.19%
"Paychex, Inc.",PAYX,2.15%
FactSet Research Systems Inc.,FDS,2.13%
Emerson Electric Co.,EMR,2.1%
Amgen Inc.,AMGN,2.09%
McDonald\'s Corporation,MCD,2.09%
"Anthem, Inc.",ANTM,2.05%
"Cisco Systems, Inc.",CSCO,2.03%
Kimberly-Clark Corporation,KMB,2.0%
L3Harris Technologies Inc,LHX,1.93%
Exxon Mobil Corporation,XOM,1.93%
Lockheed Martin Corporation,LMT,1.9%
"Merck & Co., Inc.",MRK,1.86%
Diageo plc Sponsored ADR,DEO,1.81%
Aflac Incorporated,AFL,1.69%
Genuine Parts Company,GPC,1.64%
Chevron Corporation,CVX,1.58%
CME Group Inc. Class A,CME,1.41%
U.S. Bancorp,USB,1.41%
Altria Group Inc,MO,1.39%
Abbott Laboratories,ABT,1.19%
Raytheon Technologies Corporation,RTX,0.98%
First American Funds Inc X Government Obligations Fund,FGXXX,0.75%
OPTIONS,Other,0.45%
U.S. Dollar,Other,-0.02%
