FWDB: AdvisorShares FolioBeyond Smart Core Bond ETF
Inception Date: 2011-06-20
Fund Holdings as of: 2021-01-04
Total Assets Under Management (in thousands):	5901
Shares Outstanding: 225000
Expense Ratio: 1.31%
Tracks This Index: n/a
ETFdb.com Category: Total Bond Market
Issuer: AdvisorShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/FWDB


Holding,Symbol,Weighting
iShares Agency Bond ETF,AGZ,30.15%
SPDR Bloomberg Barclays Short Term High Yield Bond ETF,SJNK,20.87%
Invesco Senior Loan ETF,BKLN,20.49%
iShares 10-20 Year Treasury Bond ETF,TLH,9.88%
iShares 0-5 Year High Yield Corporate Bond ETF,SHYG,8.68%
iShares 3-7 Year Treasury Bond ETF,IEI,3.41%
iShares 20+ Year Treasury Bond ETF,TLT,2.8%
SPDR Nuveen Bloomberg Barclays High Yield Municipal Bond ETF,HYMB,1.77%
iShares CMBS ETF,CMBS,1.3%
BlackRock Liquidity Funds Federal Trust Fund Portfolio Institutional,Other,0.64%
U.S. Dollar,Other,0.0%
