JPXN: iShares JPX-Nikkei 400 ETF
Inception Date: 2001-10-26
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	97519
Shares Outstanding: 1350000
Expense Ratio: 0.48%
Tracks This Index: JPX-Nikkei Index 400
ETFdb.com Category: Japan Equities
Issuer: iShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/JPXN


Holding,Symbol,Weighting
Sony Corporation,6758,1.75%
Nippon Telegraph and Telephone Corporation,9432,1.68%
SoftBank Group Corp.,9984,1.66%
Nidec Corporation,6594,1.63%
Keyence Corporation,6861,1.58%
Toyota Motor Corp.,7203,1.57%
Shin-Etsu Chemical Co Ltd,4063,1.56%
"Nintendo Co., Ltd.",7974,1.51%
"DAIKIN INDUSTRIES, LTD.",6367,1.5%
"Daiichi Sankyo Company, Limited",4568,1.49%
"Mitsubishi UFJ Financial Group, Inc.",8306,1.49%
HOYA CORPORATION,7741,1.46%
"Murata Manufacturing Co., Ltd.",6981,1.41%
"Recruit Holdings Co., Ltd.",6098,1.39%
Takeda Pharmaceutical Co. Ltd.,4502,1.38%
Tokyo Electron Ltd.,8035,1.26%
Fanuc Corporation,6954,1.24%
"Honda Motor Co., Ltd.",7267,1.16%
"Sumitomo Mitsui Financial Group, Inc.",8316,1.14%
KDDI Corporation,9433,1.12%
Itochu Corporation,8001,1.06%
"M3, Inc.",2413,1.05%
"Hitachi,Ltd.",6501,1.02%
SMC Corporation,6273,1.0%
Kao Corp.,4452,1.0%
"Tokio Marine Holdings, Inc.",8766,0.95%
"Mizuho Financial Group, Inc.",8411,0.91%
"Oriental Land Co., Ltd.",4661,0.9%
"Chugai Pharmaceutical Co., Ltd.",4519,0.89%
Mitsubishi Corporation,8058,0.84%
"Mitsui & Co.,Ltd",8031,0.83%
Mitsubishi Electric Corp.,6503,0.81%
Fujitsu Limited,6702,0.74%
"Seven & I Holdings Co., Ltd.",3382,0.72%
DENSO CORPORATION,6902,0.71%
Astellas Pharma Inc.,4503,0.71%
Panasonic Corporation,6752,0.71%
"Shiseido Company,Limited",4911,0.7%
"AEON Co., Ltd.",8267,0.67%
Komatsu Ltd.,6301,0.66%
Olympus Corp.,7733,0.65%
"FAST RETAILING CO., LTD.",9983,0.64%
Terumo Corporation,4543,0.62%
Kubota Corporation,6326,0.62%
East Japan Railway Company,9020,0.62%
Central Japan Railway Company,9022,0.62%
"Mitsubishi Estate Company, Limited",8802,0.59%
Japan Tobacco Inc.,2914,0.58%
"Kirin Holdings Company, Limited",2503,0.54%
"Mitsui Fudosan Co., Ltd.",8801,0.54%
Unicharm Corporation,8113,0.53%
ORIX Corporation,8591,0.51%
Canon Inc.,7751,0.51%
"Secom Co., Ltd.",9735,0.51%
"Daiwa House Industry Co., Ltd.",1925,0.49%
"Nomura Holdings, Inc.",8604,0.49%
"Asahi Group Holdings,Ltd.",2502,0.49%
NIPPON PAINT HOLDINGS CO.LTD.,4612,0.48%
BANDAI NAMCO Holdings Inc.,7832,0.48%
Suzuki Motor Corp.,7269,0.47%
"Nitori Holdings Co., Ltd.",9843,0.47%
"Otsuka Holdings Co., Ltd.",4578,0.47%
"Eisai Co., Ltd.",4523,0.46%
Bridgestone Corporation,5108,0.45%
Kyocera Corporation,6971,0.45%
"Dai-ichi Life Holdings,Inc.",8750,0.44%
Z Holdings Corporation,4689,0.44%
Sysmex Corporation,6869,0.44%
Sumitomo Corporation,8053,0.44%
Shimano Inc.,7309,0.43%
"MS&AD Insurance Group Holdings, Inc.",8725,0.42%
TDK Corporation,6762,0.42%
OMRON Corporation,6645,0.41%
"Sompo Holdings,Inc.",8630,0.41%
"NEXON Co., Ltd.",3659,0.4%
"Japan Exchange Group, Inc.",8697,0.38%
"Sekisui House, Ltd.",1928,0.38%
"OBIC Co., Ltd.",4684,0.37%
Marubeni Corporation,8002,0.37%
Toyota Industries Corp.,6201,0.37%
"Sumitomo Realty & Development Co., Ltd.",8830,0.37%
"ONO Pharmaceutical Co., Ltd.",4528,0.36%
Asahi Kasei Corporation,3407,0.36%
"Shionogi & Co., Ltd.",4507,0.35%
NEC Corp.,6701,0.35%
"Daifuku Co., Ltd.",6383,0.34%
SUBARU CORP,7270,0.33%
Nitto Denko Corp.,6988,0.33%
Makita Corporation,6586,0.32%
NIPPON STEEL CORP.,5401,0.31%
"Sumitomo Mitsui Trust Holdings, Inc.",8309,0.31%
"Sumitomo Metal Mining Co., Ltd.",5713,0.29%
"ENEOS Holdings, Inc.",5020,0.29%
"Mitsubishi Heavy Industries, Ltd.",7011,0.28%
Pan Pacific International Holdings Corporation,7532,0.28%
Yaskawa Electric Corporation,6506,0.28%
Advantest Corp.,6857,0.28%
ANA Holdings Inc.,9202,0.28%
Lasertec Corp.,6920,0.28%
"Ajinomoto Co., Inc.",2802,0.27%
"Nomura Research Institute,Ltd.",4307,0.27%
"Sumitomo Electric Industries, Ltd.",5802,0.26%
"Meiji Holdings Co., Ltd.",2269,0.26%
"Odakyu Electric Railway Co., Ltd.",9007,0.26%
Kikkoman Corporation,2801,0.26%
Nihon M&A Center Inc.,2127,0.25%
Shimadzu Corporation,7701,0.25%
"Asahi Intecc Co., Ltd.",7747,0.24%
Disco Corporation,6146,0.24%
Renesas Electronics Corporation,6723,0.24%
West Japan Railway Company,9021,0.24%
"TOKYO GAS Co., Ltd.",9531,0.23%
"Rakuten, Inc.",4755,0.23%
"Toray Industries, Inc.",3402,0.22%
Toyota Tsusho Corp.,8015,0.22%
Yamaha Corporation,7951,0.22%
TOTO Ltd,5332,0.22%
"Yamato Holdings Co., Ltd.",9064,0.21%
Keio Corporation,9008,0.21%
Misumi Group Inc.,9962,0.21%
Hamamatsu Photonics K.K.,6965,0.21%
Mitsubishi Chemical Holdings Corporation,4188,0.21%
"Hankyu Hanshin Holdings, Inc.",9042,0.21%
"Sekisui Chemical Co., Ltd.",4204,0.21%
"Osaka Gas Co., Ltd.",9532,0.21%
"Japan Airlines Co., Ltd.",9201,0.21%
"Kintetsu Group Holdings Co., Ltd.",9041,0.2%
Azbil Corporation,6845,0.2%
NTT DATA Corporation,9613,0.2%
