DIG: ProShares Ultra Oil & Gas
Inception Date: 2007-01-30
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	123060
Shares Outstanding: 1656000
Expense Ratio: 0.95%
Tracks This Index: Dow Jones U.S. Oil & Gas Index (200%)
ETFdb.com Category: Leveraged Equities
Issuer: ProShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/DIG


Holding,Symbol,Weighting
U.S. Dollar,Other,22.6%
Exxon Mobil Corporation,XOM,17.31%
Chevron Corporation,CVX,16.15%
ConocoPhillips,COP,4.24%
Phillips 66,PSX,3.03%
Schlumberger NV,SLB,3.02%
"EOG Resources, Inc.",EOG,2.89%
Marathon Petroleum Corporation,MPC,2.67%
Kinder Morgan Inc Class P,KMI,2.64%
"Williams Companies, Inc.",WMB,2.42%
Valero Energy Corporation,VLO,2.29%
Pioneer Natural Resources Company,PXD,1.86%
"ONEOK, Inc.",OKE,1.69%
Halliburton Company,HAL,1.66%
Occidental Petroleum Corporation,OXY,1.44%
Hess Corporation,HES,1.43%
Baker Hughes Company Class A,BKR,1.42%
"Cheniere Energy, Inc.",LNG,1.37%
Concho Resources Inc.,CXO,1.14%
"First Solar, Inc.",FSLR,0.83%
"Diamondback Energy, Inc.",FANG,0.76%
Cabot Oil & Gas Corporation,COG,0.64%
OGE Energy Corp.,OGE,0.63%
Targa Resources Corp.,TRGP,0.6%
Devon Energy Corporation,DVN,0.6%
Apache Corporation,APA,0.53%
"National Oilwell Varco, Inc.",NOV,0.53%
Marathon Oil Corporation,MRO,0.52%
"Parsley Energy, Inc. Class A",PE,0.43%
TechnipFMC Plc,FTI,0.39%
HollyFrontier Corporation,HFC,0.38%
Cimarex Energy Co.,XEC,0.38%
Ovintiv Inc,OVV,0.37%
EQT Corporation,EQT,0.35%
"WPX Energy, Inc.",WPX,0.33%
Equitrans Midstream Corp.,ETRN,0.32%
"Continental Resources, Inc.",CLR,0.1%
