EEMV: iShares Edge MSCI Min Vol Emerging Markets ETF
Inception Date: 2011-10-18
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	4171530
Shares Outstanding: 67900000
Expense Ratio: 0.25%
Tracks This Index: MSCI Emerging Markets Minimum Volatility Index
ETFdb.com Category: Asia Pacific Equities
Issuer: iShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/EEMV


Holding,Symbol,Weighting
"Taiwan Semiconductor Manufacturing Co., Ltd.",2330,1.54%
"Taiwan Mobile Co., Ltd.",3045,1.44%
"Chunghwa Telecom Co., Ltd",2412,1.43%
Saudi Telecom Co.,7010,1.4%
Infosys Limited,500209,1.38%
"Taiwan Cooperative Financial Holding Co., Ltd.",5880,1.35%
Alibaba Group Holding Ltd. Sponsored ADR,BABA,1.3%
First Financial Holding Co. Ltd.,2892,1.29%
Guangdong Investment Limited,270,1.08%
"Yum China Holdings, Inc.",YUMC,1.07%
Malayan Banking Bhd.,1155,1.01%
"Samsung Electronics Co., Ltd.",005930,1.0%
"China Yangtze Power Co., Ltd. Class A",600900,1.0%
"JD.com, Inc. Sponsored ADR Class A",JD,0.98%
Tata Consultancy Services Limited,532540,0.96%
"Advanced Info Service Public Co., Ltd. NVDR",ADVANC.R,0.93%
Meituan Class B,3690,0.93%
HCL Technologies Limited,532281,0.92%
Shenzhou International Group Holdings Limited,2313,0.91%
"Hua Nan Financial Holdings Co., Ltd.",2880,0.91%
Airports of Thailand Public Co. Ltd. NVDR,AOT.R,0.9%
"Far Eastone Telecommunications Co., Ltd.",4904,0.9%
Industrial and Commercial Bank of China Limited Class H,1398,0.87%
"Advantech Co., Ltd.",2395,0.86%
China Mobile Limited,941,0.86%
Emirates Telecommunications Group Company PJSC,ETISALAT,0.86%
Mobile Telecommunications Co. KSC,ZAIN,0.81%
"SK Telecom Co., Ltd.",017670,0.81%
Asian Paints Ltd.,500820,0.77%
China Resources Beer (Holdings) Co. Ltd.,291,0.77%
Wipro Limited,507685,0.77%
Tencent Holdings Ltd.,700,0.77%
Hindustan Unilever Limited,500696,0.77%
"Pinduoduo, Inc. Sponsored ADR Class A",PDD,0.76%
Al Rajhi Bank,1120,0.75%
China Tourism Group Duty Free Corporation Limited Class A,601888,0.75%
KT & G Corporation,033780,0.71%
CP All Public Co. Ltd. NVDR,CPALL.R,0.7%
Jarir Marketing Co.,4190,0.7%
Bank of China Limited Class H,3988,0.68%
President Chain Store Corporation,2912,0.68%
National Bank of Kuwait K.S.C.,NBK,0.68%
ANTA Sports Products Ltd.,2020,0.67%
"New Oriental Education & Technology Group, Inc. Sponsored ADR",EDU,0.66%
Masraf Al-Rayan QSC,MARK,0.66%
Xiaomi Corp. Class B,1810,0.66%
Credicorp Ltd.,BAP,0.65%
NCsoft Corporation,036570,0.63%
Saudi Basic Industries Corp.,2010,0.63%
Bangkok Dusit Medical Services Public Co. Ltd. NVDR,BDMS.R,0.62%
First Abu Dhabi Bank P.J.S.C.,FAB,0.61%
Polyus PJSC,PLZL,0.6%
"Jiangsu Hengrui Medicine Co., Ltd. Class A",600276,0.58%
Hansoh Pharmaceutical Group Company Limited,3692,0.58%
NAVER Corp.,035420,0.56%
BIM Birlesik Magazalar A.S.,BIMAS,0.56%
Agricultural Bank of China Limited Class H,1288,0.55%
Wal-Mart de Mexico SAB de CV,WALMEX,0.54%
Etihad Etisalat Co.,7020,0.54%
"Postal Savings Bank of China Co., Ltd. Class H",1658,0.52%
China Telecom Corp. Ltd. Class H,728,0.52%
Haidilao International Holding Ltd.,6862,0.52%
Alinma Bank,1150,0.51%
Dabur India Limited,500096,0.51%
Qatar National Bank QPSC,QNBK,0.5%
Tech Mahindra Limited,532755,0.48%
Chemical Works of Gedeon Richter Plc,RICHT,0.48%
"Compal Electronics, Inc.",2324,0.48%
Synnex Technology International Corp.,2347,0.48%
Qatar Electricity & Water Co.,QEWS,0.48%
BlackRock Cash Funds Treasury SL Agency Shares,Other,0.47%
"BDO Unibank, Inc.",BDO,0.47%
Chicony Electronics Co. Ltd.,2385,0.47%
Bangkok Expressway and Metro Public Company Limited NVDR,BEM.R,0.46%
Asustek Computer Inc.,2357,0.46%
Yuhan Corporation,000100,0.44%
Nestle (Malaysia) Bhd.,4707,0.43%
"E.SUN Financial Holding Co., Ltd.",2884,0.43%
Lenovo Group Limited,992,0.42%
IHH Healthcare Bhd.,5225,0.42%
TAL Education Group Sponsored ADR Class A,TAL,0.41%
China Petroleum & Chemical Corporation Class H,386,0.41%
SK hynix Inc,000660,0.41%
WPG Holding Co Ltd,3702,0.4%
Britannia Industries Ltd,500825,0.4%
Hong Leong Bank Bhd.,5819,0.39%
Saudi Arabian Fertilizer Co.,2020,0.39%
"SAMSUNG SDS CO., LTD.",018260,0.39%
"BeiGene, Ltd. Sponsored ADR",BGNE,0.38%
Surgutneftegas PJSC Pfd,SNGSP,0.38%
Marico Limited,531642,0.38%
Qatar Islamic Bank,QIBK,0.38%
BTS Group Holdings Public Co. Ltd. NVDR,BTS.R,0.37%
"Industrial Bank Co., Ltd. Class A",601166,0.37%
"ZTO Express (Cayman), Inc. Sponsored ADR Class A",ZTO,0.36%
Globe Telecom Inc.,GLO,0.36%
Eicher Motors Limited,505200,0.36%
S-1 Corp.,012750,0.35%
Jiangsu Expressway Co. Ltd. Class H,177,0.35%
Lite-On Technology Corp.,2301,0.35%
"Hangzhou Tigermed Consulting Co., Ltd. Class H",3347,0.35%
"Hengan International Group Co., Ltd.",1044,0.34%
Page Industries Limited,532827,0.34%
Dr. Reddy\'s Laboratories Ltd.,500124,0.34%
"Mega Financial Holding Co., Ltd.",2886,0.33%
"China Mengniu Dairy Co., Ltd.",2319,0.33%
"Zhaojin Mining Industry Co., Ltd. Class H",1818,0.32%
China Tower Corp. Ltd. Class H,788,0.32%
Bupa Arabia for Cooperative Insurance Co.,8210,0.32%
U.S. Dollar,Other,0.31%
Intouch Holdings Public Company Limited NVDR,INTUCH.R,0.31%
Bank of the Philippine Islands,BPI,0.31%
Abdullah Al Othaim Markets Co.,4001,0.31%
MRF Limited,500290,0.31%
PearlAbyss Corp.,263750,0.3%
PPB Group Bhd.,4065,0.3%
Kuala Lumpur Kepong Bhd.,2445,0.3%
"Zijin Mining Group Co., Ltd. Class A",601899,0.3%
"Home Product Center Public Co., Ltd. NVDR",HMPRO.R,0.29%
DiGi.Com Bhd,6947,0.29%
GOME Retail Holdings Limited,493,0.29%
Tenaga Nasional Bhd,5347,0.29%
ENN Energy Holdings Limited,2688,0.29%
Taiwan Business Bank,2834,0.28%
Public Bank Bhd,1295,0.28%
"NetEase, Inc. Sponsored ADR",NTES,0.27%
Bank of China Limited Class A,601988,0.27%
"China Minsheng Banking Corp., Ltd. Class A",600016,0.27%
"Bank of Shanghai Co., Ltd. Class A",601229,0.27%
PetroChina Company Limited Class H,857,0.27%
Titan Company Limited,500114,0.27%
"Bumrungrad Hospital Public Co., Ltd. NVDR",BH.R,0.26%
Housing Development Finance Corporation Limited,500010,0.26%
Hanon Systems,018880,0.26%
"CGN Power Co., Ltd. Class H",1816,0.26%
Reliance Industries Limited,500325,0.26%
Commercial International Bank (Egypt) SAE,COMI,0.25%
Hellenic Telecommunications Organization SA,HTO,0.25%
"Guangdong Haid Group Co., Limited Class A",002311,0.25%
Agricultural Bank of China Limited Class A,601288,0.25%
"Shanghai Pudong Development Bank Co., Ltd. Class A",600000,0.24%
"Bank of Communications Co., Ltd. Class A",601328,0.24%
China Resources Gas Group Limited,1193,0.24%
"Daqin Railway Co., Ltd. Class A",601006,0.23%
Bajaj Auto Limited.,532977,0.23%
Company for Cooperative Insurance,8010,0.22%
"Ping An Insurance (Group) Company of China, Ltd. Class H",2318,0.22%
"International Container Terminal Services, Inc.",ICT,0.22%
"Kingdee International Software Group Co., Ltd.",268,0.22%
Saudi Electricity Co.,5110,0.22%
"Shanghai Lujiazui Finance & Trade Zone Development Co., Ltd. Class B",900932,0.22%
"WuXi AppTec Co., Ltd. Class H",2359,0.22%
Polymetal International Plc,POLY,0.22%
United Microelectronics Corp.,2303,0.21%
Sun Art Retail Group Limited,6808,0.21%
Topchoice Medical Corp. Class A,600763,0.21%
Taiwan High Speed Rail Corporation,2633,0.21%
Fraser & Neave Holdings Bhd.,3689,0.21%
"AVIC Jonhon Optronic Technology Co., Ltd. Class A",002179,0.21%
Saudi Airlines Catering Co.,6004,0.21%
Au Optronics Corp.,2409,0.21%
Manila Electric Co.,MER,0.2%
Petronet Lng Limited,532522,0.2%
Aboitiz Power Corp.,AP,0.2%
Maxis Bhd.,6012,0.2%
"Shandong Gold Mining Co., Ltd. Class A",600547,0.2%
Formosa Plastics Corporation,1301,0.2%
Nestle India Ltd.,500790,0.19%
BYD Company Limited Class H,1211,0.19%
PETRONAS Chemicals Group Bhd.,5183,0.19%
Quanta Computer Inc.,2382,0.19%
"Henan Shuanghui Investment & Development Co., Ltd. Class A",000895,0.19%
"Celltrion, Inc.",068270,0.19%
Formosa Petrochemical Corp,6505,0.19%
"Bank of Hangzhou Co., Ltd. Class A",600926,0.19%
Bank Albilad,1140,0.18%
Advanced Petrochemical Co.,2330,0.18%
Uni-President Enterprises Corp.,1216,0.18%
"Hangzhou Hikvision Digital Technology Co., Ltd Class A",002415,0.18%
CJ Logistics Corp,000120,0.17%
Yanbu National Petrochemical Co.,2290,0.17%
Mobile Telecommunications Co. Saudi Arabia,7030,0.17%
Universal Robina Corp.,URC,0.17%
"Kweichow Moutai Co., Ltd. Class A",600519,0.17%
Zhongsheng Group Holdings Ltd.,881,0.16%
"Komercni banka, a.s.",KOMB,0.16%
IPCA Laboratories Limited,524494,0.16%
China Gas Holdings Limited,384,0.16%
Yunnan Baiyao Group Co. Ltd. Class A,000538,0.16%
Sino Biopharmaceutical Limited,1177,0.16%
Netmarble Corp.,251270,0.16%
China CITIC Bank Corporation Ltd Class H,998,0.16%
