SLVP: iShares MSCI Global Silver Miners ETF
Inception Date: 2012-01-31
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	255157
Shares Outstanding: 13900000
Expense Ratio: 0.39%
Tracks This Index: MSCI ACWI Select Silver Miners Investable Market Index
ETFdb.com Category: Materials
Issuer: iShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/SLVP


Holding,Symbol,Weighting
Pan American Silver Corp.,PAAS,16.7%
Hecla Mining Company,HL,8.0%
Fresnillo PLC,FRES,6.03%
Newmont Corporation,NEM,5.63%
Industrias Penoles SAB de CV,PE&OLES,5.52%
"Coeur Mining, Inc.",CDE,5.3%
First Majestic Silver Corp.,FR,5.14%
MAG Silver Corp.,MAG,4.12%
Eldorado Gold Corporation,ELD,4.07%
Fortuna Silver Mines Inc.,FVI,3.63%
New Gold Inc.,NGD,3.38%
"Asahi Holdings, Inc.",5857,3.06%
"SilverCrest Metals, Inc.",SIL,2.96%
Silvercorp Metals Inc.,SVM,2.79%
Seabridge Gold Inc,SEA,2.71%
Dundee Precious Metals Inc.,DPM,2.53%
Hochschild Mining plc,HOC,2.33%
Wheaton Precious Metals Corp,WPM,2.27%
Agnico Eagle Mines Limited,AEM,2.08%
Endeavour Silver Corp.,EDR,1.99%
Lundin Gold Inc.,LUG,1.49%
Premier Gold Mines Limited,PG,1.26%
Orla Mining Ltd.,OLA,1.15%
Kinross Gold Corporation,K,1.11%
SolGold Plc,SOLG,0.95%
Victoria Gold Corp.,VGCX,0.77%
Yamana Gold Inc.,YRI,0.76%
Polymetal International Plc,POLY,0.63%
SSR Mining Inc,SSRM,0.55%
Harmony Gold Mining Co. Ltd.,HAR,0.45%
Compania de Minas Buenaventura SAA Sponsored ADR,BVN,0.44%
U.S. Dollar,Other,0.12%
BlackRock Cash Funds Treasury SL Agency Shares,Other,0.09%
DERIVATIVE SECURITIES (OTHER),Other,0.0%
