NFRA: FlexShares STOXX Global Broad Infrastructure Index Fund
Inception Date: 2013-10-08
Fund Holdings as of: 2021-01-04
Total Assets Under Management (in thousands):	2127220
Shares Outstanding: 39550000
Expense Ratio: 0.47%
Tracks This Index: STOXX Global Broad Infrastructure Index
ETFdb.com Category: Large Cap Blend Equities
Issuer: FlexShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/NFRA


Holding,Symbol,Weighting
Canadian National Railway Company,CNR,4.62%
Verizon Communications Inc.,VZ,4.01%
Comcast Corporation Class A,CMCSA,3.8%
Iberdrola SA,IBE,3.69%
Enel SpA,ENEL,3.52%
AT&T Inc.,T,3.46%
Deutsche Post AG,DPW,2.91%
Enbridge Inc.,ENB,2.83%
Canadian Pacific Railway Limited,CP,2.75%
"NextEra Energy, Inc.",NEE,2.4%
SoftBank Group Corp.,9984,2.34%
Union Pacific Corporation,UNP,2.25%
National Grid plc,NG,1.84%
Central Japan Railway Company,9022,1.7%
Transurban Group Ltd.,TCL,1.7%
TC Energy Corporation,TRP,1.68%
American Tower Corporation,AMT,1.61%
"Waste Connections, Inc.",WCN,1.58%
"Charter Communications, Inc. Class A",CHTR,1.51%
Nippon Telegraph and Telephone Corporation,9432,1.49%
East Japan Railway Company,9020,1.46%
Deutsche Telekom AG,DTE,1.29%
ENGIE SA.,ENGI,1.27%
CSX Corporation,CSX,1.11%
Crown Castle International Corp,CCI,1.1%
Duke Energy Corporation,DUK,1.09%
KDDI Corporation,9433,1.06%
Southern Company,SO,1.03%
"Equinix, Inc.",EQIX,1.02%
Dominion Energy Inc,D,0.99%
Norfolk Southern Corporation,NSC,0.98%
Vodafone Group Plc,VOD,0.96%
BCE Inc.,BCE,0.83%
"Waste Management, Inc.",WM,0.8%
Veolia Environnement SA,VIE,0.78%
Sydney Airport,SYD,0.78%
HCA Healthcare Inc,HCA,0.73%
Aena SME SA,AENA,0.73%
"American Electric Power Company, Inc.",AEP,0.67%
Exelon Corporation,EXC,0.66%
"Digital Realty Trust, Inc.",DLR,0.63%
"Odakyu Electric Railway Co., Ltd.",9007,0.61%
Telstra Corporation Limited,TLS,0.59%
Sempra Energy,SRE,0.59%
Pembina Pipeline Corporation,PPL,0.58%
Xcel Energy Inc.,XEL,0.57%
West Japan Railway Company,9021,0.57%
MTR Corporation Limited,66,0.54%
Atlantia S.p.A,ATL,0.53%
Liberty Broadband Corp. Class C,LBRDK,0.53%
Ramsay Health Care Limited,RHC,0.53%
Airports of Thailand Public Co. Ltd. NVDR,AOT.R,0.52%
Snam S.p.A.,SRG,0.51%
SBA Communications Corp. Class A,SBAC,0.51%
United Utilities Group PLC,UU,0.5%
Bangkok Dusit Medical Services Public Co. Ltd. NVDR,BDMS.R,0.48%
Cellnex Telecom S.A.,CLNX,0.48%
Eversource Energy,ES,0.48%
SUEZ SA,SEV,0.48%
WEC Energy Group Inc,WEC,0.47%
Public Service Enterprise Group Inc,PEG,0.46%
"American Water Works Company, Inc.",AWK,0.45%
Severn Trent Plc,SVT,0.45%
Getlink SE,GET,0.45%
Kinder Morgan Inc Class P,KMI,0.45%
"Williams Companies, Inc.",WMB,0.4%
Auckland International Airport Limited,AIA,0.39%
"Consolidated Edison, Inc.",ED,0.39%
Edison International,EIX,0.38%
"Chunghwa Telecom Co., Ltd",2412,0.36%
PPL Corporation,PPL,0.35%
BT Group plc,BT.A,0.34%
Adani Ports & Special Economic Zone Ltd.,532921,0.34%
"Tobu Railway Co., Ltd.",9001,0.33%
Aurizon Holdings Ltd.,AZJ,0.33%
Pennon Group Plc,PNN,0.32%
APA Group,APA,0.32%
"Republic Services, Inc.",RSG,0.32%
Entergy Corporation,ETR,0.32%
Kansas City Southern,KSU,0.31%
"Keisei Electric Railway Co., Ltd.",9009,0.31%
Grupo Aeroportuario del Pacifico SAB de CV Class B,GAPB,0.29%
Swisscom AG,SCMN,0.29%
Atlas Arteria,ALX,0.28%
"Japan Airport Terminal Co., Ltd.",9706,0.28%
Guangdong Investment Limited,270,0.28%
"International Container Terminal Services, Inc.",ICT,0.27%
"ONEOK, Inc.",OKE,0.27%
FirstEnergy Corp.,FE,0.26%
Qube Holdings Ltd.,QUB,0.24%
Royal Mail plc,RMG,0.24%
Apollo Hospitals Enterprise Limited,508869,0.22%
Enagas SA,ENG,0.22%
Cleanaway Waste Management Ltd.,CWY,0.22%
Aeroports de Paris SA,ADP,0.2%
"Cable One, Inc.",CABO,0.2%
Kyushu Railway Company,9142,0.2%
CCR S.A.,CCRO3,0.19%
Grupo Aeroportuario del Sureste SA de CV Class B,ASURB,0.19%
"Essential Utilities, Inc.",WTRG,0.19%
Shaw Communications Inc. Class B,SJR.B,0.18%
IHH Healthcare Bhd.,5225,0.18%
Inter Pipeline Ltd.,IPL,0.18%
Keyera Corp.,KEY,0.17%
"Universal Health Services, Inc. Class B",UHS,0.17%
"Lumen Technologies, Inc.",LUMN,0.16%
Royal Vopak NV,VPK,0.15%
Companhia de Saneamento Basico do Estado de Sao Paulo SABESP,SBSP3,0.15%
Liberty Global Plc Class C,LBTYK,0.15%
Bangkok Expressway and Metro Public Company Limited NVDR,BEM.R,0.14%
Transneft PJSC Pref.,TRNFP,0.14%
"CyrusOne, Inc.",CONE,0.14%
China Tower Corp. Ltd. Class H,788,0.13%
Encompass Health Corporation,EHC,0.13%
DISH Network Corporation Class A,DISH,0.13%
Befesa SA,BFSA,0.12%
Beijing Enterprises Water Group Limited,371,0.12%
Shenzhen International Holdings Limited,152,0.12%
"Bumrungrad Hospital Public Co., Ltd. NVDR",BH.R,0.11%
China Everbright Environment Group Limited,257,0.11%
"Sirius XM Holdings, Inc.",SIRI,0.11%
Petronet Lng Limited,532522,0.11%
Targa Resources Corp.,TRGP,0.1%
Petronas Gas Bhd.,6033,0.1%
Nextdc Limited,NXT,0.1%
"Stericycle, Inc.",SRCL,0.1%
CoreSite Realty Corporation,COR,0.09%
"China Merchants Port Holdings Co., Ltd.",144,0.09%
Infrastrutture Wireless Italiane S.p.A.,INW,0.09%
Life Healthcare Group Holdings Limited,LHC,0.09%
Infraestructura Energetica Nova SAB de CV,IENOVA,0.09%
ASTM S.p.A.,AT,0.09%
Jiangsu Expressway Co. Ltd. Class H,177,0.08%
Osterreichische Post AG,POST,0.07%
Tenet Healthcare Corporation,THC,0.07%
