IDHD: Invesco S&P International Developed High Dividend Low Volatility ETF
Inception Date: 2016-12-01
Fund Holdings as of: 2021-01-04
Total Assets Under Management (in thousands):	17947
Shares Outstanding: 700000
Expense Ratio: 0.3%
Tracks This Index: S&P EPAC Ex-Korea Low Volatility High Dividend Index 
ETFdb.com Category: Volatility Hedged Equity
Issuer: Invesco
Structure: ETF
ETF Home Page: https://etfdb.com/etf/IDHD


Holding,Symbol,Weighting
Imperial Brands PLC,IMB,2.71%
Contact Energy Limited,CEN,2.05%
"Naturgy Energy Group, S.A.",NTGY,1.78%
Coca-Cola Amatil Limited,CCL,1.57%
Japan Tobacco Inc.,2914,1.52%
Comfortdelgro Corporation Limited,C52,1.49%
Swire Pacific Limited Class A,19,1.45%
UnipolSai Assicurazioni S.p.A.,US,1.43%
DBS Group Holdings Ltd,D05,1.35%
Fortum Oyj,FORTUM,1.35%
Sumitomo Corporation,8053,1.26%
"JAPAN POST HOLDINGS Co., Ltd.",6178,1.25%
CK Hutchison Holdings Ltd,1,1.24%
Admiral Group plc,ADM,1.23%
Singapore Telecommunications Limited,Z74,1.23%
Rio Tinto Limited,RIO,1.22%
Singapore Airlines Ltd.,C6L,1.22%
Oversea-Chinese Banking Corporation Limited,O39,1.21%
"Sumitomo Mitsui Financial Group, Inc.",8316,1.2%
AusNet Services Limited,AST,1.19%
Mitsubishi Corporation,8058,1.19%
Power Assets Holdings Limited,6,1.18%
Red Electrica Corp. SA,REE,1.18%
CK Infrastructure Holdings Limited,1038,1.18%
"Japan Post Bank Co., Ltd.",7182,1.18%
A2A S.p.A.,A2A,1.17%
UPM-Kymmene Oyj,UPM,1.17%
Endesa S.A.,ELE,1.16%
Henderson Land Development Co. Ltd.,12,1.15%
"Hang Seng Bank, Limited",11,1.15%
Telefonica Deutschland Holding AG,O2D,1.13%
United Overseas Bank Ltd. (Singapore),U11,1.12%
Genting Singapore Limited,G13,1.09%
Jardine Cycle & Carriage Limited,C07,1.09%
Sino Land Co. Ltd.,83,1.09%
Telenor ASA,TEL,1.08%
Telia Company AB,TELIA,1.08%
Entra ASA,ENTRA,1.07%
SoftBank Corp.,9434,1.06%
"Sankyo Co., Ltd.",6417,1.06%
Spark New Zealand Limited,SPK,1.05%
"Mitsui & Co.,Ltd",8031,1.05%
Swire Properties Limited,1972,1.02%
Royal KPN NV,KPN,1.01%
"MS&AD Insurance Group Holdings, Inc.",8725,1.01%
Suntec Real Estate Investment Trust,T82U,1.01%
CapitaLand Integrated Commercial Trust,C38U,1.0%
"Mizuho Financial Group, Inc.",8411,0.99%
First International Bank of Israel Ltd,FIBI,0.98%
Singapore Press Holdings Limited,T39,0.97%
Hongkong Land Holdings Limited,H78,0.97%
New World Development Co. Ltd.,17,0.97%
Singapore Technologies Engineering Ltd,S63,0.97%
EDP-Energias de Portugal SA,EDP,0.97%
LafargeHolcim Ltd.,LHN,0.96%
EQUITY OTHER,Other,0.95%
Link Real Estate Investment Trust,823,0.95%
British American Tobacco p.l.c.,BATS,0.94%
Keppel REIT,K71U,0.94%
HKT Trust and HKT Ltd,6823,0.94%
Kesko Oyj Class B,KESKOB,0.93%
Venture Corporation Limited,V03,0.91%
United Utilities Group PLC,UU,0.9%
Fosun International Limited,656,0.88%
Mowi ASA,MOWI,0.86%
AGL Energy Limited,AGL,0.86%
Groupe Bruxelles Lambert SA,GBLB,0.85%
Mapletree Commercial Trust,N2IU,0.84%
Medibank Private Ltd.,MPL,0.84%
Itochu Corporation,8001,0.82%
Tesco PLC,TSCO,0.82%
Bridgestone Corporation,5108,0.81%
"Tokio Marine Holdings, Inc.",8766,0.81%
Yara International ASA,YAR,0.81%
Orange SA,ORA,0.79%
Hang Lung Properties Limited,101,0.78%
Swisscom AG,SCMN,0.78%
Bank Leumi Le-Israel Ltd.,LUMI,0.77%
GlaxoSmithKline plc,GSK,0.77%
Dairy Farm International Holdings Limited,D01,0.77%
Enel SpA,ENEL,0.74%
APA Group,APA,0.74%
Deutsche Telekom AG,DTE,0.73%
E.ON SE,EOAN,0.73%
Nippon Telegraph and Telephone Corporation,9432,0.73%
CK Asset Holdings Limited,1113,0.73%
Terna S.p.A.,TRN,0.73%
CLP Holdings Limited,2,0.72%
ABB Ltd.,ABBN,0.72%
Severn Trent Plc,SVT,0.72%
Uniper SE,UN01,0.7%
Assicurazioni Generali S.p.A.,G,0.69%
HK Electric Investments & HK Electric Investments Ltd.,2638,0.67%
Tele2 AB Class B,TEL2.B,0.62%
"Chubu Electric Power Company,Incorporated",9502,0.62%
"Tohoku Electric Power Company, Incorporated",9506,0.59%
"Electric Power Development Co., Ltd.",9513,0.57%
"Seven Bank, Ltd.",8410,0.53%
U.S. Dollar,Other,-0.06%
