CVY: Invesco Zacks Multi-Asset Income ETF
Inception Date: 2006-09-21
Fund Holdings as of: 2021-01-04
Total Assets Under Management (in thousands):	121440
Shares Outstanding: 6060000
Expense Ratio: 0.97%
Tracks This Index: Zacks Multi-Asset Income Index
ETFdb.com Category: All Cap Equities
Issuer: Invesco
Structure: ETF
ETF Home Page: https://etfdb.com/etf/CVY


Holding,Symbol,Weighting
Crestwood Equity Partners LP,CEQP,1.42%
KKR & Co Inc 6 % Conv Cum Red Pfd Registered Shs 2020-15.09.23 Series C,KKR.PRC,1.15%
Wells Fargo & Company 7.5 % Non Cum Perp Conv Pfd Registered Shs A Series L,WFC.PRL,1.14%
Ally Financial Inc,ALLY,1.13%
Innovative Industrial Properties Inc,IIPR,1.13%
Truist Financial Corporation Depositary Shs Repr 1/1000th Non-Cum Red Perp Pfd Rg Sh Series R,TFC.PRR,1.11%
MPLX LP,MPLX,1.11%
"Goldman Sachs Group, Inc.",GS,1.1%
HP Inc.,HPQ,1.1%
Wells Fargo & Co Depositary Shs Repr 1/1000th 4.75% Non-Cum Red Perp Pfd Shs A Series Z,WFC.PRZ,1.09%
Phillips 66 Partners LP,PSXP,1.07%
DoubleLine Income Solutions Fund,DSL,1.06%
Morgan Stanley,MS,1.06%
Walgreens Boots Alliance Inc,WBA,1.06%
Synchrony Financial,SYF,1.06%
ViacomCBS Inc. Class B,VIAC,1.05%
Enable Midstream Partners LP,ENBL,1.05%
Intel Corporation,INTC,1.04%
Dominion Energy Inc Corporate Units Cons of 1/10 CCRP Pfd Rg-A + 1 PC Series A,DCUE,1.04%
Oxford Lane Capital Corp.,OXLC,1.02%
Allstate Corporation,ALL,1.02%
Amgen Inc.,AMGN,1.02%
Bank of America Corp,BAC,1.02%
Bank of New York Mellon Corporation,BK,1.01%
"Conagra Brands, Inc.",CAG,1.01%
CVS Health Corporation,CVS,1.01%
"Hartford Financial Services Group, Inc.",HIG,1.0%
Extra Space Storage Inc.,EXR,0.99%
Public Storage,PSA,0.98%
"Tyson Foods, Inc. Class A",TSN,0.97%
"Cardinal Health, Inc.",CAH,0.97%
State Street Corporation,STT,0.97%
Kroger Co.,KR,0.97%
"Ameriprise Financial, Inc.",AMP,0.97%
GAMCO Global Gold. Natural Resources & Income Trust,GGN,0.96%
AT&T Inc Depositary Shs Repr 1/1000th 4.75 % Red Perp Pfd Shs Series C,T.PRC,0.96%
Bristol-Myers Squibb Company,BMY,0.96%
China Petroleum & Chemical Corporation Sponsored ADR Class H,SNP,0.95%
BlackRock Corporate High Yield Fund Inc,HYT,0.95%
"Life Storage, Inc.",LSI,0.95%
"Dick\'s Sporting Goods, Inc.",DKS,0.94%
"MetLife, Inc.",MET,0.94%
Aflac Incorporated,AFL,0.93%
VICI Properties Inc,VICI,0.93%
Total SE Sponsored ADR Class B,TOT,0.92%
"Ventas, Inc.",VTR,0.92%
Capital One Financial Corporation Depositary Shs Repr 1/40th 4.8% Non-Cum Red Perp Pfd RegisteredShs Ser J,COF.PRJ,0.91%
DCP Midstream LP,DCP,0.91%
Whirlpool Corporation,WHR,0.87%
Western Midstream Partners LP,WES,0.84%
GlaxoSmithKline plc Sponsored ADR,GSK,0.83%
Ternium S.A. Sponsored ADR,TX,0.82%
CubeSmart,CUBE,0.82%
Coca-Cola FEMSA SAB de CV Sponsored ADR Class L,KOF,0.8%
"Magellan Midstream Partners, L.P.",MMP,0.8%
Vale S.A. Sponsored ADR,VALE,0.77%
"Gaming and Leisure Properties, Inc.",GLPI,0.77%
Enterprise Products Partners L.P.,EPD,0.76%
Evercore Inc Class A,EVR,0.76%
"Sumitomo Mitsui Financial Group, Inc. Sponsored ADR",SMFG,0.75%
"NRG Energy, Inc.",NRG,0.75%
Brookfield Real Assets Income Fund Inc of Benef. Interest,RA,0.74%
B2Gold Corp.,BTO,0.74%
"Virtu Financial, Inc. Class A",VIRT,0.73%
"East West Bancorp, Inc.",EWBC,0.73%
Silicon Motion Technology Corporation Sponsored ADR,SIMO,0.69%
Bunge Limited,BG,0.69%
Jefferies Financial Group Inc.,JEF,0.69%
Capital One Financial Corp Depositary Shs Repr 1/40th 4.625 % Non-Cum Red Perp Pfd Rg Shs Ser K,COF.PRK,0.68%
"Fidelity National Financial, Inc. - FNF Group",FNF,0.68%
"Diamondback Energy, Inc.",FANG,0.68%
First American Financial Corporation,FAF,0.67%
"M.D.C. Holdings, Inc.",MDC,0.65%
J.M. Smucker Company,SJM,0.65%
Invesco Ltd.,IVZ,0.65%
Vistra Corp.,VST,0.65%
Radian Group Inc.,RDN,0.64%
"Huntington Ingalls Industries, Inc.",HII,0.63%
Lincoln National Corporation,LNC,0.63%
Capital One Financial Corporation Depositary Shs Repr 1/40th 5% Non-Cum Red Perp Pfd Registered Shs Ser I,COF.PRI,0.61%
Snap-on Incorporated,SNA,0.61%
Unum Group,UNM,0.61%
"American Financial Group, Inc.",AFG,0.61%
Assured Guaranty Ltd.,AGO,0.61%
"Equitable Holdings, Inc.",EQH,0.61%
Compania Cervecerias Unidas S.A. Sponsored ADR,CCU,0.6%
Celanese Corporation,CE,0.6%
China Life Insurance Co. Ltd. Sponsored ADR Class H,LFC,0.59%
"PLDT, Inc. Sponsored ADR",PHI,0.59%
Nuveen Preferred & Income Opportunities Fund of Benef Interest,JPC,0.59%
"Reinsurance Group of America, Incorporated",RGA,0.59%
Equitrans Midstream Corp.,ETRN,0.59%
Enviva Partners LP,EVA,0.58%
