FLCA: Franklin FTSE Canada ETF
Inception Date: 2017-11-02
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	8181
Shares Outstanding: 300000
Expense Ratio: 0.09%
Tracks This Index: FTSE Canada Capped Index
ETFdb.com Category: Large Cap Blend Equities
Issuer: Franklin Templeton Investments
Structure: ETF
ETF Home Page: https://etfdb.com/etf/FLCA


Holding,Symbol,Weighting
"Shopify, Inc. Class A",SHOP,8.84%
Royal Bank of Canada,RY,8.35%
Toronto-Dominion Bank,TD,7.28%
Canadian National Railway Company,CNR,5.57%
Bank of Nova Scotia,BNS,4.66%
Enbridge Inc.,ENB,4.62%
Brookfield Asset Management Inc. Class A,BAM.A,3.93%
Bank of Montreal,BMO,3.47%
Canadian Pacific Railway Limited,CP,3.36%
Barrick Gold Corporation,ABX,2.87%
TC Energy Corporation,TRP,2.73%
Canadian Imperial Bank of Commerce,CM,2.71%
Manulife Financial Corporation,MFC,2.46%
Alimentation Couche-Tard Inc. Class B,ATD.B,2.03%
Canadian Natural Resources Limited,CNQ,1.98%
Nutrien Ltd.,NTR,1.96%
"Waste Connections, Inc.",WCN,1.93%
Sun Life Financial Inc.,SLF,1.85%
Suncor Energy Inc.,SU,1.83%
Constellation Software Inc.,CSU,1.76%
Franco-Nevada Corporation,FNV,1.67%
Magna International Inc.,MG,1.39%
National Bank of Canada,NA,1.35%
Fortis Inc.,FTS,1.35%
Wheaton Precious Metals Corp,WPM,1.34%
CGI Inc. Class A,GIB.A,1.29%
Restaurant Brands International Inc,QSR,1.28%
Agnico Eagle Mines Limited,AEM,1.21%
Intact Financial Corporation,IFC,1.2%
Rogers Communications Inc. Class B,RCI.B,1.16%
Thomson Reuters Corporation,TRI,0.98%
BCE Inc.,BCE,0.92%
Pembina Pipeline Corporation,PPL,0.92%
Power Corporation of Canada,POW,0.89%
Dollarama Inc.,DOL,0.84%
Metro Inc.,MRU,0.8%
Fairfax Financial Holdings Limited,FFH,0.65%
TELUS Corporation,T,0.6%
Teck Resources Limited Class B,TECK.B,0.6%
Loblaw Companies Limited,L,0.58%
Shaw Communications Inc. Class B,SJR.B,0.57%
"Canadian Tire Corporation, Limited Class A",CTC.A,0.53%
Hydro One Limited,H,0.51%
Saputo Inc.,SAP,0.47%
Great-West Lifeco Inc.,GWO,0.46%
Bausch Health Companies Inc.,BHC,0.46%
Cenovus Energy Inc.,CVE,0.44%
Canopy Growth Corporation,WEED,0.4%
George Weston Limited,WN,0.39%
Imperial Oil Limited,IMO,0.3%
Canadian Utilities Limited Class A,CU,0.21%
IGM Financial Inc.,IGM,0.16%
"Topicus.com, Inc.",Other,0.01%
U.S. Dollar,Other,-0.1%
