EMMF: WisdomTree Emerging Markets Multifactor Fund
Inception Date: 2018-08-10
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	9722
Shares Outstanding: 400000
Expense Ratio: 0.48%
Tracks This Index: n/a
ETFdb.com Category: Asia Pacific Equities
Issuer: WisdomTree
Structure: ETF
ETF Home Page: https://etfdb.com/etf/EMMF


Holding,Symbol,Weighting
Alibaba Group Holding Ltd. Sponsored ADR,BABA,3.39%
"Taiwan Semiconductor Manufacturing Co., Ltd.",2330,2.91%
Tencent Holdings Ltd.,700,2.69%
"Samsung Electronics Co., Ltd.",005930,1.62%
"China Minsheng Banking Corp., Ltd. Class H",1988,1.33%
Akbank TAS,AKBNK,1.18%
Lenovo Group Limited,992,1.14%
Xinyi Solar Holdings Ltd.,968,1.13%
Hong Leong Bank Bhd.,5819,1.12%
China Tourism Group Duty Free Corporation Limited Class A,601888,1.07%
Zhongsheng Group Holdings Ltd.,881,1.03%
"Cathay Financial Holdings Co., Ltd.",2882,1.02%
HCL Technologies Limited,532281,1.02%
KIA Motors Corporation,000270,1.01%
"Fubon Financial Holding Co., Ltd.",2881,1.01%
Yuanta Financial Holding Co. Ltd.,2885,1.01%
Kingboard Holdings Limited,148,1.0%
"JD.com, Inc. Sponsored ADR Class A",JD,0.99%
CTBC Financial Holding Company Ltd.,2891,0.99%
Vipshop Holdings Ltd Sponsored ADR,VIPS,0.97%
Shin Kong Financial Holding Co. Ltd.,2888,0.96%
LG Uplus Corp,032640,0.96%
"Pinduoduo, Inc. Sponsored ADR Class A",PDD,0.95%
Tata Consultancy Services Limited,532540,0.95%
China Life Insurance Co. Ltd. (Taiwan),2823,0.93%
"PLDT, Inc.",TEL,0.93%
Turkcell Iletisim Hizmetleri A.S.,TCELL,0.92%
Yuhan Corporation,000100,0.91%
Tech Mahindra Limited,532755,0.88%
Cyfrowy Polsat SA,CPS,0.88%
Mobile TeleSystems PJSC Sponsored ADR,MBT,0.86%
KT & G Corporation,033780,0.84%
"NetEase, Inc. Sponsored ADR",NTES,0.82%
SINA Corp.,SINA,0.82%
Topsports International Holdings Limited,6110,0.8%
Infosys Limited,500209,0.79%
ORION CORP.,271560,0.78%
Meituan Class B,3690,0.78%
Wipro Limited,507685,0.77%
Kingboard Laminates Holdings Limited,1888,0.77%
"BYD Electronic (International) Co., Ltd.",285,0.75%
"Kumho Petrochemical Co., Ltd.",011780,0.74%
"GF Securities Co., Ltd. Class H",1776,0.73%
Multichoice Group Ltd,MCG,0.72%
CJ CheilJedang Corporation,097950,0.68%
United Microelectronics Corp.,2303,0.64%
"Fuyao Glass Industry Group Co., Ltd. Class H",3606,0.63%
PhosAgro PJSC Sponsored GDR RegS,PHOR,0.62%
"HYUNDAI GLOVIS Co., Ltd.",086280,0.62%
AMMB Holdings Bhd.,1015,0.62%
Turkiye Is Bankasi Anonim Sirketi Class C,ISCTR,0.61%
"Yum China Holdings, Inc.",YUMC,0.61%
ALTEOGEN Inc.,196170,0.6%
Telekom Malaysia Bhd.,4863,0.6%
China Education Group Holdings Limited,839,0.59%
"Seegene, Inc.",096530,0.59%
CJ Logistics Corp,000120,0.58%
"JOYY, Inc. Sponsored ADR Class A",YY,0.56%
Globe Telecom Inc.,GLO,0.56%
Shriram Transport Finance Co. Ltd.,511218,0.56%
X5 Retail Group N.V. Sponsored GDR RegS,FIVE,0.54%
Vodacom Group Limited,VOD,0.54%
"GlobalWafers Co., Ltd.",6488,0.52%
China East Education Holdings Limited,667,0.51%
Hero Motocorp Limited,500182,0.51%
PearlAbyss Corp.,263750,0.5%
Polyus PJSC Sponsored GDR Class S,PLZL,0.47%
Metro Pacific Investments Corporation,MPI,0.47%
Accton Technology Corp.,2345,0.46%
Orange Polska S.A.,OPL,0.46%
"Advantech Co., Ltd.",2395,0.45%
China Yuhua Education Corp. Ltd.,6169,0.45%
CD Projekt S.A.,CDR,0.44%
Ford Otomotiv Sanayi A.S.,FROTO,0.42%
Eregli Demir ye celik Fabrikalari T.A.S.,EREGL,0.4%
Synnex Technology International Corp.,2347,0.4%
"BGF retail CO., LTD.",282330,0.4%
"Delta Electronics, Inc.",2308,0.38%
Hartalega Holdings Bhd.,5168,0.38%
China Power International Development Ltd,2380,0.37%
"Bank of Hangzhou Co., Ltd. Class A",600926,0.37%
Uni-President China Holdings Ltd.,220,0.36%
Dr. Reddy\'s Laboratories Ltd.,500124,0.36%
Nestle (Malaysia) Bhd.,4707,0.35%
Chicony Electronics Co. Ltd.,2385,0.35%
Sime Darby Bhd.,4197,0.35%
Petronas Gas Bhd.,6033,0.34%
Wistron Corporation,3231,0.34%
Fraser & Neave Holdings Bhd.,3689,0.34%
"Anhui Gujing Distillery Co., Ltd. Class B",200596,0.34%
"Micro-Star International Co., Ltd.",2377,0.34%
China Resources Power Holdings Co. Ltd.,836,0.33%
Lite-On Technology Corp.,2301,0.33%
China Shenhua Energy Co. Ltd. Class H,1088,0.33%
Shanghai Electric Group Company Limited Class H,2727,0.33%
Wuhan Guide Infrared Co. Ltd. Class A,002414,0.32%
Top Glove Corporation Bhd.,7113,0.32%
Divi\'s Laboratories Limited,532488,0.32%
