JHMU: John Hancock Multi-Factor Utilities ETF
Inception Date: 2016-03-28
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	21956
Shares Outstanding: 710000
Expense Ratio: 0.4%
Tracks This Index: John Hancock Dimensional Utilities Index
ETFdb.com Category: Utilities Equities
Issuer: John Hancock
Structure: ETF
ETF Home Page: https://etfdb.com/etf/JHMU


Holding,Symbol,Weighting
Duke Energy Corporation,DUK,6.31%
Southern Company,SO,5.39%
PPL Corporation,PPL,4.74%
Public Service Enterprise Group Inc,PEG,4.67%
Exelon Corporation,EXC,4.48%
"NextEra Energy, Inc.",NEE,4.45%
Entergy Corporation,ETR,4.26%
Edison International,EIX,4.17%
"Consolidated Edison, Inc.",ED,3.95%
DTE Energy Company,DTE,3.81%
Eversource Energy,ES,3.68%
WEC Energy Group Inc,WEC,3.61%
Ameren Corporation,AEE,3.56%
"American Electric Power Company, Inc.",AEP,3.41%
"American Water Works Company, Inc.",AWK,3.39%
Xcel Energy Inc.,XEL,2.79%
CMS Energy Corporation,CMS,2.78%
"CenterPoint Energy, Inc.",CNP,2.53%
"Evergy, Inc.",EVRG,2.44%
FirstEnergy Corp.,FE,2.39%
Sempra Energy,SRE,2.28%
AES Corporation,AES,2.18%
Vistra Corp.,VST,2.09%
Dominion Energy Inc,D,1.95%
Alliant Energy Corp,LNT,1.9%
Pinnacle West Capital Corporation,PNW,1.67%
Atmos Energy Corporation,ATO,1.47%
"Essential Utilities, Inc.",WTRG,1.2%
"NRG Energy, Inc.",NRG,1.17%
NiSource Inc,NI,1.13%
UGI Corporation,UGI,1.07%
OGE Energy Corp.,OGE,0.83%
"Hawaiian Electric Industries, Inc.",HE,0.8%
National Fuel Gas Company,NFG,0.7%
"ONE Gas, Inc.",OGS,0.66%
Brookfield Renewable Corporation Class A,BEPC,0.64%
"IDACORP, Inc.",IDA,0.59%
"Avangrid, Inc.",AGR,0.43%
"Clearway Energy, Inc. Class C",CWEN,0.23%
State Street Institutional Investment Trust US Government Money Market Fund Institutional,GVMXX,0.11%
"Clearway Energy, Inc. Class A",CWEN.A,0.09%
U.S. Dollar,Other,0.0%
