FID: First Trust S&P International Dividend Aristocrats ETF
Inception Date: 2013-08-22
Fund Holdings as of: 2021-01-04
Total Assets Under Management (in thousands):	25120
Shares Outstanding: 1550000
Expense Ratio: 0.6%
Tracks This Index: S&P International Dividend Aristocrats Index
ETFdb.com Category: Foreign Large Cap Equities
Issuer: First Trust
Structure: 
ETF Home Page: https://etfdb.com/etf/FID


Holding,Symbol,Weighting
Nokian Renkaat Oyj,TYRES,2.97%
Lenovo Group Limited,992,2.75%
Northland Power Inc.,NPI,2.74%
EDP-Energias de Portugal SA,EDP,2.66%
Japan Tobacco Inc.,2914,2.5%
IG Group Holdings plc,IGG,2.41%
Red Electrica Corp. SA,REE,2.26%
Enagas SA,ENG,2.24%
Bendigo & Adelaide Bank Ltd.,BEN,2.17%
"Hysan Development Co., Ltd.",14,2.17%
UPM-Kymmene Oyj,UPM,2.07%
Wharf Real Estate Investment Co. Ltd.,1997,2.02%
BCE Inc.,BCE,1.99%
Sino Land Co. Ltd.,83,1.92%
TELUS Corporation,T,1.89%
Fortum Oyj,FORTUM,1.89%
Total SE,FP,1.86%
SmartCentres Real Estate Investment Trust,SRU.UT,1.82%
"SK Telecom Co., Ltd.",017670,1.82%
Swisscom AG,SCMN,1.74%
Bouygues SA,EN,1.71%
New World Development Co. Ltd.,17,1.68%
Klepierre SA,LI,1.67%
APA Group,APA,1.66%
Commonwealth Bank of Australia,CBA,1.65%
Emera Incorporated,EMA,1.62%
Mitsubishi Chemical Holdings Corporation,4188,1.62%
Canadian Imperial Bank of Commerce,CM,1.59%
KT & G Corporation,033780,1.59%
Svenska Handelsbanken AB Class A,SHB.A,1.59%
JM AB,JM,1.59%
"Hengan International Group Co., Ltd.",1044,1.57%
AGL Energy Limited,AGL,1.55%
Singapore Telecommunications Limited,Z74,1.52%
Keyera Corp.,KEY,1.51%
Power Assets Holdings Limited,6,1.5%
Shaw Communications Inc. Class B,SJR.B,1.5%
Canon Inc.,7751,1.45%
GlaxoSmithKline plc,GSK,1.45%
Bank of Nova Scotia,BNS,1.4%
"Daito Trust Construction Co., Ltd.",1878,1.4%
CK Infrastructure Holdings Limited,1038,1.39%
Zurich Insurance Group Ltd,ZURN,1.39%
Canadian Utilities Limited Class A,CU,1.38%
Legal & General Group Plc,LGEN,1.38%
RioCan Real Estate Investment Trust,REI.UT,1.35%
Great-West Lifeco Inc.,GWO,1.31%
TC Energy Corporation,TRP,1.29%
Power Corporation of Canada,POW,1.27%
Pembina Pipeline Corporation,PPL,1.26%
ORIX Corporation,8591,1.22%
CNP Assurances SA,CNP,1.21%
Oversea-Chinese Banking Corporation Limited,O39,1.21%
"MS&AD Insurance Group Holdings, Inc.",8725,1.17%
Bank of Montreal,BMO,1.16%
"Thanachart Capital Public Co., Ltd.(Alien Mkt)",TCAP.F,1.12%
ageas SA/NV,AGS,1.08%
"Mitsubishi UFJ Financial Group, Inc.",8306,1.08%
FirstRand Limited,FSR,0.99%
U.S. Dollar,Other,0.61%
Ninety One Plc,N91,0.4%
