UDOW: ProShares UltraPro Dow30
Inception Date: 2010-02-09
Fund Holdings as of: 2021-01-04
Total Assets Under Management (in thousands):	682699
Shares Outstanding: 6900000
Expense Ratio: 0.95%
Tracks This Index: Dow Jones Industrial Average (300%)
ETFdb.com Category: Leveraged Equities
Issuer: ProShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/UDOW


Holding,Symbol,Weighting
U.S. Dollar,Other,32.03%
UnitedHealth Group Incorporated,UNH,5.2%
"Home Depot, Inc.",HD,3.92%
"Goldman Sachs Group, Inc.",GS,3.61%
Amgen Inc.,AMGN,3.37%
"salesforce.com, inc.",CRM,3.28%
Visa Inc. Class A,V,3.24%
Microsoft Corporation,MSFT,3.24%
McDonald\'s Corporation,MCD,3.13%
Honeywell International Inc.,HON,3.09%
Boeing Company,BA,3.01%
Caterpillar Inc.,CAT,2.71%
Walt Disney Company,DIS,2.64%
3M Company,MMM,2.56%
Johnson & Johnson,JNJ,2.33%
Walmart Inc.,WMT,2.18%
"NIKE, Inc. Class B",NKE,2.08%
Procter & Gamble Company,PG,2.05%
"Travelers Companies, Inc.",TRV,2.02%
Apple Inc.,AAPL,1.92%
JPMorgan Chase & Co.,JPM,1.87%
International Business Machines Corporation,IBM,1.84%
American Express Company,AXP,1.76%
Chevron Corporation,CVX,1.26%
"Merck & Co., Inc.",MRK,1.2%
Verizon Communications Inc.,VZ,0.87%
"Dow, Inc.",DOW,0.8%
Coca-Cola Company,KO,0.78%
Intel Corporation,INTC,0.74%
"Cisco Systems, Inc.",CSCO,0.65%
Walgreens Boots Alliance Inc,WBA,0.62%
