AFK: VanEck Vectors Africa Index ETF
Inception Date: 2008-07-10
Fund Holdings as of: 2020-12-30
Total Assets Under Management (in thousands):	52755
Shares Outstanding: 2600000
Expense Ratio: 0.78%
Tracks This Index: Dow Jones Africa Titans 50 Index
ETFdb.com Category: Foreign Large Cap Equities
Issuer: VanEck
Structure: ETF
ETF Home Page: https://etfdb.com/etf/AFK


Holding,Symbol,Weighting
Naspers Limited Class N,NPN,7.47%
Safaricom PLC,SCOM,6.42%
Attijariwafa Bank SA,ATW,4.81%
Maroc Telecom SA,IAM,4.71%
Guaranty Trust Bank PLC,GUARANTY,4.42%
Jumia Technologies AG Sponsored ADR,JMIA,4.41%
Anglo American plc,AAL,4.23%
Ivanhoe Mines Ltd. Class A,IVN,3.73%
Commercial International Bank (Egypt) SAE Sponsored GDR RegS,CBKD,3.64%
MTN Nigeria Communications Plc,MTNN,3.62%
Zenith Bank PLC,ZENITHBANK,3.22%
Banque Centrale Populaire SA,BCP,3.06%
First Quantum Minerals Ltd.,FM,2.84%
Endeavour Mining Corporation,EDV,2.39%
Equity Group Holdings Limited,EQTY,2.27%
"China Molybdenum Co., Ltd. Class H",3993,2.0%
Barrick Gold Corporation,GOLD,1.98%
IAMGOLD Corporation,IAG,1.93%
Nestle Nigeria Plc,NESTLE,1.88%
FirstRand Limited,FSR,1.71%
COSUMAR,CSR,1.62%
Bank of Africa SA,BOA,1.59%
Standard Bank Group Limited,SBK,1.54%
East African Breweries Limited,EABL,1.31%
Impala Platinum Holdings Limited,IMP,1.21%
MakeMyTrip Ltd.,MMYT,1.18%
AngloGold Ashanti Limited Sponsored ADR,AU,1.16%
Sanlam Limited,SLM,1.08%
Sibanye Stillwater Limited Sponsored ADR,SBSW,1.02%
Centamin plc,CEY,0.99%
Anglo American Platinum Limited,AMS,0.96%
Gold Fields Limited Sponsored ADR,GFI,0.95%
Absa Group Limited,ABG,0.84%
Golden Agri-Resources Ltd,E5H,0.83%
MTN Group Limited,MTN,0.79%
Sasol Limited Sponsored ADR,SSL,0.65%
Discovery Limited,DSY,0.65%
Shoprite Holdings Limited,SHP,0.6%
Scatec ASA,SSO,0.59%
Bid Corporation Limited,BID,0.57%
Clicks Group Limited,CLS,0.5%
Vodacom Group Limited,VOD,0.5%
Remgro Limited,REM,0.45%
Northam Platinum Limited,NHM,0.42%
Multichoice Group Ltd,MCG,0.4%
Capitec Bank Holdings Limited,CPI,0.39%
Old Mutual Ltd.,OMU,0.39%
Bidvest Group Limited,BVT,0.39%
Kumba Iron Ore Limited,KIO,0.39%
Growthpoint Properties Limited,GRT,0.36%
Royal Caribbean Group,RCL,0.36%
Nedbank Group Limited,NED,0.35%
Mr Price Group Limited,MRP,0.35%
Aspen Pharmacare Holdings Limited,APN,0.33%
Harmony Gold Mining Co. Ltd. Sponsored ADR,HMY,0.32%
Tiger Brands Limited,TBS,0.25%
Spar Group Limited,SPP,0.25%
Woolworths Holdings Limited,WHL,0.25%
B2Gold Corp.,BTG,0.23%
Exxaro Resources Limited,EXX,0.23%
Rand Merchant Investment Holdings Limited,RMI,0.22%
Investec plc,INVP,0.22%
Mediclinic International Plc,MDC,0.19%
AVI Limited Class Y,AVI,0.19%
Life Healthcare Group Holdings Limited,LHC,0.18%
Foschini Group Limited,TFG,0.16%
Pick N Pay Stores Limited,PIK,0.15%
Momentum Metropolitan Holdings Limited,MTM,0.13%
Resilient REIT Limited,RES,0.13%
Netcare Limited,NTC,0.12%
Fortress REIT Ltd Class A,FFA,0.11%
Coronation Fund Managers Limited,CML,0.11%
U.S. Dollar,Other,0.09%
Delta Corporation Limited,DLTA,0.01%
Cassava SmarTech Zimbabwe Limited,CSZL,0.0%
