FINX: Global X FinTech Thematic ETF
Inception Date: 2016-09-12
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	1034500
Shares Outstanding: 22152000
Expense Ratio: 0.68%
Tracks This Index: Indxx Global FinTech Thematic Index
ETFdb.com Category: Large Cap Growth Equities
Issuer: Global X
Structure: ETF
ETF Home Page: https://etfdb.com/etf/FINX


Holding,Symbol,Weighting
"Square, Inc. Class A",SQ,8.65%
Afterpay Limited,APT,6.82%
StoneCo Ltd. Class A,STNE,6.43%
Adyen NV,ADYEN,6.42%
PayPal Holdings Inc,PYPL,5.7%
Xero Limited,XRO,5.55%
Intuit Inc.,INTU,5.36%
"Fiserv, Inc.",FISV,4.66%
"Bill.com Holdings, Inc.",BILL,4.52%
PagSeguro Digital Ltd. Class A,PAGS,4.38%
"Fidelity National Information Services, Inc.",FIS,4.22%
"SS&C Technologies Holdings, Inc.",SSNC,3.84%
"Black Knight, Inc.",BKI,3.8%
"Guidewire Software, Inc.",GWRE,3.77%
Nexi S.p.A.,NEXI,3.4%
Temenos AG,TEMN,2.69%
SimCorp A/S,SIM,2.39%
HealthEquity Inc,HQY,2.17%
"Envestnet, Inc.",ENV,1.92%
Hypoport SE,HYQ,1.62%
"LendingTree, Inc.",TREE,1.56%
Lufax Holding Limited Sponsored ADR Class A,LU,1.46%
"Virtu Financial, Inc. Class A",VIRT,1.32%
"Bottomline Technologies (de), Inc.",EPAY,1.01%
"nCino, Inc.",NCNO,0.99%
Zip Co Ltd.,Z1P,0.69%
IRESS Limited,IRE,0.68%
Sapiens International Corporation NV,SPNS,0.67%
HUB24 Limited,HUB,0.44%
LendingClub Corp,LC,0.44%
Yeahka Limited,9923,0.42%
"Mitek Systems, Inc.",MITK,0.38%
"Makuake, Inc.",4479,0.36%
"Blucora, Inc.",BCOR,0.33%
Nuvei Corporation,NVEI,0.32%
Leonteq AG,LEON,0.29%
"GreenSky, Inc. Class A",GSKY,0.19%
"Vertex, Inc. Class A",VERX,0.12%
U.S. Dollar,Other,0.04%
