QLVD: FlexShares Developed Markets ex-US Quality Low Volatility Index Fund
Inception Date: 2019-07-15
Fund Holdings as of: 2021-01-04
Total Assets Under Management (in thousands):	80390
Shares Outstanding: 3000000
Expense Ratio: 0.32%
Tracks This Index: Northern Trust Developed Markets ex US Quality Low Volatility Index
ETFdb.com Category: Volatility Hedged Equity
Issuer: FlexShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/QLVD


Holding,Symbol,Weighting
Roche Holding Ltd,ROG,4.53%
Nestle S.A.,NESN,4.39%
Novo Nordisk A/S Class B,NOVO.B,2.56%
GlaxoSmithKline plc,GSK,1.74%
Royal Bank of Canada,RY,1.57%
Air Liquide SA,AI,1.52%
Commonwealth Bank of Australia,CBA,1.46%
Iberdrola SA,IBE,1.42%
LVMH Moet Hennessy Louis Vuitton SE,MC,1.3%
HOYA CORPORATION,7741,1.22%
Bank of Nova Scotia,BNS,1.21%
KDDI Corporation,9433,1.13%
Barrick Gold Corporation,ABX,1.04%
RELX PLC,REL,1.0%
"Chugai Pharmaceutical Co., Ltd.",4519,0.99%
Hermes International SCA,RMS,0.98%
Itochu Corporation,8001,0.97%
Munich Reinsurance Company,MUV2,0.97%
Deutsche Telekom AG,DTE,0.95%
Koninklijke Ahold Delhaize N.V.,AD,0.94%
"Kobayashi Pharmaceutical Co., Ltd.",4967,0.91%
Vestas Wind Systems A/S,VWS,0.9%
Wolters Kluwer NV,WKL,0.9%
Kone Oyj Class B,KNEBV,0.88%
Coloplast A/S Class B,COLO.B,0.87%
Wesfarmers Limited,WES,0.86%
"Hang Seng Bank, Limited",11,0.86%
Franco-Nevada Corporation,FNV,0.86%
MTR Corporation Limited,66,0.86%
Hamamatsu Photonics K.K.,6965,0.85%
Jardine Matheson Holdings Limited,J36,0.84%
Deutsche Boerse AG,DB1,0.84%
"OBIC Co., Ltd.",4684,0.83%
Japan Tobacco Inc.,2914,0.82%
"TOHO GAS Co., Ltd.",9533,0.81%
CLP Holdings Limited,2,0.8%
AstraZeneca PLC,AZN,0.8%
Nippon Telegraph and Telephone Corporation,9432,0.79%
ICA Gruppen AB,ICA,0.79%
Direct Line Insurance Group Plc,DLG,0.78%
"Nitori Holdings Co., Ltd.",9843,0.78%
Etablissementen Franz Colruyt N.V.,COLR,0.76%
"Secom Co., Ltd.",9735,0.76%
BOC Hong Kong (Holdings) Limited,2388,0.76%
Swisscom AG,SCMN,0.76%
Novozymes A/S Class B,NZYM.B,0.75%
Tesco PLC,TSCO,0.74%
BCE Inc.,BCE,0.74%
Givaudan SA,GIVN,0.73%
"Mcdonalds Holdings Company Japan, Ltd.",2702,0.72%
CK Infrastructure Holdings Limited,1038,0.72%
Edenred SA,EDEN,0.72%
Kuehne & Nagel International AG,KNIN,0.72%
Elisa Oyj Class A,ELISA,0.71%
"Shizuoka Bank, Ltd.",8355,0.71%
PSP Swiss Property AG,PSPN,0.7%
"Sumitomo Mitsui Financial Group, Inc.",8316,0.69%
Hang Lung Properties Limited,101,0.69%
"TOKYO GAS Co., Ltd.",9531,0.69%
Singapore Exchange Ltd.,S68,0.69%
Reckitt Benckiser Group plc,RB,0.69%
Admiral Group plc,ADM,0.68%
"Seven & I Holdings Co., Ltd.",3382,0.67%
AIA Group Limited,1299,0.67%
Novartis AG,NOVN,0.67%
Dassault Systemes SA,DSY,0.64%
EQUITY OTHER,Other,0.63%
