YLDE: ClearBridge Dividend Strategy ESG ETF
Inception Date: 2017-05-22
Fund Holdings as of: 2021-01-05
Total Assets Under Management (in thousands):	14154
Shares Outstanding: 399000
Expense Ratio: 0.6%
Tracks This Index: n/a
ETFdb.com Category: Large Cap Growth Equities
Issuer: Legg Mason
Structure: ETF
ETF Home Page: https://etfdb.com/etf/YLDE


Holding,Symbol,Weighting
JPMorgan Trust I 100% US Treasury Securities Money Market Fund Institutional,JTSXX,6.05%
Microsoft Corporation,MSFT,5.27%
Apple Inc.,AAPL,5.02%
Comcast Corporation Class A,CMCSA,3.18%
Visa Inc. Class A,V,2.85%
"PPG Industries, Inc.",PPG,2.75%
"United Parcel Service, Inc. Class B",UPS,2.71%
Procter & Gamble Company,PG,2.59%
"BlackRock, Inc.",BLK,2.58%
"NextEra Energy, Inc.",NEE,2.41%
Ecolab Inc.,ECL,2.4%
Mastercard Incorporated Class A,MA,2.37%
Nestle S.A. Sponsored ADR,NSRGY,2.28%
Linde plc,LIN,2.27%
"Merck & Co., Inc.",MRK,2.26%
"Home Depot, Inc.",HD,2.1%
Honeywell International Inc.,HON,2.08%
"Mondelez International, Inc. Class A",MDLZ,2.07%
Union Pacific Corporation,UNP,2.07%
Bank of America Corp,BAC,2.06%
Johnson & Johnson,JNJ,2.05%
Walt Disney Company,DIS,2.04%
"Williams Companies, Inc.",WMB,2.03%
UnitedHealth Group Incorporated,UNH,1.98%
"Travelers Companies, Inc.",TRV,1.96%
Texas Instruments Incorporated,TXN,1.83%
"Waste Management, Inc.",WM,1.8%
Coca-Cola Company,KO,1.77%
Starbucks Corporation,SBUX,1.77%
Verizon Communications Inc.,VZ,1.71%
American Tower Corporation,AMT,1.67%
Pfizer Inc.,PFE,1.65%
Vulcan Materials Company,VMC,1.61%
Edison International,EIX,1.54%
"Becton, Dickinson and Company",BDX,1.44%
Sempra Energy,SRE,1.43%
Colgate-Palmolive Company,CL,1.41%
Broadcom Inc.,AVGO,1.4%
Unilever PLC Sponsored ADR,UL,1.38%
"MetLife, Inc.",MET,1.35%
"American International Group, Inc.",AIG,1.35%
"PNC Financial Services Group, Inc.",PNC,1.21%
Emerson Electric Co.,EMR,1.15%
U.S. Bancorp,USB,1.04%
Oracle Corporation,ORCL,1.01%
International Paper Company,IP,0.98%
Nucor Corporation,NUE,0.84%
"Boston Properties, Inc.",BXP,0.71%
"PepsiCo, Inc.",PEP,0.51%
