VIXM: ProShares VIX Mid-Term Futures ETF
Inception Date: 2011-01-03
Fund Holdings as of: 2020-09-25
Total Assets Under Management (in thousands):	75898
Shares Outstanding: 2012000
Expense Ratio: 0.87%
Tracks This Index: S&P 500 VIX Mid-Term Futures Index
ETFdb.com Category: Volatility
Issuer: ProShares
Structure: Commodity Pool
ETF Home Page: https://etfdb.com/etf/VIXM


Holding,Symbol,Weighting
CBOE Volatility Index (VIX) Futures,UX,100.0%
