VIGI: Vanguard International Dividend Appreciation Index Fund
Inception Date: 2016-02-25
Fund Holdings as of: 2020-11-30
Total Assets Under Management (in thousands):	3037750
Shares Outstanding: 37154000
Expense Ratio: 0.25%
Tracks This Index: NASDAQ International DividendAchieversSelect Index
ETFdb.com Category: Foreign Large Cap Equities
Issuer: Vanguard
Structure: ETF
ETF Home Page: https://etfdb.com/etf/VIGI


Holding,Symbol,Weighting
Tencent Holdings Ltd,700,4.7082%
Nestle SA,NESN,4.2111%
Roche Holding AG,ROG,3.7522%
LVMH Moet Hennessy Louis Vuitton SE,MC,3.7284%
Novartis AG,NOVN,3.3916%
Reliance Industries Ltd,RIL,2.9545%
SAP SE,SAP,2.9493%
L'Oreal SA,OR,2.8263%
ASML Holding NV,ASML,2.438%
Tata Consultancy Services Ltd,TCS,1.9418%
AIA Group Ltd,1299,1.855%
CSL Ltd,CSL,1.4677%
Unilever NV,UNA,1.3617%
Industria de Diseno Textil SA,ITX,1.3485%
Hermes International SCA,RMS,1.3232%
Keyence Corp,6861,1.3093%
Diageo PLC,DGE,1.2322%
HDFC Bank Ltd,HDB,1.226%
Naspers Ltd,NPN,1.1837%
Canadian National Railway Co,CNR,1.168%
Ping An Insurance Group Co of China Ltd,2318,1.1385%
Daikin Industries Ltd,6367,1.0536%
Hindustan Unilever Ltd,HUVR,0.9123%
EssilorLuxottica SA,EL,0.9104%
Airbus SE,AIR,0.8875%
Infosys Ltd,INFY,0.882%
Brookfield Asset Management Inc,BAM.A,0.7989%
Dassault Systemes SE,DSY,0.7478%
Murata Manufacturing Co Ltd,6981,0.7263%
Bank Central Asia Tbk PT,BBCA,0.6898%
M3 Inc,2413,0.6896%
Relx PLC,REL,0.6726%
Housing Development Finance Corporation Ltd,HDFC,0.6275%
DSV Panalpina A/S,DSV,0.6035%
Givaudan SA,GIVN,0.5982%
Prudential PLC,PRU,0.5889%
Nitori Holdings Co Ltd,9843,0.5879%
Compagnie Financiere Richemont SA,CFR,0.5607%
Terumo Corp,4543,0.5544%
Experian PLC,EXPN,0.5462%
Kotak Mahindra Bank Ltd,KMB,0.5093%
Tokio Marine Holdings Inc,8766,0.4986%
Sartorius Stedim Biotech SA,DIM,0.4924%
Coloplast A/S,COLO.B,0.4865%
MTR Corp Ltd,66,0.4815%
Sika AG,SIKA,0.481%
China Resources Land Ltd,1109,0.4721%
Longfor Group Holdings Ltd,960,0.4637%
