DGBP: VelocityShares Daily 4x Long USD vs GBP ETN
Inception Date: 2017-12-12
Fund Holdings as of: 2020-09-29
Total Assets Under Management (in thousands):	895
Shares Outstanding: 35000
Expense Ratio: 1.5%
Tracks This Index: VelocityShares Daily 4x Long USD vs GBP Index
ETFdb.com Category: Leveraged Currency
Issuer: Citigroup
Structure: ETN
ETF Home Page: https://etfdb.com/etf/DGBP


Holding,Symbol,Weighting
British pound,GBP,100.0%
