ADFI: Anfield Dynamic Fixed Income ETF
Inception Date: 2020-08-18
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	3992
Shares Outstanding: 400000
Expense Ratio: 1.99%
Tracks This Index: n/a
ETFdb.com Category: Total Bond Market
Issuer: Regents Park Funds
Structure: 
ETF Home Page: https://etfdb.com/etf/ADFI


Holding,Symbol,Weighting
iShares MBS ETF,MBB,20.01%
iShares iBoxx $ Investment Grade Corporate Bond ETF,LQD,15.31%
iShares 20+ Year Treasury Bond ETF,TLT,14.65%
SPDR Portfolio Intermediate Term Corporate Bond ETF,SPIB,10.15%
First Trust Low Duration Opportunities ETF,LMBS,9.99%
iShares U.S. Treasury Bond ETF,GOVT,9.81%
Invesco Fundamental High Yield Corporate Bond ETF,PHB,5.18%
iShares iBoxx $ High Yield Corporate Bond ETF,HYG,5.16%
Vanguard Short-Term Corporate Bond ETF,VCSH,5.03%
iShares 3-7 Year Treasury Bond ETF,IEI,4.99%
U.S. Dollar,Other,-0.29%
