LEND: Amplify CrowdBureau Peer-to-Peer Lending & Crowdfunding ETF
Inception Date: 2019-05-09
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	345
Shares Outstanding: 25000
Expense Ratio: 0.65%
Tracks This Index: CrowdBureau Peer-to-Peer (P2P) Lending & Equity Crowdfunding Index
ETFdb.com Category: Small Cap Growth Equities
Issuer: Amplify
Structure: ETF
ETF Home Page: https://etfdb.com/etf/LEND


Holding,Symbol,Weighting
"LendingTree, Inc.",TREE,18.99%
Lexinfintech Holdings Ltd. Sponsored ADR Class A,LX,14.78%
FinVolution Group Sponsored ADR Class A,FINV,5.29%
LendingClub Corp,LC,4.47%
"Fidelity National Information Services, Inc.",FIS,4.46%
"Fiserv, Inc.",FISV,3.92%
Global Payments Inc.,GPN,2.8%
"Qudian, Inc. Sponsored ADR Class A",QD,2.55%
Citigroup Inc.,C,2.53%
Ally Financial Inc,ALLY,2.53%
Capital One Financial Corporation,COF,2.43%
"PNC Financial Services Group, Inc.",PNC,2.37%
"Goldman Sachs Group, Inc.",GS,2.36%
JPMorgan Chase & Co.,JPM,2.31%
Wells Fargo & Company,WFC,2.29%
Bank of America Corp,BAC,2.23%
Truist Financial Corporation,TFC,2.23%
Toronto-Dominion Bank,TD,2.17%
Yiren Digital Ltd. Sponsored ADR,YRD,2.1%
"GreenSky, Inc. Class A",GSKY,1.9%
"Square, Inc. Class A",SQ,1.2%
PayPal Holdings Inc,PYPL,1.08%
Equifax Inc.,EFX,1.06%
"Jiayin Group, Inc. Sponsored ADR Class A",JFIN,1.02%
"Facebook, Inc. Class A",FB,0.95%
"Amazon.com, Inc.",AMZN,0.94%
Enova International Inc,ENVA,0.92%
TransUnion,TRU,0.77%
Fair Isaac Corporation,FICO,0.74%
Weidai Ltd. Sponsored ADR Class A,WEI,0.7%
PagSeguro Digital Ltd. Class A,PAGS,0.67%
MUTUAL FUND (OTHER),Other,0.62%
CNFinance Holdings Ltd. Sponsored ADR,CNF,0.6%
"360 DigiTech, Inc. ADR Class A",QFIN,0.6%
X Financial Sponsored ADR Class A,XYF,0.58%
Jianpu Technology Inc ADR Class A,JT,0.48%
"MercadoLibre, Inc.",MELI,0.48%
Senmiao Technology Ltd.,AIHS,0.41%
SOS Limited Sponsored ADR Class A,SOS,0.35%
Xiaobai Maimai Inc. Sponsored ADR,HX,0.3%
"CoreLogic, Inc.",CLGX,0.29%
Dun & Bradstreet Holdings Inc,DNB,0.21%
"OneMain Holdings, Inc.",OMF,0.18%
Green Dot Corporation Class A,GDOT,0.13%
9F Inc. Sponsored ADR Class A,JFU,0.07%
"Elevate Credit, Inc.",ELVT,0.0%
U.S. Dollar,Other,-0.05%
