QED: IQ Hedge Event-Driven Tracker ETF
Inception Date: 2015-03-24
Fund Holdings as of: 2021-01-04
Total Assets Under Management (in thousands):	4666
Shares Outstanding: 200000
Expense Ratio: 0.78%
Tracks This Index: IQ Hedge Event-Driven Index
ETFdb.com Category: Hedge Fund
Issuer: IndexIQ
Structure: ETF
ETF Home Page: https://etfdb.com/etf/QED


Holding,Symbol,Weighting
Vanguard Short-Term Corporate Bond ETF,VCSH,36.94%
SPDR Bloomberg Barclays Convertible Securities ETF,CWB,21.22%
Invesco Senior Loan ETF,BKLN,15.51%
SPDR Portfolio Short Term Corporate Bond ETF,SPSB,7.58%
SPDR Blackstone / GSO Senior Loan ETF,SRLN,6.97%
Dreyfus Institutional Reserves Money Fund Institutional,DSVXX,4.42%
Vanguard Small-Cap Growth ETF,VBK,3.29%
iShares Russell 2000 Growth ETF,IWO,2.76%
iShares S&P Small-Cap 600 Growth ETF,IJT,1.23%
U.S. Dollar,Other,0.03%
IQ Ultra Short Duration ETF,ULTR,0.03%
Goldman Sachs Access Treasury 0-1 Year ETF,GBIL,0.02%
Invesco Treasury Collateral ETf,CLTL,0.01%
iShares Short Treasury Bond ETF,SHV,0.0%
