UCI: E-TRACS UBS Bloomberg CMCI ETN
Inception Date: 2008-04-01
Fund Holdings as of: 2020-09-25
Total Assets Under Management (in thousands):	7649
Shares Outstanding: 527000
Expense Ratio: 0.55%
Tracks This Index: UBS Bloomberg Constant Maturity Commodity Index Total Return
ETFdb.com Category: Commodities
Issuer: UBS
Structure: ETN
ETF Home Page: https://etfdb.com/etf/UCI


Holding,Symbol,Weighting
Sweet Light Crude Oil (WTI),CL,12.8%
Copper,HG,11.8%
Aluminum,LA,9.27%
Natural Gas,NG,6.86%
Sugar,FSB,6.04%
Brent Crude Oil,CO,5.54%
Corn,C,5.49%
Soybean,S,5.2%
Wheat,W,4.5%
Gold,GC,3.83%
Gas Oil,QS,3.18%
Zinc,LX,3.11%
Gasoline RBOB,XB,3.02%
Nickel,LN,2.68%
NY Harbor ULSD (Heating Oil),HO,2.66%
Live Cattle,LC,2.27%
Cotton No.2,CT,1.73%
Lean Hogs,LH,1.71%
Soybean Meal,SM,1.57%
Soybean Oil,BO,1.53%
Cocoa,CC,1.29%
Coffee 'C',KC,1.28%
Lead,LL,1.04%
Silver,SI,0.82%
Orange Juice (FCOJ),JO,0.79%
