DWAT: Arrow DWA Tactical ETF
Inception Date: 2014-10-01
Fund Holdings as of: 2021-01-04
Total Assets Under Management (in thousands):	3699
Shares Outstanding: 300000
Expense Ratio: 1.69%
Tracks This Index: n/a
ETFdb.com Category: Diversified Portfolio
Issuer: ArrowShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/DWAT


Holding,Symbol,Weighting
Technology Select Sector SPDR Fund,XLK,14.46%
Invesco DB Precious Metals Fund,DBP,10.57%
iShares S&P 500 Growth ETF,IVW,10.15%
iShares MSCI USA Momentum Factor ETF,MTUM,9.96%
iShares MSCI Emerging Markets ETF,EEM,9.86%
Vanguard Mid-Cap Growth ETF,VOT,9.38%
Materials Select Sector SPDR Fund,XLB,9.18%
iShares MSCI USA Quality Factor ETF,QUAL,8.88%
Consumer Discretionary Select Sector SPDR Fund,XLY,8.61%
First Trust Small Cap Core AlphaDEX Fund,FYX,7.5%
U.S. Dollar,Other,1.46%
