ZHOK: SPDR Solactive Hong Kong ETF
Inception Date: 2018-09-18
Fund Holdings as of: 2021-01-04
Total Assets Under Management (in thousands):	15221
Shares Outstanding: 225000
Expense Ratio: 0.14%
Tracks This Index: Solactive GBS Hong Kong Large & Mid Cap Index
ETFdb.com Category: Asia Pacific Equities
Issuer: State Street SPDR
Structure: ETF
ETF Home Page: https://etfdb.com/etf/ZHOK


Holding,Symbol,Weighting
AIA Group Limited,1299,25.21%
Hong Kong Exchanges & Clearing Ltd.,388,12.11%
"Techtronic Industries Co., Ltd.",669,3.36%
Geely Automobile Holdings Limited,175,3.34%
Link Real Estate Investment Trust,823,3.27%
CK Hutchison Holdings Ltd,1,3.22%
EQUITY OTHER,Other,3.21%
CLP Holdings Limited,2,2.98%
Hong Kong & China Gas Co. Ltd.,3,2.63%
Galaxy Entertainment Group Limited,27,2.59%
Jardine Matheson Holdings Limited,J36,2.39%
"Hang Seng Bank, Limited",11,2.16%
CK Asset Holdings Limited,1113,2.07%
Alibaba Health Information Technology Ltd.,241,1.8%
Sands China Ltd.,1928,1.79%
Sino Biopharmaceutical Limited,1177,1.68%
China Evergrande New Energy Vehicle Group Ltd.,708,1.55%
CSPC Pharmaceutical Group Limited,1093,1.47%
MTR Corporation Limited,66,1.46%
WH Group Ltd. (HK),288,1.39%
Melco Resorts & Entertainment Limited Sponsored ADR,MLCO,1.38%
Power Assets Holdings Limited,6,1.27%
China Gas Holdings Limited,384,1.25%
New World Development Co. Ltd.,17,1.11%
ESR Cayman Ltd.,1821,0.94%
Budweiser Brewing Co. APAC Ltd.,1876,0.93%
Henderson Land Development Co. Ltd.,12,0.89%
Hongkong Land Holdings Limited,H78,0.81%
Wharf Real Estate Investment Co. Ltd.,1997,0.81%
Hang Lung Properties Limited,101,0.8%
HKT Trust and HKT Ltd,6823,0.74%
Jardine Strategic Holdings Limited,J37,0.71%
Sino Land Co. Ltd.,83,0.67%
ASM Pacific Technology Limited,522,0.65%
Fosun International Limited,656,0.64%
Shimao Group Holdings Limited,813,0.62%
Wharf (Holdings) Ltd.,4,0.6%
CK Infrastructure Holdings Limited,1038,0.56%
"BYD Electronic (International) Co., Ltd.",285,0.55%
Swire Properties Limited,1972,0.54%
Bank of East Asia Ltd.,23,0.5%
Swire Pacific Limited Class A,19,0.47%
Wynn Macau Ltd.,1128,0.41%
Sun Art Retail Group Limited,6808,0.38%
HK Electric Investments & HK Electric Investments Ltd.,2638,0.38%
Chow Tai Fook Jewellery Group Limited,1929,0.37%
SJM Holdings Limited,880,0.37%
MGM China Holdings Limited,2282,0.22%
Dairy Farm International Holdings Limited,D01,0.22%
U.S. Dollar,Other,0.16%
Cathay Pacific Airways Limited,293,0.16%
Swire Pacific Limited Class B,87,0.14%
DERIVATIVE SECURITIES (OTHER),Other,0.07%
State Street Institutional Liquid Reserves Fund,SSIXX,0.02%
