VO: Vanguard Mid-Cap Index ETF
Inception Date: 2004-01-30
Fund Holdings as of: 2020-11-30
Total Assets Under Management (in thousands):	40931700
Shares Outstanding: 201001000
Expense Ratio: 0.04%
Tracks This Index: CRSP US Mid Cap Index
ETFdb.com Category: Mid Cap Growth Equities
Issuer: Vanguard
Structure: ETF
ETF Home Page: https://etfdb.com/etf/VO


Holding,Symbol,Weighting
U.S. Dollar,Other,0.99%
"Moderna, Inc.",MRNA,0.87%
"Snap, Inc. Class A",SNAP,0.82%
"Twilio, Inc. Class A",TWLO,0.8%
Lululemon Athletica Inc,LULU,0.79%
"DocuSign, Inc.",DOCU,0.72%
KLA Corporation,KLAC,0.71%
"IDEXX Laboratories, Inc.",IDXX,0.71%
Amphenol Corporation Class A,APH,0.7%
"Trade Desk, Inc. Class A",TTD,0.68%
Veeva Systems Inc Class A,VEEV,0.67%
"Chipotle Mexican Grill, Inc.",CMG,0.65%
"Digital Realty Trust, Inc.",DLR,0.65%
"Xilinx, Inc.",XLNX,0.64%
IHS Markit Ltd.,INFO,0.64%
Centene Corporation,CNC,0.64%
"CoStar Group, Inc.",CSGP,0.63%
"Twitter, Inc.",TWTR,0.63%
"Synopsys, Inc.",SNPS,0.62%
"Freeport-McMoRan, Inc.",FCX,0.61%
"Align Technology, Inc.",ALGN,0.61%
Microchip Technology Incorporated,MCHP,0.61%
"Match Group, Inc.",MTCH,0.6%
MSCI Inc. Class A,MSCI,0.59%
Carrier Global Corp.,CARR,0.59%
"Pinterest, Inc. Class A",PINS,0.58%
Verisk Analytics Inc,VRSK,0.58%
Aptiv PLC,APTV,0.58%
Splunk Inc.,SPLK,0.58%
"Cadence Design Systems, Inc.",CDNS,0.58%
IQVIA Holdings Inc,IQV,0.58%
SBA Communications Corp. Class A,SBAC,0.58%
Ball Corporation,BLL,0.57%
Marvell Technology Group Ltd.,MRVL,0.56%
Cintas Corporation,CTAS,0.56%
"DexCom, Inc.",DXCM,0.55%
ResMed Inc.,RMD,0.55%
Eversource Energy,ES,0.54%
TransDigm Group Incorporated,TDG,0.54%
WEC Energy Group Inc,WEC,0.54%
"ANSYS, Inc.",ANSS,0.52%
"Motorola Solutions, Inc.",MSI,0.52%
"Roku, Inc. Class A",ROKU,0.52%
Corteva Inc,CTVA,0.52%
Fastenal Company,FAST,0.51%
Corning Inc,GLW,0.51%
"Okta, Inc. Class A",OKTA,0.51%
"American Water Works Company, Inc.",AWK,0.5%
Mettler-Toledo International Inc.,MTD,0.5%
"Waste Connections, Inc.",WCN,0.49%
"AMETEK, Inc.",AME,0.49%
"Palo Alto Networks, Inc.",PANW,0.49%
Willis Towers Watson Public Limited Company,WLTW,0.48%
"Dollar Tree, Inc.",DLTR,0.47%
"D.R. Horton, Inc.",DHI,0.46%
Clorox Company,CLX,0.46%
"Delta Air Lines, Inc.",DAL,0.46%
"Best Buy Co., Inc.",BBY,0.46%
"Teladoc Health, Inc.",TDOC,0.44%
"Copart, Inc.",CPRT,0.44%
DTE Energy Company,DTE,0.44%
Newmont Corporation,NEM,0.43%
"Skyworks Solutions, Inc.",SWKS,0.42%
"AvalonBay Communities, Inc.",AVB,0.42%
"RingCentral, Inc. Class A",RNG,0.42%
"McCormick & Company, Incorporated",MKC,0.42%
Edison International,EIX,0.42%
Discover Financial Services,DFS,0.42%
Keysight Technologies Inc,KEYS,0.41%
Cerner Corporation,CERN,0.41%
Liberty Broadband Corp. Class C,LBRDK,0.41%
"Maxim Integrated Products, Inc.",MXIM,0.4%
Arthur J. Gallagher & Co.,AJG,0.4%
First Republic Bank,FRC,0.4%
Fortive Corp.,FTV,0.4%
"Ameriprise Financial, Inc.",AMP,0.4%
"FLEETCOR Technologies, Inc.",FLT,0.4%
Weyerhaeuser Company,WY,0.39%
Entergy Corporation,ETR,0.39%
"Church & Dwight Co., Inc.",CHD,0.39%
"Old Dominion Freight Line, Inc.",ODFL,0.39%
"CrowdStrike Holdings, Inc. Class A",CRWD,0.39%
Lennar Corporation Class A,LEN,0.38%
Realty Income Corporation,O,0.37%
"Seagen, Inc.",SGEN,0.37%
"Take-Two Interactive Software, Inc.",TTWO,0.37%
"Alexandria Real Estate Equities, Inc.",ARE,0.37%
Equifax Inc.,EFX,0.37%
"West Pharmaceutical Services, Inc.",WST,0.37%
"Paycom Software, Inc.",PAYC,0.37%
KKR & Co. Inc.,KKR,0.36%
"Tyson Foods, Inc. Class A",TSN,0.35%
Laboratory Corporation of America Holdings,LH,0.35%
International Paper Company,IP,0.35%
"VeriSign, Inc.",VRSN,0.35%
"CBRE Group, Inc. Class A",CBRE,0.35%
MarketAxess Holdings Inc.,MKTX,0.35%
"W.W. Grainger, Inc.",GWW,0.34%
Ameren Corporation,AEE,0.34%
ViacomCBS Inc. Class B,VIAC,0.34%
CDW Corp.,CDW,0.34%
Fifth Third Bancorp,FITB,0.33%
Vulcan Materials Company,VMC,0.33%
Exact Sciences Corporation,EXAS,0.33%
Northern Trust Corporation,NTRS,0.33%
"Slack Technologies, Inc. Class A",WORK,0.32%
"Hologic, Inc.",HOLX,0.32%
CMS Energy Corporation,CMS,0.32%
Kansas City Southern,KSU,0.32%
SVB Financial Group,SIVB,0.32%
Teleflex Incorporated,TFX,0.32%
"Qorvo, Inc.",QRVO,0.32%
"Cooper Companies, Inc.",COO,0.32%
"Ventas, Inc.",VTR,0.32%
Dover Corporation,DOV,0.32%
"Fortinet, Inc.",FTNT,0.31%
"Conagra Brands, Inc.",CAG,0.31%
TransUnion,TRU,0.31%
Carvana Co. Class A,CVNA,0.31%
Xylem Inc.,XYL,0.31%
Ingersoll Rand Inc.,IR,0.3%
"Expedia Group, Inc.",EXPE,0.3%
Garmin Ltd.,GRMN,0.3%
"Wayfair, Inc. Class A",W,0.3%
Kellogg Company,K,0.3%
Quest Diagnostics Incorporated,DGX,0.3%
"Broadridge Financial Solutions, Inc.",BR,0.3%
"Akamai Technologies, Inc.",AKAM,0.3%
Pioneer Natural Resources Company,PXD,0.3%
"Martin Marietta Materials, Inc.",MLM,0.3%
Synchrony Financial,SYF,0.3%
"American International Group, Inc.",AIG,0.3%
Tractor Supply Company,TSCO,0.29%
"Cardinal Health, Inc.",CAH,0.29%
Tiffany & Co.,TIF,0.29%
Nucor Corporation,NUE,0.29%
Datadog Inc Class A,DDOG,0.29%
"ONEOK, Inc.",OKE,0.29%
"Hartford Financial Services Group, Inc.",HIG,0.29%
"Varian Medical Systems, Inc.",VAR,0.29%
"United Rentals, Inc.",URI,0.29%
"Invitation Homes, Inc.",INVH,0.29%
"Essex Property Trust, Inc.",ESS,0.29%
"Domino\'s Pizza, Inc.",DPZ,0.28%
Incyte Corporation,INCY,0.28%
"Citrix Systems, Inc.",CTXS,0.28%
Celanese Corporation,CE,0.28%
"Healthpeak Properties, Inc.",PEAK,0.28%
FMC Corporation,FMC,0.27%
AmerisourceBergen Corporation,ABC,0.27%
"SS&C Technologies Holdings, Inc.",SSNC,0.27%
Ulta Beauty Inc,ULTA,0.27%
KeyCorp,KEY,0.27%
"Alnylam Pharmaceuticals, Inc",ALNY,0.27%
"Expeditors International of Washington, Inc.",EXPD,0.27%
"CarMax, Inc.",KMX,0.27%
"Rockwell Automation, Inc.",ROK,0.27%
Trimble Inc.,TRMB,0.27%
"Nasdaq, Inc.",NDAQ,0.27%
FirstEnergy Corp.,FE,0.26%
Albemarle Corporation,ALB,0.26%
Hewlett Packard Enterprise Co.,HPE,0.26%
Regions Financial Corporation,RF,0.26%
"Mid-America Apartment Communities, Inc.",MAA,0.26%
Hilton Worldwide Holdings Inc,HLT,0.26%
McKesson Corporation,MCK,0.26%
"Elanco Animal Health, Inc.",ELAN,0.26%
BioMarin Pharmaceutical Inc.,BMRN,0.26%
Occidental Petroleum Corporation,OXY,0.26%
Otis Worldwide Corporation,OTIS,0.26%
"Arista Networks, Inc.",ANET,0.26%
Waters Corporation,WAT,0.26%
M&T Bank Corporation,MTB,0.26%
DraftKings Inc Class A,DKNG,0.26%
Extra Space Storage Inc.,EXR,0.26%
Royal Caribbean Group,RCL,0.26%
"Sun Communities, Inc.",SUI,0.25%
Southwest Airlines Co.,LUV,0.25%
"NVR, Inc.",NVR,0.25%
Duke Realty Corporation,DRE,0.25%
"Principal Financial Group, Inc.",PFG,0.25%
"Darden Restaurants, Inc.",DRI,0.25%
Masco Corporation,MAS,0.25%
Jacobs Engineering Group Inc.,J,0.25%
Archer-Daniels-Midland Company,ADM,0.25%
"Boston Properties, Inc.",BXP,0.25%
"Black Knight, Inc.",BKI,0.25%
"Citizens Financial Group, Inc.",CFG,0.25%
"Welltower, Inc.",WELL,0.24%
Omnicom Group Inc,OMC,0.24%
Halliburton Company,HAL,0.24%
Eastman Chemical Company,EMN,0.24%
"AutoZone, Inc.",AZO,0.24%
Alliant Energy Corp,LNT,0.24%
AES Corporation,AES,0.24%
"Simon Property Group, Inc.",SPG,0.24%
Hess Corporation,HES,0.24%
Genuine Parts Company,GPC,0.24%
Phillips 66,PSX,0.24%
"GoDaddy, Inc. Class A",GDDY,0.24%
Westinghouse Air Brake Technologies Corporation,WAB,0.24%
"Evergy, Inc.",EVRG,0.23%
"Crown Holdings, Inc.",CCK,0.23%
"C.H. Robinson Worldwide, Inc.",CHRW,0.23%
J.M. Smucker Company,SJM,0.23%
"CenterPoint Energy, Inc.",CNP,0.23%
Marathon Petroleum Corporation,MPC,0.23%
Seagate Technology PLC,STX,0.23%
Markel Corporation,MKL,0.23%
FactSet Research Systems Inc.,FDS,0.23%
"Gartner, Inc.",IT,0.23%
"Alexion Pharmaceuticals, Inc.",ALXN,0.23%
Western Digital Corporation,WDC,0.23%
"Cheniere Energy, Inc.",LNG,0.23%
Whirlpool Corporation,WHR,0.22%
Packaging Corporation of America,PKG,0.22%
Huntington Bancshares Incorporated,HBAN,0.22%
"Hasbro, Inc.",HAS,0.22%
"ABIOMED, Inc.",ABMD,0.22%
Avery Dennison Corporation,AVY,0.22%
Arch Capital Group Ltd.,ACGL,0.22%
"United Airlines Holdings, Inc.",UAL,0.22%
W. P. Carey Inc.,WPC,0.22%
"Fortune Brands Home & Security, Inc.",FBHS,0.21%
"J.B. Hunt Transport Services, Inc.",JBHT,0.21%
Hormel Foods Corporation,HRL,0.21%
"NetApp, Inc.",NTAP,0.21%
State Street Corporation,STT,0.21%
"Lumen Technologies, Inc.",LUMN,0.21%
"Peloton Interactive, Inc. Class A",PTON,0.21%
Baker Hughes Company Class A,BKR,0.21%
Cincinnati Financial Corporation,CINF,0.21%
IAC/InteractiveCorp.,IAC,0.2%
"PulteGroup, Inc.",PHM,0.2%
Valero Energy Corporation,VLO,0.2%
Carnival Corporation,CCL,0.2%
WestRock Company,WRK,0.2%
"UDR, Inc.",UDR,0.2%
"Coupa Software, Inc.",COUP,0.2%
MGM Resorts International,MGM,0.2%
"DENTSPLY SIRONA, Inc.",XRAY,0.2%
Concho Resources Inc.,CXO,0.2%
"Williams Companies, Inc.",WMB,0.2%
PPL Corporation,PPL,0.2%
Ally Financial Inc,ALLY,0.2%
"Annaly Capital Management, Inc.",NLY,0.2%
"Altice USA, Inc. Class A",ATUS,0.2%
Textron Inc.,TXT,0.19%
LyondellBasell Industries NV,LYB,0.19%
"Viatris, Inc.",VTRS,0.19%
International Flavors & Fragrances Inc.,IFF,0.19%
Equity Residential,EQR,0.19%
"Equitable Holdings, Inc.",EQH,0.19%
"Lamb Weston Holdings, Inc.",LW,0.19%
"Consolidated Edison, Inc.",ED,0.19%
"Raymond James Financial, Inc.",RJF,0.18%
"Fidelity National Financial, Inc. - FNF Group",FNF,0.18%
Cboe Global Markets Inc,CBOE,0.18%
"Advance Auto Parts, Inc.",AAP,0.18%
"Wynn Resorts, Limited",WYNN,0.18%
NortonLifeLock Inc.,NLOK,0.18%
Loews Corporation,L,0.18%
PG&E Corporation,PCG,0.17%
Snap-on Incorporated,SNA,0.17%
BorgWarner Inc.,BWA,0.17%
Western Union Company,WU,0.17%
"Live Nation Entertainment, Inc.",LYV,0.17%
Camden Property Trust,CPT,0.17%
