BDRY: Breakwave Dry Bulk Shipping ETF
Inception Date: 2018-03-22
Fund Holdings as of: 2020-12-30
Total Assets Under Management (in thousands):	24987
Shares Outstanding: 3175000
Expense Ratio: 3.5%
Tracks This Index: Breakwave Dry Freight Futures Index
ETFdb.com Category: Commodities
Issuer: ETF Managers Group
Structure: Commodity Pool
ETF Home Page: https://etfdb.com/etf/BDRY


Holding,Symbol,Weighting
U.S. Dollar,Other,53.09%
First American Funds Inc X Treasury Obligations Fund,FXFXX,30.74%
DERIVATIVE SECURITIES (OTHER),Other,16.17%
