IFGL: iShares International Developed Real Estate ETF
Inception Date: 2007-11-12
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	250991
Shares Outstanding: 9200000
Expense Ratio: 0.48%
Tracks This Index: FTSE EPRA/NAREIT Developed Real Estate ex-U.S. Index
ETFdb.com Category: Global Real Estate
Issuer: iShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/IFGL


Holding,Symbol,Weighting
Vonovia SE,VNA,5.69%
"Mitsui Fudosan Co., Ltd.",8801,2.65%
Link Real Estate Investment Trust,823,2.57%
Deutsche Wohnen SE,DWNI,2.55%
Sun Hung Kai Properties Limited,16,2.52%
"Mitsubishi Estate Company, Limited",8802,2.51%
SEGRO plc,SGRO,2.12%
"Sumitomo Realty & Development Co., Ltd.",8830,1.68%
CK Asset Holdings Limited,1113,1.67%
LEG Immobilien AG,LEG,1.54%
Scentre Group,SCG,1.53%
Unibail-Rodamco-Westfield SE Stapled Secs Cons of 1 Sh Unibail Rodamco + 1 Sh WFD Unib Rod,URW,1.46%
Aroundtown SA,AT1,1.25%
"Nippon Building Fund, Inc.",8951,1.17%
Wharf Real Estate Investment Co. Ltd.,1997,1.17%
Gecina SA,GFC,1.1%
Mirvac Group,MGR,1.1%
Dexus,DXS,1.09%
Stockland,SGP,1.06%
Japan Real Estate Investment Corp.,8952,1.03%
Swiss Prime Site AG,SPSN,1.01%
Ascendas Real Estate Investment Trust,A17U,1.01%
CapitaLand Integrated Commercial Trust,C38U,0.98%
Castellum AB,CAST,0.94%
GPT Group,GPT,0.93%
New World Development Co. Ltd.,17,0.91%
Canadian Apartment Properties Real Estate Investment Trust,CAR.UT,0.91%
"Nippon Prologis REIT, Inc.",3283,0.91%
Land Securities Group PLC,LAND,0.9%
GLP-J REIT,3281,0.89%
"Nomura Real Estate Master Fund, Inc.",3462,0.88%
CapitaLand Limited,C31,0.88%
British Land Company PLC,BLND,0.85%
PSP Swiss Property AG,PSPN,0.79%
Hang Lung Properties Limited,101,0.73%
Fastighets AB Balder Class B,BALD.B,0.7%
Daiwa House REIT Investment Corporation,8984,0.68%
Hongkong Land Holdings Limited,H78,0.66%
Japan Retail Fund Investment Corporation,8953,0.65%
Vicinity Centres,VCX,0.64%
