PEX: ProShares Global Listed Private Equity ETF
Inception Date: 2013-02-26
Fund Holdings as of: 2021-01-04
Total Assets Under Management (in thousands):	20223
Shares Outstanding: 630000
Expense Ratio: 3.13%
Tracks This Index: LPX Direct Listed Private Equity Index
ETFdb.com Category: Financials Equities
Issuer: ProShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/PEX


Holding,Symbol,Weighting
Ares Capital Corporation,ARCC,10.29%
3i Group plc,III,9.94%
Onex Corporation,ONEX,9.18%
Eurazeo SA,RF,6.88%
Wendel SE,MF,6.43%
HBM Healthcare Investments AG,HBMN,4.16%
"Golub Capital BDC, Inc.",GBDC,4.12%
Main Street Capital Corporation,MAIN,4.09%
FS KKR Capital Corp.,FSK,4.07%
"Hercules Capital, Inc.",HTGC,3.27%
Prospect Capital Corporation,PSEC,3.22%
HGCapital Trust PLC,HGT,3.19%
"Sixth Street Specialty Lending, Inc.",TSLX,2.81%
IP Group plc,IPO,2.78%
Gimv NV,GIMB,2.49%
Compass Diversified Holdings,CODI,2.22%
Apax Global Alpha Ltd.,APAX,2.18%
New Mountain Finance Corporation,NMFC,2.07%
Ratos AB Class B,RATO.B,2.02%
Princess Private Equity Holding Limited,PEY,1.66%
U.S. Dollar,Other,1.57%
Apollo Investment Corporation,AINV,1.51%
Solar Capital Ltd.,SLRC,1.45%
Oaktree Specialty Lending Corporation,OCSL,1.42%
AURELIUS Equity Opportunities SE & Co. KGaA,AR4,1.35%
BlackRock TCP Capital Corp.,TCPC,1.34%
Oakley Capital Investments Limited,OCI,1.33%
"Goldman Sachs BDC, Inc",GSBD,1.33%
"TCG BDC, Inc.",CGBD,1.21%
NB Global Monthly Income Fund Limited Red GBP,NBMI,0.42%
