USD: ProShares Ultra Semiconductors
Inception Date: 2007-01-30
Fund Holdings as of: 2021-01-05
Total Assets Under Management (in thousands):	173851
Shares Outstanding: 1700000
Expense Ratio: 0.95%
Tracks This Index: Dow Jones U.S. Semiconductors Index (200%)
ETFdb.com Category: Leveraged Equities
Issuer: ProShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/USD


Holding,Symbol,Weighting
U.S. Dollar,Other,29.3%
NVIDIA Corporation,NVDA,12.6%
Intel Corporation,INTC,7.88%
Broadcom Inc.,AVGO,6.58%
Qualcomm Inc,QCOM,6.55%
Texas Instruments Incorporated,TXN,5.7%
"Advanced Micro Devices, Inc.",AMD,4.24%
"Micron Technology, Inc.",MU,3.27%
"Applied Materials, Inc.",AMAT,3.11%
Lam Research Corporation,LRCX,2.7%
"Analog Devices, Inc.",ADI,2.09%
NXP Semiconductors NV,NXPI,1.76%
KLA Corporation 4.1% 15-MAR-2029,Other,1.56%
Microchip Technology Incorporated,MCHP,1.39%
"Xilinx, Inc.",XLNX,1.34%
Marvell Technology Group Ltd.,MRVL,1.21%
"Skyworks Solutions, Inc.",SWKS,0.99%
"Maxim Integrated Products, Inc.",MXIM,0.91%
"Enphase Energy, Inc.",ENPH,0.87%
"Teradyne, Inc.",TER,0.77%
"Qorvo, Inc.",QRVO,0.73%
"SolarEdge Technologies, Inc.",SEDG,0.62%
"Monolithic Power Systems, Inc.",MPWR,0.6%
ON Semiconductor Corporation,ON,0.52%
"Entegris, Inc.",ENTG,0.5%
"Cree, Inc.",CREE,0.45%
Universal Display Corporation,OLED,0.38%
Inphi Corporation,IPHI,0.33%
"MKS Instruments, Inc.",MKSI,0.32%
Silicon Laboratories Inc.,SLAB,0.21%
"Cirrus Logic, Inc.",CRUS,0.19%
"Power Integrations, Inc.",POWI,0.19%
Semtech Corporation,SMTC,0.18%
