ABEQ: Absolute Core Strategy ETF
Inception Date: 2020-01-22
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	37406
Shares Outstanding: 1475000
Expense Ratio: 0.85%
Tracks This Index: n/a
ETFdb.com Category: Large Cap Blend Equities
Issuer: Absolute Investment Advisers
Structure: ETF
ETF Home Page: https://etfdb.com/etf/ABEQ


Holding,Symbol,Weighting
U.S. Dollar,Other,23.59%
Berkshire Hathaway Inc. Class B,BRK.B,7.94%
"DuPont de Nemours, Inc.",DD,5.1%
Loews Corporation,L,4.48%
Enbridge Inc.,ENB,4.22%
Agnico Eagle Mines Limited,AEM,3.67%
Corteva Inc,CTVA,3.45%
Pfizer Inc.,PFE,3.29%
Cerner Corporation,CERN,3.08%
Ingredion Incorporated,INGR,3.05%
Equity Commonwealth,EQC,3.04%
"Travelers Companies, Inc.",TRV,3.0%
Barrick Gold Corporation,ABX,3.0%
"Cisco Systems, Inc.",CSCO,2.8%
Medtronic Plc,MDT,2.3%
Comcast Corporation Class A,CMCSA,2.21%
Alleghany Corporation,Y,2.17%
Starbucks Corporation,SBUX,2.14%
Unilever PLC Sponsored ADR,UL,2.13%
Dominion Energy Inc,D,1.98%
Jones Lang LaSalle Incorporated,JLL,1.89%
Diageo plc Sponsored ADR,DEO,1.81%
Pan American Silver Corp.,PAAS,1.71%
"Guidewire Software, Inc.",GWRE,1.53%
TJX Companies Inc,TJX,1.43%
UnitedHealth Group Incorporated,UNH,1.29%
Kirkland Lake Gold Ltd.,KL,1.22%
Graham Holdings Co.,GHC,1.19%
"Expeditors International of Washington, Inc.",EXPD,1.11%
"Viatris, Inc.",VTRS,0.2%
