JOYY: Infusive Compounding Global Equities ETF
Inception Date: 2019-12-30
Fund Holdings as of: 2021-01-04
Total Assets Under Management (in thousands):	0
Shares Outstanding: 0
Expense Ratio: 0.5%
Tracks This Index: MSCI Infusive Global Consumer Champions Index
ETFdb.com Category: Large Cap Growth Equities
Issuer: Infusive Asset Management Inc.
Structure: ETF
ETF Home Page: https://etfdb.com/etf/JOYY


Holding,Symbol,Weighting
Apple Inc.,AAPL,15.46%
"Amazon.com, Inc.",AMZN,7.67%
Alphabet Inc. Class A,GOOGL,4.28%
"Facebook, Inc. Class A",FB,4.27%
Tencent Holdings Ltd.,700,4.17%
Alibaba Group Holding Ltd. Sponsored ADR,BABA,3.85%
Visa Inc. Class A,V,3.78%
Nestle S.A.,NESN,3.49%
Mastercard Incorporated Class A,MA,3.42%
Walt Disney Company,DIS,3.3%
"Netflix, Inc.",NFLX,2.33%
Coca-Cola Company,KO,2.2%
"PepsiCo, Inc.",PEP,2.1%
McDonald\'s Corporation,MCD,1.86%
LVMH Moet Hennessy Louis Vuitton SE,MC,1.85%
Unilever PLC,ULVR,1.8%
Starbucks Corporation,SBUX,1.52%
Philip Morris International Inc.,PM,1.35%
L\'Oreal SA,OR,1.07%
Diageo plc,DGE,1.05%
British American Tobacco p.l.c.,BATS,0.97%
"Mondelez International, Inc. Class A",MDLZ,0.93%
TJX Companies Inc,TJX,0.93%
Altria Group Inc,MO,0.85%
"Nintendo Co., Ltd.",7974,0.85%
"Baidu, Inc. Sponsored ADR Class A",BIDU,0.81%
Colgate-Palmolive Company,CL,0.81%
Estee Lauder Companies Inc. Class A,EL,0.71%
Anheuser-Busch InBev SA/NV,ABI,0.68%
Kering SA,KER,0.68%
"Roku, Inc. Class A",ROKU,0.61%
"Ross Stores, Inc.",ROST,0.58%
Lululemon Athletica Inc,LULU,0.56%
Kimberly-Clark Corporation,KMB,0.55%
"Match Group, Inc.",MTCH,0.54%
Danone SA,BN,0.53%
"Constellation Brands, Inc. Class A",STZ,0.52%
Monster Beverage Corporation,MNST,0.5%
"Industria de Diseno Textil, S.A.",ITX,0.49%
Kao Corp.,4452,0.49%
"General Mills, Inc.",GIS,0.47%
"Yum! Brands, Inc.",YUM,0.46%
Heineken NV,HEIA,0.45%
Ferrari NV,RACE,0.44%
"Kweichow Moutai Co., Ltd. Class A",600519,0.43%
Vivendi SE,VIV,0.42%
adidas AG,ADS,0.42%
Alimentation Couche-Tard Inc. Class B,ATD.B,0.42%
Capri Holdings Limited,CPRI,0.42%
"Tapestry, Inc.",TPR,0.4%
ANTA Sports Products Ltd.,2020,0.39%
Brown-Forman Corporation Class B,BF.B,0.38%
