FTXO: First Trust Nasdaq Bank ETF
Inception Date: 2016-09-21
Fund Holdings as of: 2021-01-04
Total Assets Under Management (in thousands):	104521
Shares Outstanding: 4400000
Expense Ratio: 0.6%
Tracks This Index: Nasdaq U.S. Smart Banks Index
ETFdb.com Category: Financials Equities
Issuer: First Trust
Structure: ETF
ETF Home Page: https://etfdb.com/etf/FTXO


Holding,Symbol,Weighting
"East West Bancorp, Inc.",EWBC,8.71%
Western Alliance Bancorp,WAL,8.38%
First Republic Bank,FRC,8.27%
SVB Financial Group,SIVB,8.17%
"PNC Financial Services Group, Inc.",PNC,7.86%
"Zions Bancorporation, N.A.",ZION,4.05%
Citigroup Inc.,C,3.97%
"Citizens Financial Group, Inc.",CFG,3.96%
"New York Community Bancorp, Inc.",NYCB,3.94%
Regions Financial Corporation,RF,3.8%
Huntington Bancshares Incorporated,HBAN,3.78%
Synovus Financial Corp.,SNV,3.7%
"Commerce Bancshares, Inc.",CBSH,3.64%
Signature Bank,SBNY,2.06%
Comerica Incorporated,CMA,1.92%
PacWest Bancorp,PACW,1.87%
TCF Financial Corporation,TCF,1.86%
"Prosperity Bancshares, Inc.(R)",PB,1.86%
M&T Bank Corporation,MTB,1.85%
Wells Fargo & Company,WFC,1.84%
CIT Group Inc.,CIT,1.82%
Fifth Third Bancorp,FITB,1.82%
Bank of America Corp,BAC,1.81%
U.S. Bancorp,USB,1.81%
KeyCorp,KEY,1.79%
First Horizon Corporation,FHN,1.78%
"People\'s United Financial, Inc.",PBCT,1.76%
Truist Financial Corporation,TFC,1.73%
U.S. Dollar,Other,0.18%
