WPS: iShares International Property ETF
Inception Date: 2007-08-07
Fund Holdings as of: 2021-01-04
Total Assets Under Management (in thousands):	82061
Shares Outstanding: 2300000
Expense Ratio: 0.48%
Tracks This Index: S&P Developed ex US Property Index
ETFdb.com Category: Global Real Estate
Issuer: iShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/WPS


Holding,Symbol,Weighting
Vonovia SE,VNA,4.63%
Goodman Group,GMG,2.81%
"Mitsubishi Estate Company, Limited",8802,2.49%
Sun Hung Kai Properties Limited,16,2.3%
"Daiwa House Industry Co., Ltd.",1925,2.21%
"Mitsui Fudosan Co., Ltd.",8801,2.2%
Deutsche Wohnen SE,DWNI,2.16%
Link Real Estate Investment Trust,823,2.15%
SEGRO plc,SGRO,1.78%
"Sumitomo Realty & Development Co., Ltd.",8830,1.61%
CK Asset Holdings Limited,1113,1.42%
LEG Immobilien AG,LEG,1.26%
Scentre Group,SCG,1.25%
Unibail-Rodamco-Westfield SE Stapled Secs Cons of 1 Sh Unibail Rodamco + 1 Sh WFD Unib Rod,URW,1.16%
"Nippon Building Fund, Inc.",8951,1.06%
Wharf Real Estate Investment Co. Ltd.,1997,1.03%
Aroundtown SA,AT1,1.0%
Gecina SA,GFC,0.94%
Mirvac Group,MGR,0.9%
Dexus,DXS,0.89%
Japan Real Estate Investment Corp.,8952,0.89%
Stockland,SGP,0.88%
"Nippon Prologis REIT, Inc.",3283,0.86%
CapitaLand Integrated Commercial Trust,C38U,0.85%
Swiss Prime Site AG,SPSN,0.84%
Ascendas Real Estate Investment Trust,A17U,0.81%
Lendlease Group,LLC,0.79%
GLP-J REIT,3281,0.77%
GPT Group,GPT,0.77%
Land Securities Group PLC,LAND,0.76%
New World Development Co. Ltd.,17,0.76%
"Nomura Real Estate Master Fund, Inc.",3462,0.75%
"Daito Trust Construction Co., Ltd.",1878,0.71%
CapitaLand Limited,C31,0.7%
Castellum AB,CAST,0.68%
British Land Company PLC,BLND,0.68%
PSP Swiss Property AG,PSPN,0.63%
Charter Hall Group,CHC,0.61%
Henderson Land Development Co. Ltd.,12,0.61%
UNITE Group plc,UTG,0.61%
"Hulic Co., Ltd.",3003,0.6%
Fastighets AB Balder Class B,BALD.B,0.58%
Daiwa House REIT Investment Corporation,8984,0.55%
Hongkong Land Holdings Limited,H78,0.54%
Hang Lung Properties Limited,101,0.54%
Derwent London plc,DLN,0.53%
Vicinity Centres,VCX,0.53%
Warehouses De Pauw SCA,WDP,0.52%
TAG Immobilien AG,TEG,0.52%
Japan Retail Fund Investment Corporation,8953,0.51%
ORIX JREIT Inc.,8954,0.5%
Covivio SA,COV,0.5%
Klepierre SA,LI,0.5%
Mapletree Logistics Trust,M44U,0.48%
Fabege AB,FABG,0.48%
Advance Residence Investment Corporation,3269,0.47%
Cofinimmo SA,COFB,0.46%
Aedifica SA,AED,0.45%
Sino Land Co. Ltd.,83,0.45%
Wharf (Holdings) Ltd.,4,0.44%
Tritax Big Box REIT Plc,BBOX,0.44%
Entra ASA,ENTRA,0.43%
Industrial & Infrastructure Fund Investment Corporation,3249,0.42%
United Urban Investment Corporation,8960,0.42%
Mapletree Industrial Trust,ME8U,0.41%
Mapletree Commercial Trust,N2IU,0.4%
Allreal Holding AG,ALLN,0.37%
Wallenstam AB Class B,WALL.B,0.37%
Swire Properties Limited,1972,0.36%
Canadian Apartment Properties Real Estate Investment Trust,CAR.UT,0.36%
alstria office REIT-AG,AOX,0.35%
"MERLIN Properties SOCIMI, S.A.",MRL,0.35%
Sekisui House Reit. Inc.,3309,0.35%
Japan Prime Realty Investment Corporation,8955,0.35%
Tokyu Fudosan Holdings Corp.,3289,0.35%
Wihlborgs Fastigheter AB,WIHL,0.34%
Frasers Logistics & Commercial Trust,BUOU,0.33%
"Tokyo Tatemono Co., Ltd.",8804,0.32%
LondonMetric Property Plc,LMP,0.32%
"Activia Properties, Inc.",3279,0.32%
Kenedix Office Investment Corporation,8972,0.31%
Grand City Properties SA,GYC,0.31%
UOL Group Limited,U14,0.31%
Samhallsbyggnadsbolaget I Norden AB Class B,SBB.B,0.31%
Primary Health Properties PLC,PHP,0.31%
City Developments Limited,C09,0.31%
CA Immobilien Anlagen AG,CAI,0.31%
Assura PLC,AGR,0.31%
"Japan Logistics Fund, Inc.",8967,0.3%
Nippon Accommodations Fund Inc.,3226,0.3%
Keppel DC REIT,AJBU,0.3%
LaSalle LOGIPORT REIT,3466,0.29%
Grainger plc,GRI,0.29%
"Nomura Real Estate Holdings, Inc.",3231,0.29%
Inmobiliaria Colonial SOCIMI SA,COL,0.28%
Frasers Centrepoint Trust,J69U,0.28%
"Mitsui Fudosan Logistics Park, Inc.",3471,0.28%
Big Yellow Group PLC,BYG,0.28%
