DWCR: Arrow DWA Country Rotation ETF
Inception Date: 2017-12-29
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	12968
Shares Outstanding: 400000
Expense Ratio: 0.95%
Tracks This Index: Dorsey Wright Country and Stock Momentum Index
ETFdb.com Category: Foreign Large Cap Equities
Issuer: ArrowShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/DWCR


Holding,Symbol,Weighting
iShares MSCI Indonesia ETF,EIDO,5.3%
iShares MSCI India ETF,INDA,5.18%
Metso Outotec Oyj,MOCORP,1.31%
Safran S.A.,SAF,1.29%
LVMH Moet Hennessy Louis Vuitton SE,MC,1.28%
Fortum Oyj,FORTUM,1.28%
Voltronic Power Technology Corp.,6409,1.25%
Stora Enso Oyj Class R,STERV,1.25%
Kesko Oyj Class B,KESKOB,1.25%
Sampo Oyj Class A,SAMPO,1.25%
Neste Corporation,NESTE,1.24%
UPM-Kymmene Oyj,UPM,1.24%
Huhtamaki Oyj,HUH1V,1.23%
"Samsung Electronics Co., Ltd.",005930,1.22%
Hermes International SCA,RMS,1.21%
Orsted,ORSTED,1.2%
Ambu A/S Class B,AMBU.B,1.2%
Kone Oyj Class B,KNEBV,1.2%
Samsung Electronics Co Ltd Pfd  Non-Voting,005935,1.19%
"Taiwan Semiconductor Manufacturing Co., Ltd.",2330,1.19%
"Advantech Co., Ltd.",2395,1.19%
Evolution Gaming Group AB,EVO,1.17%
"SINBON Electronics Co., Ltd.",3023,1.16%
Vestas Wind Systems A/S,VWS,1.16%
Schneider Electric SE,SU,1.15%
Royal Unibrew A/S,RBREW,1.15%
SimCorp A/S,SIM,1.14%
"Samsung SDI Co., Ltd",006400,1.13%
ASML Holding NV,ASML,1.13%
Investor AB Class B,INVE.B,1.13%
Hexagon AB Class B,HEXA.B,1.13%
BE Semiconductor Industries N.V.,BESI,1.13%
Fastighets AB Balder Class B,BALD.B,1.13%
Indutrade AB,INDT,1.13%
Hyundai Motor Company,005380,1.12%
NIBE Industrier AB Class B,NIBE.B,1.12%
Akzo Nobel N.V.,AKZA,1.12%
REA Group Ltd,REA,1.12%
L\'Oreal SA,OR,1.12%
Carlsberg A/S Class B,CARL.B,1.12%
Macquarie Group Limited,MQG,1.11%
Goodman Group,GMG,1.11%
Svenska Cellulosa Aktiebolaget Class B,SCA.B,1.11%
LG Chem Ltd.,051910,1.11%
Industrivarden AB Class C,INDU.C,1.11%
Genmab A/S,GMAB,1.11%
IMCD N.V.,IMCD,1.1%
GN Store Nord A/S,GN,1.1%
Unimicron Technology Corp.,3037,1.1%
Afterpay Limited,APT,1.1%
ASSA ABLOY AB Class B,ASSA.B,1.1%
Legrand SA,LR,1.1%
Koninklijke DSM N.V.,DSM,1.1%
Koninklijke Philips N.V.,PHIA,1.1%
Adyen NV,ADYEN,1.09%
Kakao Corp.,035720,1.09%
DSV Panalpina A/S,DSV,1.09%
Wolters Kluwer NV,WKL,1.09%
Koninklijke Ahold Delhaize N.V.,AD,1.09%
Wesfarmers Limited,WES,1.08%
Atlas Copco AB Class A,ATCO.A,1.08%
Commonwealth Bank of Australia,CBA,1.08%
Teleperformance SE,TEP,1.07%
A.P. Moller - Maersk A/S Class B,MAERSK.B,1.07%
Transurban Group Ltd.,TCL,1.07%
arGEN-X SE,ARGX,1.06%
Rio Tinto Limited,RIO,1.06%
"HMM CO.,LTD",011200,1.06%
"SAMSUNG BIOLOGICS Co., Ltd.",207940,1.06%
Fortescue Metals Group Ltd,FMG,1.06%
OZ Minerals Limited,OZL,1.05%
Lien Hwa Industrial Holdings Corporation,1229,1.04%
Cheng Loong Corp.,1904,1.04%
King\'s Town Bank,2809,1.04%
Dassault Systemes SA,DSY,1.04%
Realtek Semiconductor Corp,2379,1.03%
Sartorius Stedim Biotech SA,DIM,1.01%
"Celltrion, Inc.",068270,0.99%
Air Liquide SA,AI,0.98%
"Celltrion Healthcare Co., Ltd.",091990,0.97%
"Micro-Star International Co., Ltd.",2377,0.96%
PT Indah Kiat Pulp & Paper Tbk,INKP,0.7%
PT Bank Rakyat Indonesia (Persero) Tbk Class B,BBRI,0.69%
PT Semen Indonesia (Persero) Tbk,SMGR,0.68%
PT Bank Central Asia Tbk,BBCA,0.68%
PT Indocement Tunggal Prakarsa Tbk,INTP,0.67%
PT Bank Mandiri (Persero) Tbk,BMRI,0.65%
PT Adaro Energy Tbk,ADRO,0.63%
PT Barito Pacific Tbk,BRPT,0.63%
ICICI Bank Limited Sponsored ADR,IBN,0.6%
Banco de Credito e Inversiones,BCI,0.0%
U.S. Dollar,Other,-5.22%
