LEGR: First Trust Indxx Innovative Transaction & Process ETF
Inception Date: 2018-01-24
Fund Holdings as of: 2021-01-04
Total Assets Under Management (in thousands):	54388
Shares Outstanding: 1450000
Expense Ratio: 0.65%
Tracks This Index: Indxx Blockchain Index
ETFdb.com Category: Large Cap Blend Equities
Issuer: First Trust
Structure: ETF
ETF Home Page: https://etfdb.com/etf/LEGR


Holding,Symbol,Weighting
"Baidu, Inc. Sponsored ADR Class A",BIDU,2.2%
EQUITY OTHER,Other,2.05%
"Micron Technology, Inc.",MU,2.0%
"Xilinx, Inc.",XLNX,1.75%
"Taiwan Semiconductor Manufacturing Co., Ltd. Sponsored ADR",TSM,1.71%
A.P. Moller - Maersk A/S Class B,MAERSK.B,1.69%
Infosys Limited Sponsored ADR,INFY,1.66%
Tata Consultancy Services Limited,532540,1.58%
Honeywell International Inc.,HON,1.53%
PayPal Holdings Inc,PYPL,1.48%
Cognizant Technology Solutions Corporation Class A,CTSH,1.47%
Texas Instruments Incorporated,TXN,1.43%
"Advanced Micro Devices, Inc.",AMD,1.42%
"JD.com, Inc. Sponsored ADR Class A",JD,1.4%
SGS SA,SGSN,1.39%
Fujitsu Limited,6702,1.37%
Oracle Corporation,ORCL,1.35%
ENGIE SA.,ENGI,1.35%
Worldline SA,WLN,1.34%
Accenture Plc Class A,ACN,1.33%
London Stock Exchange Group plc,LSE,1.33%
Telefonaktiebolaget LM Ericsson Class B,ERIC.B,1.32%
Telefonica SA Sponsored ADR,TEF,1.29%
NVIDIA Corporation,NVDA,1.29%
Skandinaviska Enskilda Banken AB Class A,SEB.A,1.28%
Microsoft Corporation,MSFT,1.28%
China Construction Bank Corporation Class H,939,1.27%
SoftBank Corp.,9434,1.24%
International Business Machines Corporation,IBM,1.24%
Intel Corporation,INTC,1.23%
AT&T Inc.,T,1.23%
Nordea Bank Abp,NDA.FI,1.22%
"Amazon.com, Inc.",AMZN,1.21%
Swisscom AG,SCMN,1.2%
"Samsung SDI Co., Ltd",006400,1.1%
"Banco Bilbao Vizcaya Argentaria, S.A.",BBVA,1.09%
Alibaba Group Holding Ltd. Sponsored ADR,BABA,1.03%
"Samsung Electronics Co., Ltd.",005930,0.99%
Kotak Mahindra Bank Limited,500247,0.97%
Lloyds Banking Group plc Sponsored ADR,LYG,0.94%
ICICI Bank Limited Sponsored ADR,IBN,0.94%
Banco Santander S.A.,SAN,0.94%
HDFC Bank Limited Sponsored ADR,HDB,0.93%
Barclays PLC,BARC,0.93%
Axis Bank Limited,532215,0.91%
Infineon Technologies AG,IFX,0.9%
Airbus SE,AIR,0.87%
Wipro Limited Sponsored ADR,WIT,0.86%
"Goldman Sachs Group, Inc.",GS,0.86%
"American International Group, Inc.",AIG,0.86%
Sony Corporation Sponsored ADR,SNE,0.85%
Societe Generale S.A. Class A,GLE,0.85%
Daimler AG,DAI,0.82%
"Postal Savings Bank of China Co., Ltd. Class H",1658,0.82%
JPMorgan Chase & Co.,JPM,0.82%
"Shinhan Financial Group Co., Ltd. Sponsored ADR",SHG,0.81%
BHP Group Ltd,BHP,0.81%
Partners Group Holding AG,PGHN,0.81%
KBC Group N.V.,KBC,0.81%
HSBC Holdings Plc,HSBA,0.8%
AIA Group Limited,1299,0.79%
BNP Paribas SA Class A,BNP,0.78%
Westpac Banking Corporation,WBC,0.78%
Credit Suisse Group AG,CSGN,0.77%
Citigroup Inc.,C,0.77%
Northern Trust Corporation,NTRS,0.77%
Iberdrola SA,IBE,0.76%
Bank of New York Mellon Corporation,BK,0.76%
NTT DATA Corporation,9613,0.75%
UBS Group AG,UBSG,0.75%
AXA SA,CS,0.75%
Capgemini SE,CAP,0.74%
CGI Inc. Class A,GIB.A,0.74%
ING Groep NV Sponsored ADR,ING,0.73%
Allianz SE,ALV,0.73%
Royal Bank of Canada,RY,0.73%
"Cisco Systems, Inc.",CSCO,0.72%
"SK Telecom Co., Ltd. Sponsored ADR",SKM,0.71%
VTB Bank PJSC,VTBR,0.71%
CME Group Inc. Class A,CME,0.71%
Walmart Inc.,WMT,0.7%
ZTE Corporation Class H,763,0.7%
Visa Inc. Class A,V,0.7%
BOC Hong Kong (Holdings) Limited,2388,0.7%
Mastercard Incorporated Class A,MA,0.69%
"China Everbright Bank Co., Ltd. Class H",6818,0.69%
"Nasdaq, Inc.",NDAQ,0.69%
"Recruit Holdings Co., Ltd.",6098,0.68%
"Bank of Communications Co., Ltd. Class H",3328,0.67%
Bank of China Limited Class H,3988,0.66%
Carrefour SA,CA,0.66%
Endesa S.A.,ELE,0.65%
Willis Towers Watson Public Limited Company,WLTW,0.64%
Deutsche Boerse AG,DB1,0.63%
Nokia Oyj Sponsored ADR,NOK,0.62%
UniCredit S.p.A.,UCG,0.62%
China Life Insurance Co. Ltd. Sponsored ADR Class H,LFC,0.61%
Kroger Co.,KR,0.6%
"salesforce.com, inc.",CRM,0.58%
U.S. Dollar,Other,0.1%
