IYR: iShares U.S. Real Estate ETF
Inception Date: 2000-06-12
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	5429630
Shares Outstanding: 63400000
Expense Ratio: 0.42%
Tracks This Index: Dow Jones U.S. Real Estate Index
ETFdb.com Category: Real Estate
Issuer: iShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/IYR


Holding,Symbol,Weighting
American Tower Corporation,AMT,8.77%
"Prologis, Inc.",PLD,6.48%
Crown Castle International Corp,CCI,6.04%
"Equinix, Inc.",EQIX,4.79%
"Digital Realty Trust, Inc.",DLR,3.44%
"CoStar Group, Inc.",CSGP,3.21%
Public Storage,PSA,3.1%
SBA Communications Corp. Class A,SBAC,2.76%
"Simon Property Group, Inc.",SPG,2.47%
"Welltower, Inc.",WELL,2.38%
Weyerhaeuser Company,WY,2.21%
"AvalonBay Communities, Inc.",AVB,1.98%
"Alexandria Real Estate Equities, Inc.",ARE,1.95%
Realty Income Corporation,O,1.93%
"CBRE Group, Inc. Class A",CBRE,1.86%
Equity Residential,EQR,1.79%
"Ventas, Inc.",VTR,1.62%
"Invitation Homes, Inc.",INVH,1.47%
"Sun Communities, Inc.",SUI,1.45%
"Healthpeak Properties, Inc.",PEAK,1.44%
"Essex Property Trust, Inc.",ESS,1.37%
Extra Space Storage Inc.,EXR,1.33%
Duke Realty Corporation,DRE,1.32%
"Mid-America Apartment Communities, Inc.",MAA,1.28%
VICI Properties Inc,VICI,1.21%
"Boston Properties, Inc.",BXP,1.19%
W. P. Carey Inc.,WPC,1.1%
"Annaly Capital Management, Inc.",NLY,1.05%
"Medical Properties Trust, Inc.",MPW,1.04%
"UDR, Inc.",UDR,1.0%
"Equity LifeStyle Properties, Inc.",ELS,0.95%
"Host Hotels & Resorts, Inc.",HST,0.92%
Camden Property Trust,CPT,0.86%
"Gaming and Leisure Properties, Inc.",GLPI,0.82%
"CyrusOne, Inc.",CONE,0.78%
"Iron Mountain, Inc.",IRM,0.76%
AGNC Investment Corp.,AGNC,0.76%
"Omega Healthcare Investors, Inc.",OHI,0.73%
"VEREIT, Inc.",VER,0.73%
STORE Capital Corporation,STOR,0.72%
American Homes 4 Rent Class A,AMH,0.72%
Americold Realty Trust,COLD,0.68%
Jones Lang LaSalle Incorporated,JLL,0.68%
Regency Centers Corporation,REG,0.64%
Lamar Advertising Company Class A,LAMR,0.64%
"National Retail Properties, Inc.",NNN,0.63%
CubeSmart,CUBE,0.59%
Kimco Realty Corporation,KIM,0.58%
"Rexford Industrial Realty, Inc.",REXR,0.57%
Kilroy Realty Corporation,KRC,0.54%
"Healthcare Trust of America, Inc. Class A",HTA,0.54%
"American Campus Communities, Inc.",ACC,0.53%
"Life Storage, Inc.",LSI,0.52%
Federal Realty Investment Trust,FRT,0.52%
Vornado Realty Trust,VNO,0.52%
Apartment Income REIT Corp,AIRC,0.51%
"First Industrial Realty Trust, Inc.",FR,0.49%
"EastGroup Properties, Inc.",EGP,0.49%
"Starwood Property Trust, Inc.",STWD,0.49%
CoreSite Realty Corporation,COR,0.48%
Cousins Properties Incorporated,CUZ,0.45%
"Brixmor Property Group, Inc.",BRX,0.44%
"Douglas Emmett, Inc",DEI,0.43%
"Spirit Realty Capital, Inc.",SRC,0.41%
SL Green Realty Corp.,SLG,0.39%
"Highwoods Properties, Inc.",HIW,0.37%
New Residential Investment Corp.,NRZ,0.37%
Healthcare Realty Trust Incorporated,HR,0.36%
"Blackstone Mortgage Trust, Inc. Class A",BXMT,0.36%
Rayonier Inc.,RYN,0.36%
"Sabra Health Care REIT, Inc.",SBRA,0.33%
Physicians Realty Trust,DOC,0.33%
"Hudson Pacific Properties, Inc.",HPP,0.33%
JBG SMITH Properties,JBGS,0.32%
Howard Hughes Corporation,HHC,0.32%
Equity Commonwealth,EQC,0.3%
PotlatchDeltic Corporation,PCH,0.3%
"National Health Investors, Inc.",NHI,0.28%
Lexington Realty Trust,LXP,0.27%
Corporate Office Properties Trust,OFC,0.26%
MUTUAL FUND (OTHER),Other,0.24%
"PS Business Parks, Inc.",PSB,0.24%
Apartment Investment & Management Co Class A,AIV,0.08%
U.S. Dollar,Other,0.0%
Invesco Mortgage Capital Inc.,IVR,0.0%
