CHIE: Global X MSCI China Energy ETF
Inception Date: 2009-12-15
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	1681
Shares Outstanding: 199000
Expense Ratio: 0.66%
Tracks This Index: Solactive China Energy Index
ETFdb.com Category: China Equities
Issuer: Global X
Structure: ETF
ETF Home Page: https://etfdb.com/etf/CHIE


Holding,Symbol,Weighting
China Shenhua Energy Co. Ltd. Class H,1088,8.81%
China Petroleum & Chemical Corporation Class H,386,8.64%
PetroChina Company Limited Class H,857,8.46%
CNOOC Limited,883,7.36%
Yanzhou Coal Mining Co. Ltd. Class H,1171,5.13%
China Oilfield Services Limited Class H,2883,5.09%
China Suntien Green Energy Corporation Limited Class H,956,4.69%
"Shanxi Coking Coal Energy Group Co., Ltd Class A",000983,4.65%
"Shaanxi Coal Industry Co., Ltd. Class A",601225,4.33%
"Yantai Jereh Oilfield Services Group Co., Ltd. Class A",002353,4.31%
Yanzhou Coal Mining Co. Ltd. Class A,600188,4.07%
Inner Mongolia Yitai Coal Company Limited Class B,900948,3.9%
"Shanxi Meijin Energy Co., Ltd. Class A",000723,3.88%
"Shanxi Lu\'An Environmental Energy Development Co., Ltd. Class A",601699,3.79%
"China Merchants Energy Shipping Co., Ltd. Class A",601872,3.76%
"Guanghui Energy Co., Ltd. Class A",600256,3.67%
Sinopec Kantons Holdings Limited,934,3.66%
"COSCO SHIPPING Energy Transportation Co., Ltd. Class A",600026,3.58%
"Offshore Oil Engineering Co., Ltd. Class A",600583,3.53%
"Wison Engineering Services Co., Ltd.",2236,2.94%
U.S. Dollar,Other,1.21%
PetroChina Company Limited Class A,601857,0.19%
China Petroleum & Chemical Corporation Class A,600028,0.18%
China Shenhua Energy Co. Ltd. Class A,601088,0.18%
