ARB: AltShares Merger Arbitrage ETF
Inception Date: 2020-05-07
Fund Holdings as of: 2020-09-29
Total Assets Under Management (in thousands):	6431
Shares Outstanding: 254000
Expense Ratio: 0.75%
Tracks This Index: Water Island Merger Arbitrage USD Hedged Index
ETFdb.com Category: Hedge Fund
Issuer: AltShares Trust
Structure: ETF
ETF Home Page: https://etfdb.com/etf/ARB


Holding,Symbol,Weighting
SPDR Barclays 1-3 Month T-Bill ETF,BIL,47.3587%
Cash Component,CASH,8.1294%
Willis Towers Watson PLC,WLTW,4.9159%
Varian Medical Systems Inc,VAR,4.6597%
Momenta Pharmaceuticals Inc,MNTA,4.3761%
Sunrise Communications Group AG,SRCG,3.9701%
Noble Energy Inc,NBL,3.7682%
TD Ameritrade Holding Corp,AMTD,3.6076%
Wright Medical Group NV,WMGI,3.4398%
E*Trade Financial Corp,ETFC,3.4218%
Virtusa Corp,VRTU,3.3496%
Rosetta Stone Inc,RST,3.346%
Immunomedics Inc,IMMU,3.2765%
GrubHub Inc,GRUB,3.2232%
Gci Liberty Inc,GLIBA,3.1934%
BMC Stock Holdings Inc,BMCH,3.1511%
Aimmune Therapeutics Inc,AIMT,3.1442%
Livongo Health Inc,LVGO,3.1007%
Delphi Technologies PLC,DLPH,2.6631%
Vivint Solar Inc,VSLR,2.1484%
Fitbit Inc,FIT,2.1475%
National General Holdings Corp,NGHC,2.075%
Maxim Integrated Products Inc,MXIM,2.0388%
HiQ International AB,HIQ,1.9892%
Tiffany & Co,TIF,1.9684%
Hudson Ltd,HUD,1.9486%
NetEnt AB (publ),NET.B,1.8527%
Taubman Centers Inc,TCO,1.6509%
Cincinnati Bell Inc,CBB,1.0079%
Jernigan Capital Inc,JCAP,0.9179%
Ipl Plastics Inc,IPLP,0.909%
SDL PLC,SDL,0.898%
Craft Brew Alliance Inc,BREW,0.8659%
Montage Resources Corp,MR,0.6961%
Southwestern Energy Co,SWN,-0.6951%
RWS Holdings PLC,RWS,-0.92%
Evolution Gaming Group AB (publ),EVO,-1.8749%
Sunrun Inc,RUN,-2.1511%
Analog Devices Inc,ADI,-2.2079%
Borgwarner Inc,BWA,-2.6705%
Teladoc Health Inc,TDOC,-2.8734%
Builders FirstSource Inc,BLDR,-3.1834%
Liberty Broadband Corp,LBRDK,-3.2354%
Just Eat Takeaway.com NV,TKWY,-3.3375%
Morgan Stanley,MS,-3.4469%
Charles Schwab Corp,SCHW,-3.6111%
Chevron Corp,CVX,-3.7867%
Aon PLC,AON,-5.2154%
