DFJ: WisdomTree Japan SmallCap Dividend
Inception Date: 2006-06-16
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	184550
Shares Outstanding: 2550000
Expense Ratio: 0.58%
Tracks This Index: WisdomTree Japan SmallCap Dividend Index
ETFdb.com Category: Japan Equities
Issuer: WisdomTree
Structure: ETF
ETF Home Page: https://etfdb.com/etf/DFJ


Holding,Symbol,Weighting
"Seven Bank, Ltd.",8410,0.81%
"Denka Co., Ltd.",4061,0.62%
Hitachi Capital Corp.,8586,0.62%
"Electric Power Development Co., Ltd.",9513,0.6%
JTEKT Corporation,6473,0.59%
"Mebuki Financial Group, Inc.",7167,0.58%
Sojitz Corp.,2768,0.58%
"AEON Financial Service Co., Ltd.",8570,0.57%
Canon Marketing Japan Inc.,8060,0.53%
"Nippon Electric Glass Co., Ltd.",5214,0.53%
Daicel Corporation,4202,0.51%
"Yokohama Rubber Co., Ltd.",5101,0.51%
"Tokyo Tatemono Co., Ltd.",8804,0.51%
Nifco Inc.,7988,0.5%
"Penta-Ocean Construction Co., Ltd.",1893,0.48%
"Sankyo Co., Ltd.",6417,0.47%
"Kaken Pharmaceutical Co., Ltd.",4521,0.47%
"Matsui Securities Co., Ltd.",8628,0.46%
Nippon Yusen Kabushiki Kaisha,9101,0.45%
"UBE Industries, Ltd.",4208,0.45%
Adeka Corp.,4401,0.44%
"Asahi Holdings, Inc.",5857,0.44%
"Seino Holdings Co., Ltd.",9076,0.44%
"Rengo Co., Ltd.",3941,0.44%
Sanwa Holdings Corporation,5929,0.44%
"Tokai Carbon Co., Ltd.",5301,0.43%
Lintec Corporation,7966,0.41%
"Credit Saison Co., Ltd.",8253,0.4%
Toyota Boshoku Corp.,3116,0.38%
"Aica Kogyo Company, Limited",4206,0.37%
"Cosmo Energy Holdings Co., Ltd.",5021,0.37%
DIC Corporation,4631,0.37%
Kaneka Corporation,4118,0.37%
"Sawai Pharmaceutical Co., Ltd.",4555,0.36%
Iwatani Corporation,8088,0.35%
Tsumura & Co.,4540,0.35%
"Sumitomo Rubber Industries, Ltd.",5110,0.34%
"KYORIN Holdings, Inc.",4569,0.34%
Toda Corporation,1860,0.34%
"Toyoda Gosei Co., Ltd.",7282,0.34%
"Nagase & Co., Ltd.",8012,0.33%
"Sanki Engineering Co., Ltd.",1961,0.33%
"Itoham Yonekyu Holdings, Inc.",2296,0.33%
"Mabuchi Motor Co., Ltd.",6592,0.32%
"Fuyo General Lease Co., Ltd.",8424,0.32%
"Dowa Holdings Co., Ltd.",5714,0.32%
"Kandenko Co., Ltd.",1942,0.32%
"Noevir Holdings Co., Ltd.",4928,0.32%
"Sumitomo Forestry Co., Ltd.",1911,0.31%
"Ship Healthcare Holdings, Inc.",3360,0.31%
"Daiwabo Holdings Co., Ltd.",3107,0.31%
"Nippon Shokubai Co., Ltd.",4114,0.31%
"Fuji Oil Holdings, Inc.",2607,0.31%
Meitec Corporation,9744,0.31%
Toyo Tire Corporation,5105,0.31%
"Daiichikosho Co., Ltd.",7458,0.3%
"Maeda Road Construction Co., Ltd.",1883,0.3%
Maruichi Steel Tube Ltd.,5463,0.3%
"Iyo Bank, Ltd.",8385,0.3%
Kyudenko Corporation,1959,0.3%
Heiwa Corporation,6412,0.3%
Kureha Corporation,4023,0.3%
"Horiba , Ltd.",6856,0.29%
"ITOCHU ENEX CO., LTD.",8133,0.29%
Nichias Corporation,5393,0.28%
"Hachijuni Bank, Ltd.",8359,0.28%
"Taiyo Holdings Co., Ltd.",4626,0.28%
"Izumi Co., Ltd.",8273,0.28%
Kanematsu Corporation,8020,0.28%
"Sanyo Chemical Industries, Ltd.",4471,0.28%
Amano Corporation,6436,0.27%
NEC Networks & System Integration Corporation,1973,0.27%
SKY Perfect JSAT Holdings Inc.,9412,0.27%
"Mitsui O.S.K.Lines,Ltd.",9104,0.27%
"GMO Financial Holdings, Inc.",7177,0.27%
Kanematsu Electronics Ltd.,8096,0.27%
"Daishi Hokuetsu Financial Group, Inc.",7327,0.27%
TechnoPro Holdings Inc.,6028,0.27%
Nihon Kohden Corporation,6849,0.27%
"DCM Holdings Co., Ltd.",3050,0.26%
"Shikoku Electric Power Company, Incorporated",9507,0.26%
"TOKAI RIKA CO., LTD.",6995,0.26%
TKC Corporation,9746,0.26%
Mitsubishi Materials Corp.,5711,0.26%
Zeon Corporation,4205,0.26%
"NSD Co., Ltd.",9759,0.26%
Starts Corporation Inc.,8850,0.25%
GS Yuasa Corporation,6674,0.25%
"Yamaguchi Financial Group, Inc.",8418,0.25%
"Autobacs Seven Co., Ltd.",9832,0.25%
"Nippon Kayaku Co., Ltd.",4272,0.25%
"Macnica Fuji Electronics Holdings, Inc",3132,0.25%
"NIPPON GAS Co., Ltd.",8174,0.25%
"Tokyo Ohka Kogyo Co., Ltd.",4186,0.25%
"TS Tech Co., Ltd.",7313,0.25%
"Kenedix, Inc.",4321,0.25%
"TOYO INK SC HOLDINGS CO.,LTD.",4634,0.25%
Okinawa Cellular Telephone Company,9436,0.24%
"Gunma Bank, Ltd.",8334,0.24%
Asics Corporation,7936,0.24%
NS Solutions Corp,2327,0.24%
"Elecom Co., Ltd.",6750,0.24%
"Toei Animation Co., Ltd.",4816,0.24%
EDION Corp,2730,0.24%
"Mitsui Mining and Smelting Company, Limited",5706,0.24%
"Hokuhoku Financial Group, Inc.",8377,0.24%
Hazama Ando Corp.,1719,0.23%
"Fujitec Co., Ltd.",6406,0.23%
"Sumitomo Heavy Industries, Ltd.",6302,0.23%
Takara Holdings Inc.,2531,0.23%
"SHO BOND Holdings Co., Ltd.",1414,0.23%
Orient Corporation,8585,0.23%
"Nishi-Nippon Financial Holdings, Inc.",7189,0.23%
Okumura Corporation,1833,0.23%
"Furukawa Electric Co., Ltd.",5801,0.23%
SENKO Group Holdings Co.Ltd.,9069,0.23%
Sankyu Inc.,9065,0.23%
Ebara Corporation,6361,0.22%
"Prima Meat Packers,Ltd.",2281,0.22%
Daio Paper Corporation,3880,0.22%
"Create SD Holdings Co., Ltd.",3148,0.22%
"Heiwa Real Estate Co., Ltd.",8803,0.22%
NIPPON STEEL TRADING CORPORATION,9810,0.22%
"Takashimaya Company, Limited",8233,0.22%
"Kyushu Financial Group, Inc.",7180,0.22%
"Nishimatsu Construction Co., Ltd.",1820,0.21%
DIP Corporation,2379,0.21%
"Valor Holdings Co., Ltd.",9956,0.21%
Joyful Honda Co. Ltd.,3191,0.21%
"ULVAC, Inc.",6728,0.21%
"Okinawa Electric Power Co., Inc.",9511,0.21%
Fujimi Incorporated,5384,0.21%
"Kamigumi Co., Ltd.",9364,0.21%
Nisshinbo Holdings Inc.,3105,0.21%
"Nippon Paper Industries Co., Ltd.",3863,0.21%
Tokuyama Corporation,4043,0.21%
"DMG MORI CO., LTD.",6141,0.2%
"Morinaga Milk Industry Co., Ltd.",2264,0.2%
Hokuriku Electric Power Company,9505,0.2%
Tokai Holdings Corporation,3167,0.2%
"Sumitomo Osaka Cement Co., Ltd.",5232,0.2%
"Kumagai Gumi Co., Ltd.",1861,0.2%
"Mizuho Leasing Company, Limited",8425,0.2%
Dexerials Corp.,4980,0.2%
"Ichibanya Co., Ltd.",7630,0.2%
Mitsubishi Logistics Corporation,9301,0.19%
"Godo Steel,Ltd.",5410,0.19%
"Tokyo Seimitsu Co., Ltd",7729,0.19%
Systena Corporation,2317,0.19%
AS ONE Corporation,7476,0.19%
"NOMURA Co., Ltd.",9716,0.19%
"Benesse Holdings, Inc.",9783,0.19%
"Information Services International-Dentsu,Ltd.",4812,0.19%
"JAC Recruitment Co., Ltd.",2124,0.19%
Sapporo Holdings Limited,2501,0.19%
"Yaoko Co., Ltd.",8279,0.19%
Kadokawa Corporation,9468,0.19%
"OKI Electric Industry Company, Limited",6703,0.19%
"Inaba Denkisangyo Co., Ltd.",9934,0.19%
En-Japan Inc.,4849,0.19%
"MCJ Co., Ltd.",6670,0.19%
"Chugoku Bank, Limited",8382,0.18%
"Takasago Thermal Engineering Co., Ltd.",1969,0.18%
Sangetsu Corporation,8130,0.18%
"Totetsu Kogyo Co., Ltd.",1835,0.18%
"NIKKON Holdings Co., Ltd.",9072,0.18%
"H.U.Group Holdings, Inc.",4544,0.18%
Taikisha Ltd.,1979,0.18%
OSG Corp,6136,0.18%
"North Pacific Bank, Ltd.",8524,0.18%
"Kokuyo Co., Ltd.",7984,0.18%
"Alps Alpine Co., Ltd.",6770,0.18%
"Chugoku Marine Paints,Ltd.",4617,0.18%
NOK Corporation,7240,0.18%
T-Gaia Corporation,3738,0.18%
Ichigo Inc.,2337,0.18%
Kyoei Steel Ltd.,5440,0.17%
Nakanishi Inc.,7716,0.17%
"Sumitomo Densetsu Co., Ltd.",1949,0.17%
KATITAS CO. LTD.,8919,0.17%
Maeda Corporation,1824,0.17%
"Tokyo Steel Manufacturing Co., Ltd.",5423,0.17%
"Kato Sangyo Co., Ltd.",9869,0.17%
"Onward Holdings Co., Ltd.",8016,0.17%
"Nippon Soda Co., Ltd.",4041,0.17%
C.I. TAKIRON Corp,4215,0.17%
Restar Holdings Corporation,3156,0.17%
"Morinaga & Co., Ltd.",2201,0.17%
BIC Cameras Inc.,3048,0.17%
ARTERIA Networks Corporation,4423,0.17%
"Mochida Pharmaceutical Co., Ltd.",4534,0.17%
Mirait Holdings Corporation,1417,0.17%
WOWOW INC.,4839,0.17%
"77 Bank, Ltd.",8341,0.17%
"Jaccs Co., Ltd.",8584,0.16%
"Sumitomo Bakelite Co., Ltd.",4203,0.16%
OKAMURA CORP,7994,0.16%
"Shibaura Machine Co., Ltd.",6104,0.16%
Seiko Holdings Corporation,8050,0.16%
"KOMERI CO., LTD.",8218,0.16%
"Kaga Electronics Co., Ltd.",8154,0.16%
Hitachi Zosen Corporation,7004,0.16%
"Toyobo Co., Ltd.",3101,0.16%
"Raito Kogyo Co., Ltd.",1926,0.16%
Daihen Corporation,6622,0.16%
"Relia, Inc.",4708,0.16%
Life Corporation,8194,0.16%
West Holdings Corporation,1407,0.16%
"Daido Steel Co., Ltd.",5471,0.16%
"Samty Co., Ltd.",3244,0.16%
DaikyoNishikawa Corp.,4246,0.15%
IR Japan Holdings.Ltd.,6035,0.15%
"GOLDCREST Co., Ltd.",8871,0.15%
Nichicon Corporation,6996,0.15%
Nohmi Bosai Ltd.,6744,0.15%
"Japan Wool Textile Co., Ltd.",3201,0.15%
"Yuasa Trading Co., Ltd.",8074,0.15%
Solasto Corp.,6197,0.15%
