EMGF: iShares Edge MSCI Multifactor Emerging Markets ETF
Inception Date: 2015-12-08
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	663001
Shares Outstanding: 13500000
Expense Ratio: 0.45%
Tracks This Index: MSCI Emerging Markets Diversified Multiple-Factor Index
ETFdb.com Category: Emerging Markets Equities
Issuer: iShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/EMGF


Holding,Symbol,Weighting
Alibaba Group Holding Ltd. Sponsored ADR,BABA,3.99%
"Taiwan Semiconductor Manufacturing Co., Ltd.",2330,3.93%
Tencent Holdings Ltd.,700,3.58%
Infosys Limited,500209,2.84%
United Microelectronics Corp.,2303,2.5%
China Mobile Limited,941,2.27%
"Samsung Electronics Co., Ltd.",005930,2.2%
"Yum China Holdings, Inc.",YUMC,2.11%
KIA Motors Corporation,000270,1.95%
Li Ning Company Limited,2331,1.9%
HCL Technologies Limited,532281,1.81%
LG Electronics Inc.,066570,1.7%
Vipshop Holdings Ltd Sponsored ADR,VIPS,1.62%
Impala Platinum Holdings Limited,IMP,1.42%
"Great Wall Motor Co., Ltd. Class H",2333,1.37%
Itausa - Investimentos Itau SA Pfd,ITSA4,1.27%
"Kingdee International Software Group Co., Ltd.",268,1.25%
Country Garden Services Holdings Co. Ltd.,6098,1.2%
AngloGold Ashanti Limited,ANG,1.1%
Gold Fields Limited,GFI,1.07%
Dr. Reddy\'s Laboratories Ltd.,500124,1.07%
China Conch Venture Holdings Ltd.,586,1.02%
Anhui Conch Cement Company Limited Class H,914,1.0%
Novatek Microelectronics Corp.,3034,0.98%
Lenovo Group Limited,992,0.89%
Tech Mahindra Limited,532755,0.89%
Asustek Computer Inc.,2357,0.81%
Wipro Limited,507685,0.78%
Shandong Weigao Group Medical Polymer Co. Ltd. Class H,1066,0.74%
"PICC Property & Casualty Co., Ltd. Class H",2328,0.68%
Hero Motocorp Limited,500182,0.66%
Pegatron Corporation,4938,0.65%
Banque Saudi Fransi,1050,0.64%
Cipla Limited,500087,0.64%
Delta Electronics (Thailand) Public Co. Ltd. NVDR,DELTA.R,0.63%
Hana Financial Group Inc.,086790,0.63%
Divi\'s Laboratories Limited,532488,0.6%
China National Building Material Co. Ltd. Class H,3323,0.59%
Masraf Al-Rayan QSC,MARK,0.56%
Banco BTG Pactual S.A. Units Cons of 1 Sh + 2 Pfd Shs -A-,BPAC11,0.55%
Telefonica Brasil S.A.,VIVT3,0.52%
Shimao Group Holdings Limited,813,0.52%
"GSX Techedu, Inc. Sponsored ADR Class A",GSX,0.51%
Zhongsheng Group Holdings Ltd.,881,0.51%
Riyad Bank,1010,0.51%
BB Seguridade Participacoes SA,BBSE3,0.51%
China CITIC Bank Corporation Ltd Class H,998,0.49%
Unimicron Technology Corp.,3037,0.48%
Lite-On Technology Corp.,2301,0.47%
Aurobindo Pharma Ltd,524804,0.47%
Chemical Works of Gedeon Richter Plc,RICHT,0.47%
Want Want China Holdings Limited,151,0.46%
China Telecom Corp. Ltd. Class H,728,0.46%
"BYD Electronic (International) Co., Ltd.",285,0.46%
China Unicom (Hong Kong) Limited,762,0.45%
Emaar Properties (P.J.S.C),EMAAR,0.43%
"Dongfeng Motor Group Co., Ltd. Class H",489,0.43%
"China Minsheng Banking Corp., Ltd. Class H",1988,0.42%
Aspen Pharmacare Holdings Limited,APN,0.42%
Tingyi (Cayman Islands) Holding Corp.,322,0.42%
"Seegene, Inc.",096530,0.42%
"COWAY Co., Ltd.",021240,0.41%
China Longyuan Power Group Corp. Ltd. Class H,916,0.41%
Wistron Corporation,3231,0.41%
Arab National Bank,1080,0.41%
"Micro-Star International Co., Ltd.",2377,0.41%
"SK Telecom Co., Ltd.",017670,0.4%
"Compal Electronics, Inc.",2324,0.39%
Jubilant Foodworks Limited,533155,0.39%
Apollo Hospitals Enterprise Limited,508869,0.38%
Mr Price Group Limited,MRP,0.38%
"China Taiping Insurance Holdings Co., Ltd.",966,0.38%
China Resources Cement Holdings Limited,1313,0.36%
E-MART Inc.,139480,0.35%
"HANKOOK TIRE & TECHNOLOGY Co., Ltd.",161390,0.35%
Hua Hong Semiconductor Ltd.,1347,0.35%
Jarir Marketing Co.,4190,0.35%
Reinet Investments S.C.A.,RNI,0.35%
Kumba Iron Ore Limited,KIO,0.35%
Kingboard Holdings Limited,148,0.34%
Harmony Gold Mining Co. Ltd.,HAR,0.34%
Larsen & Toubro Infotech Ltd,540005,0.34%
Pou Chen Corporation,9904,0.34%
Qatar Electricity & Water Co.,QEWS,0.34%
Brilliance China Automotive Holdings Limited,1114,0.33%
Wharf (Holdings) Ltd.,4,0.33%
Inter RAO UES PJSC,IRAO,0.33%
Hypera S.A.,HYPE3,0.32%
Powertech Technology Inc.,6239,0.32%
Sul America SA Ctf de Deposito de Acoes Cons of 1 Sh + 2 Pfd Shs,SULA11,0.32%
TIM SA (Brazil),TIMS3,0.31%
"LG Innotek Co., Ltd",011070,0.31%
WPG Holding Co Ltd,3702,0.31%
"Kumho Petrochemical Co., Ltd.",011780,0.31%
"PLDT, Inc.",TEL,0.31%
"Zhuzhou CRRC Times Electric Co., Ltd. Class H",3898,0.3%
Tiger Brands Limited,TBS,0.3%
Supermax Corp. Bhd.,7106,0.3%
Zhen Ding Technology Holding Limited,4958,0.3%
LG Uplus Corp,032640,0.3%
Exxaro Resources Limited,EXX,0.3%
Commercial Bank (Q.S.C.),CBQK,0.3%
Inventec Corporation,2356,0.3%
China MeiDong Auto Holdings Ltd.,1268,0.29%
