DINT: Davis Select International ETF
Inception Date: 2018-03-01
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	280053
Shares Outstanding: 12000000
Expense Ratio: 0.75%
Tracks This Index: n/a
ETFdb.com Category: Foreign Large Cap Equities
Issuer: Davis Advisors
Structure: ETF
ETF Home Page: https://etfdb.com/etf/DINT


Holding,Symbol,Weighting
U.S. Dollar,Other,18.5%
"New Oriental Education & Technology Group, Inc. Sponsored ADR",EDU,8.72%
Meituan Class B,3690,6.7%
DNB ASA,DNB,5.16%
Alibaba Group Holding Ltd. Sponsored ADR,BABA,5.02%
DBS Group Holdings Ltd,D05,4.92%
AIA Group Limited,1299,4.9%
Danske Bank A/S,DANSKE,4.66%
Julius Baer Gruppe AG,BAER,4.62%
Bank of N.T. Butterfield & Son Limited (The),NTB,4.38%
Schneider Electric SE,SU,4.32%
"JD.com, Inc. Sponsored ADR Class A",JD,4.3%
Ferguson Plc,FERG,4.23%
Naspers Limited Class N,NPN,3.53%
Tokyo Electron Ltd.,8035,2.43%
Hollysys Automation Technologies Ltd.,HOLI,2.4%
FILA Holdings Corp.,081660,2.09%
Noah Holdings Ltd. Sponsored ADR Class A,NOAH,1.71%
Roche Holding Ltd,ROG,1.61%
Novartis AG Sponsored ADR,NVS,1.39%
Brenntag AG,BNR,1.16%
"Baidu, Inc. Sponsored ADR Class A",BIDU,1.11%
"iQIYI, Inc. Sponsored ADR Class A",IQ,0.95%
Trip.com Group Ltd. Sponsored ADR,TCOM,0.75%
Metro Bank PLC,MTRO,0.31%
Yiren Digital Ltd. Sponsored ADR,YRD,0.13%
