SLYV: SPDR S&P 600 Small Cap Value ETF
Inception Date: 2000-09-29
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	2794650
Shares Outstanding: 42752000
Expense Ratio: 0.15%
Tracks This Index: S&P SmallCap 600 Value Index
ETFdb.com Category: Small Cap Value Equities
Issuer: State Street SPDR
Structure: ETF
ETF Home Page: https://etfdb.com/etf/SLYV


Holding,Symbol,Weighting
Capri Holdings Limited,CPRI,1.47%
Macy\'s Inc,M,0.82%
"BankUnited, Inc.",BKU,0.75%
"First Hawaiian, Inc.",FHB,0.72%
"Resideo Technologies, Inc.",REZI,0.69%
"Pacific Premier Bancorp, Inc.",PPBI,0.69%
"Asbury Automotive Group, Inc.",ABG,0.66%
Old National Bancorp,ONB,0.64%
Avista Corporation,AVA,0.64%
"Insight Enterprises, Inc.",NSIT,0.62%
Ameris Bancorp,ABCB,0.62%
"Columbia Banking System, Inc.",COLB,0.6%
ABM Industries Incorporated,ABM,0.59%
Assured Guaranty Ltd.,AGO,0.59%
American Equity Investment Life Holding Company,AEL,0.59%
"Helmerich & Payne, Inc.",HP,0.58%
"United Community Banks, Inc.",UCBI,0.58%
Simmons First National Corporation Class A,SFNC,0.55%
Barnes Group Inc.,B,0.55%
"Independent Bank Group, Inc.",IBTX,0.54%
Bed Bath & Beyond Inc.,BBBY,0.52%
"Group 1 Automotive, Inc.",GPI,0.52%
"South Jersey Industries, Inc.",SJI,0.51%
Allegheny Technologies Incorporated,ATI,0.5%
Sanmina Corporation,SANM,0.49%
Cadence Bancorporation Class A,CADE,0.48%
Brandywine Realty Trust,BDN,0.48%
Cooper Tire & Rubber Company,CTB,0.48%
"Aerojet Rocketdyne Holdings, Inc.",AJRD,0.48%
"Meritor, Inc.",MTOR,0.47%
First Bancorp,FBP,0.47%
"PDC Energy, Inc.",PDCE,0.47%
"SkyWest, Inc",SKYW,0.47%
Trinseo SA,TSE,0.45%
"Hub Group, Inc. Class A",HUBG,0.45%
Lexington Realty Trust,LXP,0.44%
"Magellan Health, Inc.",MGLN,0.44%
Boise Cascade Co.,BCC,0.44%
Renasant Corporation,RNST,0.44%
"Itron, Inc.",ITRI,0.44%
"First Midwest Bancorp, Inc.",FMBI,0.43%
"Retail Properties of America, Inc. Class A",RPAI,0.43%
Agree Realty Corporation,ADC,0.43%
Monro Inc,MNRO,0.42%
Iridium Communications Inc.,IRDM,0.42%
Washington Real Estate Investment Trust,WRE,0.42%
PennyMac Mortgage Investment Trust,PMT,0.41%
"Community Bank System, Inc.",CBU,0.41%
Horace Mann Educators Corporation,HMN,0.41%
Knowles Corp.,KN,0.4%
First Financial Bancorp.,FFBC,0.4%
"Xenia Hotels & Resorts, Inc.",XHR,0.4%
"Steven Madden, Ltd.",SHOO,0.39%
DiamondRock Hospitality Company,DRH,0.39%
"UFP Industries, Inc.",UFPI,0.39%
Integer Holdings Corporation,ITGR,0.38%
Banner Corporation,BANR,0.38%
"Northwest Bancshares, Inc.",NWBI,0.38%
"Capitol Federal Financial, Inc.",CFFN,0.38%
Seacoast Banking Corporation of Florida,SBCF,0.38%
Kaman Corporation Class A,KAMN,0.37%
"Wolverine World Wide, Inc.",WWW,0.37%
"Waddell & Reed Financial, Inc. Class A",WDR,0.37%
Retail Opportunity Investments Corp.,ROIC,0.37%
Kaiser Aluminum Corporation,KALU,0.37%
"SPX Flow, Inc.",FLOW,0.36%
Brady Corporation Class A,BRC,0.36%
"Bloomin\' Brands, Inc.",BLMN,0.36%
UniFirst Corporation,UNF,0.36%
SITE Centers Corp.,SITC,0.36%
ODP Corporation,ODP,0.36%
"EnPro Industries, Inc.",NPO,0.36%
Global Net Lease Inc,GNL,0.36%
Independent Bank Corp.,INDB,0.36%
Realogy Holdings Corp.,RLGY,0.35%
"Sykes Enterprises, Incorporated",SYKE,0.35%
Simply Good Foods Co,SMPL,0.34%
Moog Inc. Class A,MOG.A,0.34%
"American Assets Trust, Inc.",AAT,0.34%
"Apollo Commercial Real Estate Finance, Inc.",ARI,0.34%
Select Medical Holdings Corporation,SEM,0.34%
CVB Financial Corp.,CVBF,0.34%
"Sally Beauty Holdings, Inc.",SBH,0.34%
"Myriad Genetics, Inc.",MYGN,0.34%
Korn Ferry,KFY,0.33%
"Atlas Air Worldwide Holdings, Inc.",AAWW,0.33%
"Dave & Buster\'s Entertainment, Inc.",PLAY,0.33%
John Bean Technologies Corporation,JBT,0.33%
Signet Jewelers Limited,SIG,0.33%
Northwest Natural Holding Co.,NWN,0.33%
Harsco Corporation,HSC,0.33%
CONMED Corporation,CNMD,0.33%
Allegiant Travel Company,ALGT,0.33%
"New York Mortgage Trust, Inc.",NYMT,0.32%
Rogers Corporation,ROG,0.32%
"TTM Technologies, Inc.",TTMI,0.32%
Innospec Inc.,IOSP,0.32%
NBT Bancorp Inc.,NBTB,0.32%
Carpenter Technology Corporation,CRS,0.32%
American States Water Company,AWR,0.31%
"Core-Mark Holding Company, Inc.",CORE,0.31%
"Eagle Bancorp, Inc.",EGBN,0.31%
"Hope Bancorp, Inc.",HOPE,0.31%
J & J Snack Foods Corp.,JJSF,0.31%
"M/I Homes, Inc.",MHO,0.3%
Stewart Information Services Corporation,STC,0.3%
"Veritex Holdings, Inc.",VBTX,0.3%
GMS Inc.,GMS,0.3%
"Provident Financial Services, Inc.",PFS,0.3%
"MEDNAX, Inc.",MD,0.3%
H.B. Fuller Company,FUL,0.3%
Arconic Corp.,ARNC,0.3%
"Schweitzer-Mauduit International, Inc.",SWM,0.29%
Granite Construction Incorporated,GVA,0.29%
Encore Wire Corporation,WIRE,0.29%
Abercrombie & Fitch Co. Class A,ANF,0.29%
"NETGEAR, Inc.",NTGR,0.29%
Cardtronics plc Class A,CATM,0.29%
Kite Realty Group Trust,KRG,0.29%
"Alexander & Baldwin, Inc.",ALEX,0.29%
"Arcosa, Inc.",ACA,0.28%
"PriceSmart, Inc.",PSMT,0.28%
"Encore Capital Group, Inc.",ECPG,0.28%
Universal Corp,UVV,0.28%
"Greenbrier Companies, Inc.",GBX,0.28%
"Mueller Industries, Inc.",MLI,0.28%
Deluxe Corporation,DLX,0.28%
"AMN Healthcare Services, Inc.",AMN,0.28%
AAR CORP.,AIR,0.28%
Glaukos Corp,GKOS,0.28%
Acadia Realty Trust,AKR,0.28%
ePlus inc.,PLUS,0.28%
"Applied Industrial Technologies, Inc.",AIT,0.27%
"Watts Water Technologies, Inc. Class A",WTS,0.27%
Stepan Company,SCL,0.27%
Rambus Inc.,RMBS,0.27%
"Brinker International, Inc.",EAT,0.27%
"Covetrus, Inc.",CVET,0.26%
MTS Systems Corporation,MTSC,0.26%
California Water Service Group,CWT,0.26%
"Oxford Industries, Inc.",OXM,0.26%
"Safety Insurance Group, Inc.",SAFT,0.26%
ESCO Technologies Inc.,ESE,0.26%
Archrock Inc.,AROC,0.26%
Albany International Corp. Class A,AIN,0.26%
AMC Networks Inc. Class A,AMCX,0.25%
GEO Group Inc,GEO,0.25%
Pitney Bowes Inc.,PBI,0.25%
ArcBest Corporation,ARCB,0.25%
Office Properties Income Trust,OPI,0.25%
iStar Inc.,STAR,0.25%
"Warrior Met Coal, Inc.",HCC,0.25%
Mack-Cali Realty Corporation,CLI,0.25%
FB Financial Corporation,FBK,0.25%
Fabrinet,FN,0.25%
"M.D.C. Holdings, Inc.",MDC,0.24%
"G-III Apparel Group, Ltd.",GIII,0.24%
"Kontoor Brands, Inc.",KTB,0.24%
First Commonwealth Financial Corporation,FCF,0.24%
SPX Corporation,SPXC,0.24%
"Easterly Government Properties, Inc.",DEA,0.24%
CareTrust REIT Inc,CTRE,0.24%
"Dril-Quip, Inc.",DRQ,0.24%
"Kulicke & Soffa Industries, Inc.",KLIC,0.23%
"Hillenbrand, Inc.",HI,0.23%
"Winnebago Industries, Inc.",WGO,0.23%
"Southside Bancshares, Inc.",SBSI,0.23%
"Benchmark Electronics, Inc.",BHE,0.23%
"Patterson-UTI Energy, Inc.",PTEN,0.23%
Uniti Group Inc.,UNIT,0.23%
"S&T Bancorp, Inc.",STBA,0.23%
Diversified Healthcare Trust,DHC,0.23%
Cheesecake Factory Incorporated,CAKE,0.23%
Neenah Inc,NP,0.22%
"Owens & Minor, Inc.",OMI,0.22%
First Bancorp,FBNC,0.22%
Plexus Corp.,PLXS,0.22%
Matthews International Corporation Class A,MATW,0.22%
Cogent Communications Holdings Inc,CCOI,0.22%
"Employers Holdings, Inc.",EIG,0.22%
OFG Bancorp,OFG,0.22%
Cubic Corporation,CUB,0.22%
"LTC Properties, Inc.",LTC,0.22%
Callaway Golf Company,ELY,0.22%
ProAssurance Corporation,PRA,0.22%
"Brookline Bancorp, Inc.",BRKL,0.22%
"Four Corners Property Trust, Inc.",FCPT,0.22%
"Summit Hotel Properties, Inc.",INN,0.22%
"American Axle & Manufacturing Holdings, Inc.",AXL,0.22%
Standex International Corporation,SXI,0.22%
Michaels Companies Inc,MIK,0.22%
Kraton Corporation,KRA,0.21%
Wabash National Corporation,WNC,0.21%
James River Group Holdings Ltd,JRVR,0.21%
Lantheus Holdings Inc,LNTH,0.21%
LaZBoy Incorporated,LZB,0.21%
"Sonic Automotive, Inc. Class A",SAH,0.21%
Griffon Corporation,GFF,0.21%
Chesapeake Utilities Corporation,CPK,0.21%
National Storage Affiliates Trust,NSA,0.2%
Tompkins Financial Corporation,TMP,0.2%
"Methode Electronics, Inc.",MEI,0.2%
"Guess?, Inc.",GES,0.2%
E. W. Scripps Company Class A,SSP,0.2%
"Cardiovascular Systems, Inc.",CSII,0.2%
Enova International Inc,ENVA,0.2%
"BJ\'s Restaurants, Inc.",BJRI,0.2%
Materion Corporation,MTRN,0.19%
Heritage Financial Corporation,HFWA,0.19%
"Bottomline Technologies (de), Inc.",EPAY,0.19%
"Apogee Enterprises, Inc.",APOG,0.19%
Enerpac Tool Group Corp Class A,EPAC,0.19%
"Chefs\' Warehouse, Inc.",CHEF,0.19%
Xperi Holding Corporation,XPER,0.19%
"Hawaiian Holdings, Inc.",HA,0.19%
Industrial Logistics Properties Trust,ILPT,0.19%
Westamerica Bancorporation,WABC,0.19%
"Standard Motor Products, Inc.",SMP,0.19%
Southwestern Energy Company,SWN,0.19%
"CoreCivic, Inc.",CXW,0.18%
Third Point Reinsurance Ltd.,TPRE,0.18%
ManTech International Corporation Class A,MANT,0.18%
NOW Inc.,DNOW,0.18%
Meredith Corporation,MDP,0.18%
Matador Resources Company,MTDR,0.18%
"Flagstar Bancorp, Inc.",FBC,0.18%
"Great Western Bancorp, Inc.",GWB,0.18%
Ferro Corporation,FOE,0.18%
SEACOR Holdings Inc.,CKH,0.18%
"Oceaneering International, Inc.",OII,0.18%
Shenandoah Telecommunications Company,SHEN,0.17%
Glatfelter Corporation,GLT,0.17%
"HomeStreet, Inc.",HMST,0.17%
"Children\'s Place, Inc.",PLCE,0.17%
American Woodmark Corporation,AMWD,0.17%
"CSG Systems International, Inc.",CSGS,0.17%
Scholastic Corporation,SCHL,0.17%
Fresh Del Monte Produce Inc.,FDP,0.17%
"Andersons, Inc.",ANDE,0.17%
Quanex Building Products Corporation,NX,0.17%
Vector Group Ltd.,VGR,0.17%
Range Resources Corporation,RRC,0.17%
Progress Software Corporation,PRGS,0.17%
"OSI Systems, Inc.",OSIS,0.17%
Gentherm Incorporated,THRM,0.17%
Unisys Corporation,UIS,0.16%
"Raven Industries, Inc.",RAVN,0.16%
Natus Medical Incorporated,NTUS,0.16%
"Kelly Services, Inc. Class A",KELYA,0.16%
Preferred Bank,PFBC,0.16%
"ScanSource, Inc.",SCSC,0.16%
"Boston Private Financial Holdings, Inc.",BPFH,0.16%
"John B. Sanfilippo & Son, Inc.",JBSS,0.16%
"U.S. Physical Therapy, Inc.",USPH,0.16%
"PBF Energy, Inc. Class A",PBF,0.16%
"Coca-Cola Consolidated, Inc.",COKE,0.16%
3D Systems Corporation,DDD,0.16%
Tennant Company,TNC,0.16%
Core Laboratories NV,CLB,0.16%
"ADTRAN, Inc.",ADTN,0.16%
"Calavo Growers, Inc.",CVGW,0.16%
"AMERISAFE, Inc.",AMSF,0.16%
"US Ecology, Inc.",ECOL,0.16%
RPT Realty,RPT,0.16%
Park National Corporation,PRK,0.16%
"ARMOUR Residential REIT, Inc.",ARR,0.16%
"TrueBlue, Inc.",TBI,0.15%
"Armada Hoffler Properties, Inc.",AHH,0.15%
"Allegiance Bancshares, Inc.",ABTX,0.15%
Banc of California Incorporated,BANC,0.15%
Aaron\'s Company Inc,AAN,0.15%
"Cavco Industries, Inc.",CVCO,0.15%
SM Energy Company,SM,0.15%
Koppers Holdings Inc.,KOP,0.15%
"U.S. Concrete, Inc.",USCR,0.15%
TrustCo Bank Corp NY,TRST,0.15%
Endo International Plc,ENDP,0.15%
Varex Imaging Corporation,VREX,0.15%
"Independence Realty Trust, Inc.",IRT,0.15%
Clearwater Paper Corporation,CLW,0.15%
Aegion Corporation,AEGN,0.14%
"Redwood Trust, Inc.",RWT,0.14%
"Helix Energy Solutions Group, Inc.",HLX,0.14%
Cooper-Standard Holdings Inc.,CPS,0.14%
"Inter Parfums, Inc.",IPAR,0.14%
"Berkshire Hills Bancorp, Inc.",BHLB,0.14%
Bristow Group Inc,VTOL,0.14%
"Northfield Bancorp, Inc.",NFBK,0.14%
"Tanger Factory Outlet Centers, Inc.",SKT,0.14%
SpartanNash Company,SPTN,0.14%
ProPetro Holding Corp.,PUMP,0.14%
City Holding Company,CHCO,0.14%
"Interface, Inc.",TILE,0.14%
"Caleres, Inc.",CAL,0.14%
"Heidrick & Struggles International, Inc.",HSII,0.13%
"Cal-Maine Foods, Inc.",CALM,0.13%
Granite Point Mortgage Trust Inc.,GPMT,0.13%
"GCP Applied Technologies, Inc.",GCP,0.13%
"United Fire Group, Inc.",UFCS,0.13%
"Advansix, Inc.",ASIX,0.13%
Capstead Mortgage Corporation,CMO,0.13%
AZZ Inc.,AZZ,0.13%
