CHIC: Global X MSCI China Communication Services ETF
Inception Date: 2009-12-08
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	17549
Shares Outstanding: 649000
Expense Ratio: 0.65%
Tracks This Index: MSCI China Communication Services 10/50 Index
ETFdb.com Category: China Equities
Issuer: Global X
Structure: 
ETF Home Page: https://etfdb.com/etf/CHIC


Holding,Symbol,Weighting
"Baidu, Inc. Sponsored ADR Class A",BIDU,13.08%
"NetEase, Inc. Sponsored ADR",NTES,9.04%
Tencent Holdings Ltd.,700,8.3%
China Mobile Limited,941,7.25%
"Bilibili, Inc. Sponsored ADR Class Z",BILI,4.83%
"Autohome, Inc. Sponsored ADR Class A",ATHM,3.42%
"Mango Excellent Media Co., Ltd. Class A",300413,2.76%
"JOYY, Inc. Sponsored ADR Class A",YY,2.75%
Focus Media Information Technology Co Ltd Class A,002027,2.74%
China Tower Corp. Ltd. Class H,788,2.67%
SINA Corp.,SINA,2.66%
"iQIYI, Inc. Sponsored ADR Class A",IQ,2.55%
"Wuhu Sanqi Interactive Entertainment Network Technology Group Co., Ltd. Class A",002555,2.27%
China Telecom Corp. Ltd. Class H,728,2.23%
China Unicom (Hong Kong) Limited,762,2.21%
"Perfect World Co., Ltd. Class A",002624,2.16%
Weibo Corp Sponsored ADR Class A,WB,2.15%
Momo Inc Sponsored ADR Class A,MOMO,2.01%
"G-Bits Network Technology (Xiamen) Co., Ltd. Class A",603444,1.96%
"HUYA, Inc. Sponsored ADR Class A",HUYA,1.92%
Alibaba Pictures Group Limited,1060,1.91%
"Beijing Enlight Media Co., Ltd. Class A",300251,1.91%
Oriental Pearl Media Co. Ltd. Class A,600637,1.86%
China United Network Communications Limited Class A,600050,1.84%
Giant Network Group Co. Ltd. Class A,002558,1.82%
"Zhejiang Century Huatong Group Co., Ltd. Class A",002602,1.71%
"Beijing Kunlun Tech Co., Ltd. Class A",300418,1.7%
DouYu International Holdings Ltd. Sponsored ADR,DOYU,1.65%
Leo Group Co. Ltd. Class A,002131,1.65%
"NanJi E-Commerce Co., LTD. Class A",002127,1.58%
"China Film Co., Ltd. Class A",600977,1.56%
"China South Publishing & Media Group Co., Ltd Class A",601098,1.37%
U.S. Dollar,Other,0.4%
Tencent Music Entertainment Group Sponsored ADR Class A,TME,0.03%
China Literature Ltd.,772,0.03%
National Agricultural Holdings Limited,1236,0.0%
