BOTZ: Global X Robotics & Artificial Intelligence Thematic ETF
Inception Date: 2016-09-12
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	2362740
Shares Outstanding: 71403000
Expense Ratio: 0.68%
Tracks This Index: Indxx Global Robotics & Artificial Intelligence Thematic Index
ETFdb.com Category: Global Equities
Issuer: Global X
Structure: ETF
ETF Home Page: https://etfdb.com/etf/BOTZ


Holding,Symbol,Weighting
"Intuitive Surgical, Inc.",ISRG,7.99%
NVIDIA Corporation,NVDA,7.88%
Fanuc Corporation,6954,7.74%
Keyence Corporation,6861,7.7%
ABB Ltd.,ABBN,7.32%
Renishaw plc,RSW,5.24%
"Daifuku Co., Ltd.",6383,4.69%
"Brooks Automation, Inc.",BRKS,4.63%
Yaskawa Electric Corporation,6506,4.6%
Tecan Group AG,TECN,4.48%
OMRON Corporation,6645,4.32%
SMC Corporation,6273,3.76%
Mitsubishi Electric Corp.,6503,3.71%
Cerence Inc.,CRNC,3.4%
John Bean Technologies Corporation,JBT,3.33%
"AI inside, Inc.",4488,2.43%
"Maxar Technologies, Inc.",MAXR,2.15%
Cargotec Oyj Class B,CGCBV,2.12%
iRobot Corporation,IRBT,2.06%
"AeroVironment, Inc.",AVAV,1.92%
ATS Automation Tooling Systems Inc.,ATA,1.5%
"FARO Technologies, Inc.",FARO,1.16%
Nachi-Fujikoshi Corp.,6474,0.94%
CYBERDYNE Inc.,7779,0.88%
Hirata Corporation,6258,0.73%
"PKSHA Technology, Inc.",3993,0.7%
"Shibaura Machine Co., Ltd.",6104,0.63%
"Helix Energy Solutions Group, Inc.",HLX,0.58%
IDEC Corporation,6652,0.53%
"RPA Holdings, Inc.",6572,0.33%
Autonomous Control Systems Laboratory Ltd.,6232,0.3%
"Neural Pocket, Inc.",4056,0.26%
U.S. Dollar,Other,0.0%
