IYW: iShares U.S. Technology ETF
Inception Date: 2000-05-19
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	6772240
Shares Outstanding: 79500000
Expense Ratio: 0.42%
Tracks This Index: Dow Jones U.S. Technology Index
ETFdb.com Category: Technology Equities
Issuer: iShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/IYW


Holding,Symbol,Weighting
Apple Inc.,AAPL,20.62%
Microsoft Corporation,MSFT,16.35%
Alphabet Inc. Class A,GOOGL,4.36%
"Facebook, Inc. Class A",FB,4.25%
Alphabet Inc. Class C,GOOG,4.21%
NVIDIA Corporation,NVDA,3.4%
Adobe Inc.,ADBE,2.53%
Intel Corporation,INTC,2.15%
"salesforce.com, inc.",CRM,2.14%
"Cisco Systems, Inc.",CSCO,1.99%
Broadcom Inc.,AVGO,1.86%
Qualcomm Inc,QCOM,1.81%
Texas Instruments Incorporated,TXN,1.59%
Oracle Corporation,ORCL,1.29%
International Business Machines Corporation,IBM,1.18%
"Advanced Micro Devices, Inc.",AMD,1.16%
"ServiceNow, Inc.",NOW,1.13%
Intuit Inc.,INTU,1.05%
"Micron Technology, Inc.",MU,0.88%
"Applied Materials, Inc.",AMAT,0.83%
Lam Research Corporation,LRCX,0.72%
"Zoom Video Communications, Inc. Class A",ZM,0.71%
"Autodesk, Inc.",ADSK,0.71%
"Analog Devices, Inc.",ADI,0.57%
"Twilio, Inc. Class A",TWLO,0.5%
"Snap, Inc. Class A",SNAP,0.48%
NXP Semiconductors NV,NXPI,0.47%
Cognizant Technology Solutions Corporation Class A,CTSH,0.46%
"Workday, Inc. Class A",WDAY,0.45%
"Twitter, Inc.",TWTR,0.45%
"DocuSign, Inc.",DOCU,0.44%
"Synopsys, Inc.",SNPS,0.42%
KLA Corporation,KLAC,0.42%
"CrowdStrike Holdings, Inc. Class A",CRWD,0.42%
"Match Group, Inc.",MTCH,0.41%
"Cadence Design Systems, Inc.",CDNS,0.4%
Veeva Systems Inc Class A,VEEV,0.39%
Microchip Technology Incorporated,MCHP,0.38%
"Xilinx, Inc.",XLNX,0.37%
HP Inc.,HPQ,0.36%
"Palo Alto Networks, Inc.",PANW,0.36%
"Trade Desk, Inc. Class A",TTD,0.35%
eBay Inc.,EBAY,0.35%
Marvell Technology Group Ltd.,MRVL,0.34%
"ANSYS, Inc.",ANSS,0.33%
"Okta, Inc. Class A",OKTA,0.32%
"RingCentral, Inc. Class A",RNG,0.32%
"Motorola Solutions, Inc.",MSI,0.3%
Splunk Inc.,SPLK,0.29%
"Skyworks Solutions, Inc.",SWKS,0.27%
"Maxim Integrated Products, Inc.",MXIM,0.25%
"Coupa Software, Inc.",COUP,0.25%
Cerner Corporation,CERN,0.25%
"Etsy, Inc.",ETSY,0.24%
"VeriSign, Inc.",VRSN,0.23%
"Enphase Energy, Inc.",ENPH,0.23%
"Paycom Software, Inc.",PAYC,0.23%
"Slack Technologies, Inc. Class A",WORK,0.22%
"Fortinet, Inc.",FTNT,0.21%
"Teradyne, Inc.",TER,0.21%
"EPAM Systems, Inc.",EPAM,0.21%
"Qorvo, Inc.",QRVO,0.2%
Datadog Inc Class A,DDOG,0.2%
CDW Corp.,CDW,0.2%
"Zillow Group, Inc. Class C",Z,0.2%
"MongoDB, Inc. Class A",MDB,0.19%
Garmin Ltd.,GRMN,0.19%
"Tyler Technologies, Inc.",TYL,0.19%
"Zendesk, Inc.",ZEN,0.18%
"HubSpot, Inc.",HUBS,0.18%
Dell Technologies Inc Class C,DELL,0.18%
"Akamai Technologies, Inc.",AKAM,0.18%
Western Digital Corporation,WDC,0.18%
"SolarEdge Technologies, Inc.",SEDG,0.17%
"SS&C Technologies Holdings, Inc.",SSNC,0.17%
"Citrix Systems, Inc.",CTXS,0.17%
