FXG: First Trust Consumer Staples AlphaDEX Fund
Inception Date: 2007-05-08
Fund Holdings as of: 2021-01-04
Total Assets Under Management (in thousands):	252968
Shares Outstanding: 4900000
Expense Ratio: 0.64%
Tracks This Index: StrataQuant Consumer Staples Index
ETFdb.com Category: Consumer Staples Equities
Issuer: First Trust
Structure: ETF
ETF Home Page: https://etfdb.com/etf/FXG


Holding,Symbol,Weighting
Pilgrim\'s Pride Corporation,PPC,4.93%
"Albertsons Companies, Inc. Class A",ACI,4.81%
CVS Health Corporation,CVS,4.67%
Molson Coors Beverage Company Class B,TAP,4.24%
"Boston Beer Company, Inc. Class A",SAM,4.2%
"Tyson Foods, Inc. Class A",TSN,4.16%
Ingredion Incorporated,INGR,4.06%
"Sprouts Farmers Markets, Inc.",SFM,3.76%
Kroger Co.,KR,3.69%
Monster Beverage Corporation,MNST,3.52%
"Nu Skin Enterprises, Inc. Class A",NUS,3.44%
Archer-Daniels-Midland Company,ADM,3.34%
Herbalife Nutrition Ltd.,HLF,3.33%
J.M. Smucker Company,SJM,3.12%
Corteva Inc,CTVA,3.11%
"Church & Dwight Co., Inc.",CHD,2.88%
Walgreens Boots Alliance Inc,WBA,2.69%
Grocery Outlet Holding Corp.,GO,2.4%
"Beyond Meat, Inc.",BYND,2.36%
"Conagra Brands, Inc.",CAG,2.35%
"Casey\'s General Stores, Inc.",CASY,2.33%
Procter & Gamble Company,PG,2.32%
"McCormick & Company, Incorporated",MKC,2.26%
"General Mills, Inc.",GIS,2.24%
McKesson Corporation,MCK,1.82%
Sysco Corporation,SYY,1.81%
"Energizer Holdings, Inc.",ENR,1.68%
Brown-Forman Corporation Class B,BF.B,1.61%
Reynolds Consumer Products Inc,REYN,1.58%
"Mondelez International, Inc. Class A",MDLZ,1.57%
AmerisourceBergen Corporation,ABC,1.55%
Hormel Foods Corporation,HRL,1.48%
US Foods Holding Corp.,USFD,1.14%
Keurig Dr Pepper Inc.,KDP,0.89%
Philip Morris International Inc.,PM,0.85%
"PepsiCo, Inc.",PEP,0.81%
Campbell Soup Company,CPB,0.78%
Clorox Company,CLX,0.74%
Kellogg Company,K,0.74%
Kimberly-Clark Corporation,KMB,0.7%
Morgan Stanley Institutional Liquidity Funds treasury Portfolio Institutional,MISXX,0.05%
U.S. Dollar,Other,0.0%
