DXGE: WisdomTree Germany Hedged Equity Fund
Inception Date: 2013-10-17
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	29819
Shares Outstanding: 950000
Expense Ratio: 0.48%
Tracks This Index: WisdomTree Germany Hedged Equity Index
ETFdb.com Category: Europe Equities
Issuer: WisdomTree
Structure: ETF
ETF Home Page: https://etfdb.com/etf/DXGE


Holding,Symbol,Weighting
BASF SE,BAS,6.94%
Allianz SE,ALV,6.92%
Siemens AG,SIE,5.98%
Bayer AG,BAYN,5.89%
Deutsche Telekom AG,DTE,5.83%
SAP SE,SAP,5.82%
Deutsche Post AG,DPW,5.15%
Bayerische Motoren Werke AG,BMW,4.44%
E.ON SE,EOAN,4.26%
Munich Reinsurance Company,MUV2,4.11%
Daimler AG,DAI,3.22%
Volkswagen AG,VOW,2.48%
Siemens Healthineers AG,SHL,2.43%
Continental AG,CON,2.31%
Evonik Industries AG,EVK,2.04%
Hannover Rueck SE,HNR1,1.94%
Deutsche Boerse AG,DB1,1.75%
Fresenius SE & Co. KGaA,FRE,1.7%
Fresenius Medical Care AG & Co. KGaA,FME,1.64%
RWE AG,RWE,1.63%
Infineon Technologies AG,IFX,1.59%
Knorr-Bremse AG,KBX,1.57%
Uniper SE,UN01,1.51%
Henkel AG & Co. KGaA,HEN,1.43%
Talanx AG,TLX,1.28%
Brenntag AG,BNR,1.25%
Covestro AG,1COV,1.2%
METRO AG,B4B,1.13%
Siltronic AG,WAF,1.09%
Rheinmetall AG,RHM,1.0%
LANXESS AG,LXS,0.99%
HeidelbergCement AG,HEI,0.96%
Symrise AG,SY1,0.89%
Merck KGaA,MRK,0.89%
Beiersdorf AG,BEI,0.88%
RATIONAL AG,RAA,0.88%
Bechtle AG,BC8,0.82%
Aurubis AG,NDA,0.77%
GEA Group AG,G1A,0.69%
Hapag-Lloyd AG,HLAG,0.6%
Fuchs Petrolub SE,FPE,0.18%
Durr AG,DUE,0.17%
Encavis AG,ECV,0.15%
Software AG,SOW,0.14%
Hamburger Hafen und Logistik AG,HHFA,0.14%
Carl Zeiss Meditec AG,AFX,0.13%
Nemetschek SE,NEM,0.12%
GRENKE AG,GLJ,0.1%
PATRIZIA AG,PAT,0.09%
Wacker Chemie AG,WCH,0.09%
Gerresheimer AG,GXI,0.09%
CropEnergies AG,CE2,0.09%
Suedzucker AG,SZU,0.09%
U.S. Dollar,Other,0.08%
Krones AG,KRN,0.07%
CompuGroup Medical SE & Co. KGaA,COP,0.07%
HORNBACH Baumarkt AG,HBM,0.07%
HORNBACH Holding AG & Co. KGaA,HBH,0.07%
CANCOM SE,COK,0.05%
STRATEC SE,SBS,0.03%
JENOPTIK AG,JEN,0.02%
Eckert & Ziegler Strahlen- und Medizintechnik AG,EUZ,0.02%
KION GROUP AG,KGX,0.01%
