CHII: Global X MSCI China Industrials ETF
Inception Date: 2009-11-30
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	2263
Shares Outstanding: 150000
Expense Ratio: 0.66%
Tracks This Index: Solactive China Industrials Index
ETFdb.com Category: China Equities
Issuer: Global X
Structure: ETF
ETF Home Page: https://etfdb.com/etf/CHII


Holding,Symbol,Weighting
"ZTO Express (Cayman), Inc. Sponsored ADR Class A",ZTO,7.71%
Country Garden Services Holdings Co. Ltd.,6098,7.11%
China Conch Venture Holdings Ltd.,586,5.64%
"Contemporary Amperex Technology Co., Ltd. Class A",300750,5.41%
CITIC Limited,267,2.96%
Fosun International Limited,656,2.89%
"Weichai Power Co., Ltd. Class H",2338,2.79%
"COSCO SHIPPING Holdings Co., Ltd. Class H",1919,2.25%
"S.F. Holding Co., Ltd. Class A",002352,2.21%
"Sany Heavy Industry Co., Ltd. Class A",600031,1.97%
"Zhuzhou CRRC Times Electric Co., Ltd. Class H",3898,1.71%
Haitian International Holdings Limited,1882,1.59%
China Everbright Environment Group Limited,257,1.5%
"A-Living Smart City Services Co., Ltd. Class H",3319,1.46%
China Communications Construction Co. Ltd. Class H,1800,1.4%
China State Construction Engineering Corp. Ltd. Class A,601668,1.38%
51job Inc Sponsored ADR,JOBS,1.35%
BOC Aviation Limited,2588,1.3%
Greentown Service Group Co. Ltd.,2869,1.3%
Sinotruk Hong Kong Ltd.,3808,1.29%
"China Merchants Port Holdings Co., Ltd.",144,1.28%
Shenzhen International Holdings Limited,152,1.27%
AviChina Industry & Technology Co. Ltd. Class H,2357,1.26%
China Lesso Group Holdings Limited,2128,1.24%
China Railway Group Limited Class H,390,1.22%
Zoomlion Heavy Industry Science & Technology Co. Ltd. Class H,1157,1.14%
"Beijing Capital International Airport Co., Ltd. Class H",694,1.12%
"Xinjiang Goldwind Science & Technology Co., Ltd. Class H",2208,1.11%
CRRC Corporation Limited Class H,1766,1.1%
"Shenzhen Inovance Technology Co., Ltd Class A",300124,1.07%
Air China Limited Class H,753,1.04%
"Jiangsu Hengli Hydraulic Co., Ltd. Class A",601100,1.02%
EVE Energy Co. Ltd. Class A,300014,0.99%
Jiangsu Expressway Co. Ltd. Class H,177,0.98%
COSCO SHIPPING Ports Limited,1199,0.9%
Zhejiang Expressway Co. Ltd. Class H,576,0.9%
CRRC Corporation Limited Class A,601766,0.88%
AECC Aviation Power Co Ltd Class A,600893,0.88%
"NARI Technology Co., Ltd. Class A",600406,0.85%
China State Construction International Holdings Limited,3311,0.83%
"COSCO SHIPPING Holdings Co., Ltd. Class A",601919,0.79%
China Railway Construction Corporation Limited Class H,1186,0.78%
China Communications Services Corp. Ltd. Class H,552,0.77%
China Southern Airlines Company Limited Class H,1055,0.75%
China Railway Group Limited Class A,601390,0.74%
AVIC Xi\'an Aircraft Industry Group Company Ltd. Class A,000768,0.7%
"Sungrow Power Supply Co., Ltd. Class A",300274,0.69%
China Shipbuilding Industry Company Limited Class A,601989,0.65%
"Daqin Railway Co., Ltd. Class A",601006,0.64%
"Weichai Power Co., Ltd. Class A",000338,0.63%
China Railway Construction Corporation Limited Class A,601186,0.63%
"Zhejiang Sanhua Intelligent Controls Co., Ltd. Class A",002050,0.61%
"AVIC Shenyang Aircraft Co., Ltd. Class A",600760,0.58%
"Zhejiang Chint Electrics Co., Ltd Class A",601877,0.58%
"Shanghai M&G Stationery, Inc.",603899,0.54%
"Shanghai International Airport Co., Ltd. Class A",600009,0.46%
Beijing New Building Materials Public Limited Company Class A,000786,0.46%
Zoomlion Heavy Industry Science & Technology Co. Ltd. Class A,000157,0.44%
"Beijing-Shanghai High-Speed Railway Co., Ltd. Class A",601816,0.43%
U.S. Dollar,Other,0.42%
"Power Construction Corporation of China, Ltd. Class A",601669,0.41%
China Southern Airlines Company Limited Class A,600029,0.39%
Gotion High-tech Co. Ltd. Class A,002074,0.34%
"Spring Airlines Co., Ltd. Class A",601021,0.34%
"Zhejiang Dingli Machinery Co., Ltd. Class A",603338,0.34%
"Xinjiang Goldwind Science & Technology Co., Ltd. Class A",002202,0.34%
Metallurgical Corporation of China Ltd. Class A,601618,0.34%
"SUNWODA Electronic Co., Ltd. Class A",300207,0.33%
Air China Limited Class A,601111,0.33%
Shanghai Electric Group Company Limited Class A,601727,0.31%
"Yunda Holding Co., Ltd. Class A",002120,0.3%
China Eastern Airlines Corporation Limited Class A,600115,0.3%
AVIC Electromechanical Systems Co. Ltd. Class A,002013,0.3%
"XCMG Construction Machinery Co., Ltd. Class A",000425,0.29%
"Guangdong Kinlong Hardware Products Co., Ltd. Class A",002791,0.29%
"Shanghai International Port (Group) Co., Ltd. Class A",600018,0.29%
"Yantai Eddie Precision Machinery Co., Ltd. Class A",603638,0.28%
"China Spacesat Co., Ltd. Class A",600118,0.26%
"Zhengzhou Yutong Bus Co., Ltd. Class A",600066,0.26%
"Hongfa Technology Co., Ltd. Class A",600885,0.26%
Avicopter Plc Class A,600038,0.25%
TBEA Co Ltd. Class A,600089,0.25%
"YTO Express Group Co.,Ltd. Class A",600233,0.24%
Guangzhou Baiyun International Airport Company Limited Class A,600004,0.23%
"Jiangsu Zhongtian Technology Co., Ltd. Class A",600522,0.23%
China Communications Construction Co. Ltd. Class A,601800,0.23%
"Hefei Meyer Optoelectronic Technology, Inc. Class A",002690,0.21%
China Gezhouba Group Company Limited Class A,600068,0.2%
Zhejiang Weixing New Building Materials Co. Ltd. Class A,002372,0.2%
"China National Chemical Engineering Co., Ltd Class A",601117,0.2%
"Shanghai Construction Group Co., Ltd. Class A",600170,0.19%
"China Avionics Systems Co., Ltd. Class A",600372,0.19%
"AECC Aero-engine Control Co., Ltd. Class A",000738,0.19%
"FangDa Carbon New Material Co., Ltd. Class A",600516,0.18%
Dongfang Electric Corporation Limited Class A,600875,0.18%
Hebei Construction Group Co. Ltd. Class H,1727,0.18%
"Suzhou Gold Mantis Construction and Decoration Co., Ltd. Class A",002081,0.17%
"Beijing OriginWater Technology Co., Ltd. Class A",300070,0.17%
Xiamen C&D Inc. Class A,600153,0.16%
"Topsec Technologies Group, Inc. Class A",002212,0.16%
"Centre Testing International Group Co., Ltd. Class A",300012,0.15%
Inner Mongolia First Machinery Group Co Ltd Class A,600967,0.15%
"China Aerospace Times Electronics Co., Ltd. Class A",600879,0.14%
Sinotrans Ltd. Class A,601598,0.14%
"SIASUN Robot & Automation CO., Ltd. Class A",300024,0.13%
"East Group Co., Ltd. Class A",300376,0.12%
"Shenzhen Airport Co., Ltd. Class A",000089,0.12%
"STO Express Co., Ltd. Class A",002468,0.1%
