KEMQ: KraneShares Emerging Markets Consumer Technology ETF
Inception Date: 2017-10-12
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	58775
Shares Outstanding: 1800000
Expense Ratio: 0.8%
Tracks This Index: Solactive Emerging Markets Consumer Technology Index
ETFdb.com Category: Emerging Markets Equities
Issuer: KraneShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/KEMQ


Holding,Symbol,Weighting
"Pinduoduo, Inc. Sponsored ADR Class A",PDD,4.13%
"MercadoLibre, Inc.",MELI,3.72%
"JD.com, Inc. Class A",9618,3.65%
Meituan Class B,3690,3.53%
"NetEase, Inc",9999,3.53%
"Baidu, Inc. Sponsored ADR Class A",BIDU,3.5%
NAVER Corp.,035420,3.42%
Sea Ltd. (Singapore) Sponsored ADR Class A,SE,3.37%
Naspers Limited Class N,NPN,3.37%
Tencent Holdings Ltd.,700,3.31%
Alibaba Group Holding Ltd.,9988,3.06%
PagSeguro Digital Ltd. Class A,PAGS,3.0%
Delivery Hero SE,DHER,2.99%
"Bilibili, Inc. Sponsored ADR Class Z",BILI,2.88%
StoneCo Ltd. Class A,STNE,2.87%
"New Oriental Education & Technology Group, Inc.",9901,2.73%
"NEXON Co., Ltd.",3659,2.69%
Greek Organisation of Football Prognostics SA,OPAP,2.66%
TAL Education Group Sponsored ADR Class A,TAL,2.58%
NCsoft Corporation,036570,2.57%
XP Inc. Class A,XP,2.56%
momo.com Incorporated,8454,2.53%
Netmarble Corp.,251270,2.51%
Kakao Corp.,035720,2.5%
DOUZONE BIZON CO.LTD,012510,2.5%
Yandex NV Class A,YNDX,2.47%
Trip.com Group Ltd. Sponsored ADR,TCOM,2.43%
Mail.ru Group Ltd. Sponsored GDR,MAIL,2.26%
B2W Companhia Digital,BTOW3,2.26%
Alibaba Health Information Technology Ltd.,241,2.25%
MakeMyTrip Ltd.,MMYT,0.88%
Headhunter Group Plc Sponsored ADR,HHR,0.83%
PearlAbyss Corp.,263750,0.82%
NHN KCP Corp.,060250,0.8%
"International Games System Co., Ltd.",3293,0.8%
Network International Holdings Plc,NETW,0.8%
Com2us Corporation,078340,0.8%
"Ebix, Inc.",EBIX,0.79%
Cielo,CIEL3,0.79%
GS Home Shopping Inc.,028150,0.77%
Studio Dragon Corp.,253450,0.77%
Fawry For Banking Technology And Electronic Payment,FWRY,0.76%
NHN Corporation,181710,0.73%
My E.G. Services Bhd.,0138,0.73%
Webzen Inc.,069080,0.72%
Webjet Limited,WEB,0.71%
Arco Platform Ltd. Class A,ARCE,0.71%
"Lotte Tour Development Co., Ltd.",032350,0.64%
Qiwi Plc Sponsored ADR Class B,QIWI,0.55%
U.S. Dollar,Other,-2.22%
