PTF: Invesco DWA Technology Momentum ETF
Inception Date: 2006-10-12
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	345985
Shares Outstanding: 2500000
Expense Ratio: 0.6%
Tracks This Index: Dynamic Technology Sector Intellidex Index
ETFdb.com Category: Technology Equities
Issuer: Invesco
Structure: ETF
ETF Home Page: https://etfdb.com/etf/PTF


Holding,Symbol,Weighting
"Five9, Inc.",FIVN,5.42%
"Enphase Energy, Inc.",ENPH,5.01%
Apple Inc.,AAPL,4.87%
"Digital Turbine, Inc.",APPS,4.47%
"Monolithic Power Systems, Inc.",MPWR,4.04%
NVIDIA Corporation,NVDA,3.9%
"Cadence Design Systems, Inc.",CDNS,3.39%
"EPAM Systems, Inc.",EPAM,3.25%
"Zscaler, Inc.",ZS,3.12%
"Advanced Micro Devices, Inc.",AMD,3.09%
"Pinterest, Inc. Class A",PINS,3.01%
"HubSpot, Inc.",HUBS,2.96%
"Trade Desk, Inc. Class A",TTD,2.96%
"Entegris, Inc.",ENTG,2.94%
"CrowdStrike Holdings, Inc. Class A",CRWD,2.93%
Cerence Inc.,CRNC,2.81%
"Square, Inc. Class A",SQ,2.62%
Veeva Systems Inc Class A,VEEV,2.6%
"Bill.com Holdings, Inc.",BILL,2.59%
"Zillow Group, Inc. Class C",Z,2.52%
"ServiceNow, Inc.",NOW,2.47%
"Domo, Inc. Class B",DOMO,2.45%
Adobe Inc.,ADBE,2.39%
"Workiva, Inc. Class A",WK,2.06%
Gogo Inc.,GOGO,1.99%
"Q2 Holdings, Inc.",QTWO,1.91%
Microsoft Corporation,MSFT,1.86%
"Zoom Video Communications, Inc. Class A",ZM,1.77%
SiTime Corporation,SITM,1.77%
"SailPoint Technologies Holdings, Inc.",SAIL,1.77%
PAR Technology Corporation,PAR,1.66%
Sprout Social Inc Class A,SPT,1.62%
Pegasystems Inc.,PEGA,1.6%
"TechTarget, Inc.",TTGT,1.59%
Synaptics Incorporated,SYNA,1.54%
Splunk Inc.,SPLK,1.51%
"salesforce.com, inc.",CRM,1.5%
MUTUAL FUND (OTHER),Other,0.04%
