ARKF: ARK Fintech Innovation ETF
Inception Date: 2019-02-04
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	1965090
Shares Outstanding: 39500000
Expense Ratio: 0.75%
Tracks This Index: n/a
ETFdb.com Category: Large Cap Growth Equities
Issuer: ARK Investment Management
Structure: ETF
ETF Home Page: https://etfdb.com/etf/ARKF


Holding,Symbol,Weighting
"Square, Inc. Class A",SQ,10.18%
"MercadoLibre, Inc.",MELI,4.59%
"Zillow Group, Inc. Class C",Z,4.42%
"Intercontinental Exchange, Inc.",ICE,4.14%
Tencent Holdings Ltd. Unsponsored ADR,TCEHY,3.97%
"Pinterest, Inc. Class A",PINS,3.85%
Adyen NV,ADYEN,3.78%
PayPal Holdings Inc,PYPL,3.77%
Sea Ltd. (Singapore) Sponsored ADR Class A,SE,3.66%
Alibaba Group Holding Ltd. Sponsored ADR,BABA,2.97%
Meituan Class B,3690,2.78%
"Amazon.com, Inc.",AMZN,2.66%
"Twilio, Inc. Class A",TWLO,2.56%
"Snap, Inc. Class A",SNAP,2.42%
"LendingTree, Inc.",TREE,2.42%
Silvergate Capital Corp. Class A,SI,2.36%
"Lightspeed POS, Inc.",LSPD,2.35%
Apple Inc.,AAPL,2.3%
"DocuSign, Inc.",DOCU,2.28%
"Shopify, Inc. Class A",SHOP,2.06%
"Facebook, Inc. Class A",FB,2.04%
"Workday, Inc. Class A",WDAY,2.01%
Z Holdings Corporation,4689,1.95%
Splunk Inc.,SPLK,1.91%
"Zhongan Online P&C Insurance Co., Ltd. Class H",6060,1.85%
Intuit Inc.,INTU,1.71%
"Pinduoduo, Inc. Sponsored ADR Class A",PDD,1.65%
"Guidewire Software, Inc.",GWRE,1.41%
"Taiwan Semiconductor Manufacturing Co., Ltd. Sponsored ADR",TSM,1.39%
Charles Schwab Corporation,SCHW,1.3%
"JD.com, Inc. Sponsored ADR Class A",JD,1.22%
Discovery Limited,DSY,1.22%
Opendoor Technologies Inc,OPEN,1.15%
TCS Group Holding Plc Sponsored GDR Class A RegS,TCS,1.12%
"KE Holdings, Inc. Sponsored ADR Class A",BEKE,1.07%
"Teladoc Health, Inc.",TDOC,1.06%
"BASE, Inc.",4477,1.06%
NVIDIA Corporation,NVDA,1.06%
Yeahka Limited,9923,1.04%
LendingClub Corp,LC,1.02%
HDFC Bank Limited Sponsored ADR,HDB,1.01%
Verisk Analytics Inc,VRSK,0.81%
MarketAxess Holdings Inc.,MKTX,0.48%
Kaspi.kz JSC Sponsored GDR RegS,KSPI,0.13%
"SBI Holdings, Inc.",8473,0.01%
"JD Health International, Inc.",6618,0.01%
"Interactive Brokers Group, Inc. Class A",IBKR,0.0%
U.S. Dollar,Other,-0.25%
