DBV: Invesco DB G10 Currency Harvest Fund
Inception Date: 2006-09-18
Fund Holdings as of: 2021-01-04
Total Assets Under Management (in thousands):	12026
Shares Outstanding: 500000
Expense Ratio: 0.75%
Tracks This Index: Deutsche Bank G10 Currency Future Harvest Index - Excess Return
ETFdb.com Category: Currency
Issuer: Invesco
Structure: Commodity Pool
ETF Home Page: https://etfdb.com/etf/DBV


Holding,Symbol,Weighting
MUTUAL FUND (OTHER),Other,30.94%
United States Treasury Bills 0.0% 11-MAR-2021,Other,30.76%
U.S. Dollar,Other,26.0%
United States Treasury Bills 0.0% 09-SEP-2021,Other,12.3%
