IDEV: iShares Core MSCI International Developed Markets ETF
Inception Date: 2017-03-21
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	4477360
Shares Outstanding: 72450000
Expense Ratio: 0.05%
Tracks This Index: MSCI World ex USA Investable Market Index
ETFdb.com Category: Foreign Large Cap Equities
Issuer: iShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/IDEV


Holding,Symbol,Weighting
Nestle S.A.,NESN,1.66%
Roche Holding Ltd,ROG,1.21%
Novartis AG,NOVN,1.02%
ASML Holding NV,ASML,1.01%
LVMH Moet Hennessy Louis Vuitton SE,MC,0.85%
EQUITY OTHER,Other,0.82%
Toyota Motor Corp.,7203,0.8%
Unilever PLC,ULVR,0.77%
AIA Group Limited,1299,0.74%
AstraZeneca PLC,AZN,0.64%
Sony Corporation,6758,0.61%
"Shopify, Inc. Class A",SHOP,0.6%
SoftBank Group Corp.,9984,0.59%
Novo Nordisk A/S Class B,NOVO.B,0.59%
Royal Bank of Canada,RY,0.57%
Commonwealth Bank of Australia,CBA,0.55%
Siemens AG,SIE,0.54%
Sanofi,SAN,0.52%
Total SE,FP,0.52%
Keyence Corporation,6861,0.52%
HSBC Holdings Plc,HSBA,0.51%
Toronto-Dominion Bank,TD,0.5%
Allianz SE,ALV,0.5%
CSL Limited,CSL,0.49%
BHP Group Ltd,BHP,0.47%
L\'Oreal SA,OR,0.47%
GlaxoSmithKline plc,GSK,0.44%
Diageo plc,DGE,0.44%
Iberdrola SA,IBE,0.41%
Enel SpA,ENEL,0.41%
British American Tobacco p.l.c.,BATS,0.41%
Rio Tinto plc,RIO,0.41%
Schneider Electric SE,SU,0.39%
Air Liquide SA,AI,0.38%
Canadian National Railway Company,CNR,0.38%
"Nintendo Co., Ltd.",7974,0.36%
Royal Dutch Shell Plc Class A,RDSA,0.35%
BASF SE,BAS,0.34%
adidas AG,ADS,0.33%
BP p.l.c.,BP,0.33%
Zurich Insurance Group Ltd,ZURN,0.32%
Enbridge Inc.,ENB,0.32%
Bank of Nova Scotia,BNS,0.32%
Airbus SE,AIR,0.31%
Reckitt Benckiser Group plc,RB,0.31%
Shin-Etsu Chemical Co Ltd,4063,0.31%
Daimler AG,DAI,0.3%
Royal Dutch Shell Plc Class B,RDSB,0.3%
Tokyo Electron Ltd.,8035,0.29%
Deutsche Telekom AG,DTE,0.29%
Bayer AG,BAYN,0.29%
BNP Paribas SA Class A,BNP,0.29%
"Daiichi Sankyo Company, Limited",4568,0.29%
Hong Kong Exchanges & Clearing Ltd.,388,0.28%
Takeda Pharmaceutical Co. Ltd.,4502,0.28%
"Mitsubishi UFJ Financial Group, Inc.",8306,0.28%
Nidec Corporation,6594,0.27%
Prosus N.V. Class N,PRX,0.27%
