KBWD: Invesco KBW High Dividend Yield Financial ETF
Inception Date: 2010-12-02
Fund Holdings as of: 2021-01-04
Total Assets Under Management (in thousands):	292538
Shares Outstanding: 17660000
Expense Ratio: 1.58%
Tracks This Index: KBW Financial Sector Dividend Yield Index
ETFdb.com Category: Small Cap Blend Equities
Issuer: Invesco
Structure: ETF
ETF Home Page: https://etfdb.com/etf/KBWD


Holding,Symbol,Weighting
"Orchid Island Capital, Inc.",ORC,4.05%
Prospect Capital Corporation,PSEC,4.03%
"Apollo Commercial Real Estate Finance, Inc.",ARI,3.78%
FS KKR Capital Corp.,FSK,3.58%
Ares Commercial Real Estate Corporation,ACRE,3.53%
"Bain Capital Specialty Finance, Inc.",BCSF,3.41%
"ARMOUR Residential REIT, Inc.",ARR,3.3%
"Annaly Capital Management, Inc.",NLY,3.28%
Chimera Investment Corporation,CIM,3.25%
Apollo Investment Corporation,AINV,3.23%
"TCG BDC, Inc.",CGBD,3.22%
Newtek Business Services Corp.,NEWT,3.2%
"Starwood Property Trust, Inc.",STWD,3.2%
Capstead Mortgage Corporation,CMO,3.07%
"Hercules Capital, Inc.",HTGC,2.96%
"Goldman Sachs BDC, Inc",GSBD,2.93%
"Arbor Realty Trust, Inc.",ABR,2.89%
Ares Capital Corporation,ARCC,2.82%
BlackRock TCP Capital Corp.,TCPC,2.76%
New Mountain Finance Corporation,NMFC,2.75%
"Waddell & Reed Financial, Inc. Class A",WDR,2.71%
"Artisan Partners Asset Management, Inc. Class A",APAM,2.33%
"New York Community Bancorp, Inc.",NYCB,2.21%
Navient Corp,NAVI,2.11%
"Northwest Bancshares, Inc.",NWBI,1.99%
Flushing Financial Corporation,FFIC,1.96%
"Provident Financial Services, Inc.",PFS,1.94%
Umpqua Holdings Corporation,UMPQ,1.91%
Mercury General Corporation,MCY,1.9%
Heritage Commerce Corp,HTBK,1.87%
"Prudential Financial, Inc.",PRU,1.7%
Lazard Ltd Class A,LAZ,1.63%
Janus Henderson Group PLC,JHG,1.61%
"Franklin Resources, Inc.",BEN,1.58%
Triton International Ltd. Class A,TRTN,1.53%
Apollo Global Management Inc. Class A,APO,1.49%
Unum Group,UNM,1.48%
"Virtu Financial, Inc. Class A",VIRT,1.35%
Moelis & Co. Class A,MC,1.32%
"Principal Financial Group, Inc.",PFG,1.27%
U.S. Dollar,Other,-1.13%
