RWX: SPDR DJ Wilshire International Real Estate ETF
Inception Date: 2006-12-15
Fund Holdings as of: 2021-01-04
Total Assets Under Management (in thousands):	918507
Shares Outstanding: 27035000
Expense Ratio: 0.59%
Tracks This Index: Dow Jones Global ex-U.S. Real Estate Securities Index
ETFdb.com Category: Global Real Estate
Issuer: State Street SPDR
Structure: ETF
ETF Home Page: https://etfdb.com/etf/RWX


Holding,Symbol,Weighting
Goodman Group,GMG,4.74%
"Mitsui Fudosan Co., Ltd.",8801,3.71%
Link Real Estate Investment Trust,823,3.64%
Deutsche Wohnen SE,DWNI,3.64%
SEGRO plc,SGRO,3.0%
LEG Immobilien AG,LEG,2.13%
Scentre Group,SCG,2.1%
"Nippon Building Fund, Inc.",8951,1.79%
Wharf Real Estate Investment Co. Ltd.,1997,1.74%
Aroundtown SA,AT1,1.69%
Gecina SA,GFC,1.59%
Japan Real Estate Investment Corp.,8952,1.5%
Dexus,DXS,1.49%
Unibail-Rodamco-Westfield SE Stapled Secs Cons of 1 Sh Unibail Rodamco + 1 Sh WFD Unib Rod,URW,1.47%
"Nippon Prologis REIT, Inc.",3283,1.46%
Swiss Prime Site AG,SPSN,1.43%
CapitaLand Integrated Commercial Trust,C38U,1.42%
Ascendas Real Estate Investment Trust,A17U,1.36%
GLP-J REIT,3281,1.3%
Land Securities Group PLC,LAND,1.29%
GPT Group,GPT,1.29%
"Nomura Real Estate Master Fund, Inc.",3462,1.27%
CapitaLand Limited,C31,1.18%
British Land Company PLC,BLND,1.15%
Castellum AB,CAST,1.14%
PSP Swiss Property AG,PSPN,1.07%
UNITE Group plc,UTG,1.03%
"Hulic Co., Ltd.",3003,1.02%
Daiwa House REIT Investment Corporation,8984,0.93%
Hang Lung Properties Limited,101,0.91%
Vicinity Centres,VCX,0.9%
Derwent London plc,DLN,0.89%
Warehouses De Pauw SCA,WDP,0.88%
Japan Retail Fund Investment Corporation,8953,0.86%
Klepierre SA,LI,0.85%
ORIX JREIT Inc.,8954,0.84%
Covivio SA,COV,0.83%
Fabege AB,FABG,0.81%
Mapletree Logistics Trust,M44U,0.8%
Advance Residence Investment Corporation,3269,0.79%
Cofinimmo SA,COFB,0.77%
Aedifica SA,AED,0.76%
Tritax Big Box REIT Plc,BBOX,0.74%
Entra ASA,ENTRA,0.72%
Industrial & Infrastructure Fund Investment Corporation,3249,0.72%
United Urban Investment Corporation,8960,0.71%
Mapletree Industrial Trust,ME8U,0.69%
Mapletree Commercial Trust,N2IU,0.67%
Fibra Uno Administracion SA de CV,FUNO11,0.64%
